ConversationId	MessageId	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MessageTimestamp	Dataset	SampleType	ConversationContext	AppFlavor	SelectionIgnore	MetaData	GuidelineVersion	Frequency
0b7e1bed-065a-4ec8-9eb2-5f5f73dc2191	0	user	Hey Cortana go to Elif's organization.	. 	TEAMSACTION	teamsuser_checkorg	Hey Cortana go to <contact_name>Elif</contact_name>'s organization.	6/9/2020 11:34:01 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana go to Elif's organization.", "Cortana go to Elif's organization.", "Hey Cortana go to Elif organization.", "Cortana go to Elif organization.", "Hey Cortana go to Elif's organizacion."], "SrSentencesScores": ["0.9016866", "0.8933084", "0.82888234", "0.8194421", "0.82635695"]}	kingston		[]	1.13	6
0b966511-bdcc-4cb4-94a8-cdf0641926bb	0	user	Cortana rap for me.	I think we both know that would be painful.	NOTSURE	other_domain	Cortana rap for me.	6/26/2020 9:35:11 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana rap for me.", "Hey Cortana rap for me.", "Cortana rap for me.", "Hey Cortana rap for me.", "Cortana rap for me."], "SrSentencesScores": ["0.8146659", "0.82439005", "0.74624133", "0.7551835", "0.7147714"], "SrRuleTree": ["<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start rap for me !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start rap for me !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start rap for me !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start rap for me !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start rap /for\\+me/for+me/ !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	1
0bc5b777-b42d-4d30-ab82-9e07676c619b	0	user	Hey Cortana open presentation.	. 	FILES	file_open	Hey Cortana open <file_type>presentation</file_type>.	6/10/2020 8:40:36 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana open presentation.", "Cortana open presentation.", "Hey Cortana open presentation.", "Cortana open presentation.", "Hey Cortana open presentacion."], "SrSentencesScores": ["0.8890496", "0.884062", "0.8713448", "0.8654088", "0.73871565"]}	kingston		[]	1.13	3
0be856ad-0317-455a-8e5f-ee47ee44a0d8	0	user	Cortana stop.		COMMON	stop	Cortana stop.	6/26/2020 9:40:27 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana stop.", "Hey Cortana stop.", "Cortana stop.", "Hey Cortana stop.", "Cortana stop it."], "SrSentencesScores": ["0.8330511", "0.82722455", "0.80952907", "0.80464894", "0.829762"], "SrRuleTree": ["<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start stop !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start stop !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start stop !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start stop !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start stop it !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	2
0c17923f-67c4-482a-8ee2-102ab95ab7ac	0	user	Cortana who is Donald Trump.	According to wikipedia.org, Donald Trump is the 45th and current president of the United States. Before entering politics, he was a businessman and television personality.	NOTSURE	notsure_other	Cortana who is Donald Trump.	6/29/2020 7:35:17 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana who is Donald Trump.", "Hey Cortana who is Donald Trump.", "Cortana who is Donald Trump.", "Hey Cortana who is Donald Trump.", "Cortana who is Donald Trump."], "SrSentencesScores": ["0.8668595", "0.8715091", "0.85300946", "0.8574037", "0.82167226"], "SrRuleTree": ["<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start who is donald trump !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start who is donald trump !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start who is donald trump !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start who is donald trump !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start /who\\+is/who+is/ donald trump !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	1
0c2eda9e-ffaa-434c-bc0f-a78d9bc11dbd	0	user	Hey Cortana go to my feed.	. 	TEAMSACTION	teamsuser_showactivity	Hey Cortana go to my <teamsuser_activitytype>feed</teamsuser_activitytype>.	6/1/2020 7:15:23 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana go to my feed.", "Cortana go to my feed.", "Hey Cortana go to my feet.", "Hey Cortana go to my feet.", "Hey Cortana go to my feeds."], "SrSentencesScores": ["0.8620053", "0.84660834", "0.7646216", "0.7716036", "0.8509366"]}	kingston		[]	1.13	17
0c3483b1-b7e2-4e82-8d39-0fa14b1db910	0	user	Cortana send a message to rose.	Which one do you wanna message?	COMMUNICATION	send_text	Cortana send a message to <contact_name>rose</contact_name>.	6/16/2020 3:54:23 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana send a message to rose.", "Hey Cortana send a message to rose.", "Cortana send a message to roast.", "Hey Cortana send a message to roast.", "Cortana send a message to roast."], "SrSentencesScores": ["0.7571286", "0.75558674", "0.77083796", "0.76902014", "0.7084745"]}	kingston		[]	1.13	2
0c4a9234-0f2b-4a78-a655-9c703cd4443e	0	user	Hey Cortana join my Sustain meeting.	Joining your 8:00 AM. 	CALENDAR	connect_to_meeting	Hey Cortana join my <title>Sustain</title> meeting.	6/20/2020 12:09:59 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana join my Sustain meeting.", "Cortana join my Sustain meeting.", "Hey Cortana join my sustain meeting.", "Hey Cortana join my Sustain meeting.", "Hey Cortana join my sustained meeting."], "SrSentencesScores": ["0.86336094", "0.856217", "0.7669199", "0.79492414", "0.7751511"]}	kingston		[]	1.13	1
0c4eccf3-1f41-4f1d-87d2-10afd86f7c1f	0	user	Hey Cortana what do I have tomorrow morning.	I see 1 event for tomorrow morning.	CALENDAR	find_calendar_entry	Hey Cortana what do I have <start_date>tomorrow</start_date> <start_time>morning</start_time>.	6/22/2020 11:11:37 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana what do I have tomorrow morning.", "Cortana what do I have tomorrow morning.", "Hey Cortana what do I have tomorrow morning.", "Cortana what do I have tomorrow morning.", "Hey Cortana what do you have tomorrow morning."], "SrSentencesScores": ["0.85484767", "0.8506794", "0.78846866", "0.7818189", "0.851856"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start what do i have tomorrow morning !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start what do i have tomorrow morning !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start what do i have tomorrow morning !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start what do i have tomorrow morning !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start what do you have tomorrow morning !sent_end </#baseModel>"]}	kingston		[]	1.13	20
0c50bf74-f6d1-4cd6-9a68-1a9aa21cff5d	0	user	The next meeting.	Here's what's next.	CALENDAR	find_calendar_entry	the <start_time>next</start_time> meeting	6/23/2020 3:31:24 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["The next meeting.", "Next meeting.", "Next meeting.", "And next meeting.", "Open next meeting."], "SrSentencesScores": ["0.79855883", "0.74687946", "0.74292046", "0.80977744", "0.7562886"], "SrRuleTree": ["<#cortana_teams_clm> !sent_start the next meeting !sent_end </#cortana_teams_clm>", "<#baseModel> !sent_start next meeting !sent_end </#baseModel>", "<#cortana_teams_clm> !sent_start next meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start and next meeting !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start open next meeting !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	2
0c5c2d8f-3320-4ee6-ab3a-2510d57da585	0	user	Cortana show me recent decks.	I'll look up '%SearchString%'.	FILES	file_search	Cortana show me <file_recency>recent</file_recency> <file_type>decks</file_type>.	6/9/2020 5:14:09 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana show me recent decks.", "Hey Cortana show me recent decks.", "Cortana show me recent dex.", "Hey Cortana show me recent dex.", "Cortana show me recent dex."], "SrSentencesScores": ["0.7647956", "0.7701834", "0.7379938", "0.7430181", "0.72707903"]}	kingston		[]	1.13	1
0c6e15d7-d358-468f-9bf7-831db397451a	0	user	Hey Cortana message my meeting that I will be available for this meeting.	Alright, Message everyone... on which meeting?	COMMUNICATION	send_text_meeting	Hey Cortana message my meeting that <message>I will be available for this meeting</message>.	6/12/2020 12:17:26 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana message my meeting that I will be available for this meeting.", "Cortana message my meeting that I will be available for this meeting.", "Hey Cortana message my meeting that I will be available for this meeting.", "Cortana message my meeting that I will be available for this meeting.", "Hey Cortana message my meeting that I will be available this meeting."], "SrSentencesScores": ["0.80270064", "0.79771566", "0.78059286", "0.77536976", "0.80029345"]}	kingston		[]	1.13	1
0c8fe3cb-8ff6-49bf-be98-5c4c0d8cc3ef	0	user	Cortana play flashback.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Cortana play flashback.	6/27/2020 12:43:07 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana play flashback.", "Hey Cortana play flashback.", "Cortana play fat Dragons.", "Hey Cortana play fat Dragons.", "Cortana."], "SrSentencesScores": ["0.57591486", "0.59817964", "0.7051257", "0.71552694", "0.79909724"], "SrRuleTree": ["<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start play flashback !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start play flashback !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start play fat dragons !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start play fat dragons !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	1
0c97caf7-69fe-482b-8e77-f9d95dfaf5d5	0	user	Cortana send a message to Kelvin Tam.	Alright, What's your message?	COMMUNICATION	send_text	Cortana send a message to <contact_name>Kelvin Tam</contact_name>.	6/2/2020 6:28:50 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana send a message to Kelvin Tam.", "Hey Cortana send a message to Kelvin Tam.", "Cortana send a message to Kelvin Tam ping.", "Hey Cortana send a message to Kelvin Tam ping.", "Cortana send a message to Kelvin Tam Tam."], "SrSentencesScores": ["0.8376522", "0.84283525", "0.7940914", "0.7989305", "0.65136486"]}	kingston		[]	1.13	3
0cd4d4b9-7230-4999-9830-15a42a0b24d3	0	user	Hey Cortana make a call to Abraham.	Calling Abraham Jacob (Zen3 Infosolutions America Inc)	COMMUNICATION	make_call	Hey Cortana make a call to <contact_name>Abraham</contact_name>.	6/24/2020 5:23:29 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana make a call to Abraham.", "Cortana make a call to Abraham.", "Hey Cortana make a call to Abraham.", "Hey Cortana make it call to Abraham.", "Hey Cortana make a call to Abraham."], "SrSentencesScores": ["0.86938494", "0.86137784", "0.8697346", "0.84253323", "0.8305615"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start make a call to <#TEAMSUSER_CONTACTNAME> Abraham </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start make a call to <#TEAMSUSER_CONTACTNAME> Abraham </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start make /a\\+call/a+call/ to <#TEAMSUSER_CONTACTNAME> Abraham </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start make it call to <#TEAMSUSER_CONTACTNAME> Abraham </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start make a call to abraham !sent_end </#baseModel>"]}	kingston		[]	1.13	2
0cd5d438-3c3f-44ae-9dde-42fec04981d7	0	user	Hey Cortana move to next slide.		INMEETING	next_slide	Hey Cortana move to next slide.	6/12/2020 6:29:25 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana move to next slide.", "Cortana move to next slide.", "Hey Cortana go to next slide.", "Cortana go to next slide.", "Hey Cortana launch the next slide."], "SrSentencesScores": ["0.8187056", "0.8102912", "0.816342", "0.807688", "0.8496218"]}	kingston		[]	1.13	4
0ce610fc-2547-48b6-841a-e56b7c733a73	0	user	Hey Cortana what do I have right now.	I'm finding 1 event going on right now.	CALENDAR	find_calendar_entry	Hey Cortana what do I have right <start_time>now</start_time>.	6/19/2020 10:17:57 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana what do I have right now.", "Cortana what do I have right now.", "Hey Cortana what do I have right now.", "Cortana what do I have right now.", "Hey Cortana what do I have right now."], "SrSentencesScores": ["0.8719263", "0.8638081", "0.8458015", "0.83662564", "0.8432482"]}	kingston		[]	1.13	25
0d23f1e1-7ae9-4c58-a995-b92020b1748e	0	user	Hey Cortana share the design.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Hey Cortana share the design.	6/2/2020 10:52:24 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana share the design.", "Cortana share the design.", "Hey Cortana share the dezine.", "Hey Cortana share the divine.", "Hey Cortana share the designs."], "SrSentencesScores": ["0.7279773", "0.7157897", "0.63918465", "0.6777491", "0.636951"]}	kingston		[]	1.13	1
0d30b4fd-12b8-4bf3-9f8e-dbe6714e7a93	0	user	Hey Cortana device can't do it in the cloud.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Hey Cortana device can't do it in the cloud.	6/3/2020 9:53:29 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana device can't do it in the cloud.", "Hey Cortana device can't you do it in the cloud.", "Hey Cortana device Contra do it in the cloud.", "Hey Cortana the device can't do it in the cloud.", "Hey Cortana device country do it in the cloud."], "SrSentencesScores": ["0.74820775", "0.79239166", "0.7584777", "0.7906745", "0.7579005"]}	kingston		[]	1.13	1
0d39113e-ac41-4be4-bfdb-a8250e954e4a	0	user	Hey Cortana just Cortana.	Oh, sorry. I'm still building up my chat repertoire.	NOTSURE	other_domain	Hey Cortana just Cortana.	6/11/2020 6:41:15 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana just Cortana.", "Cortana just Cortana.", "Hey Cortana just Cortana is fine.", "Cortana just Cortana is fine.", "Hey Cortana Cortana is fine."], "SrSentencesScores": ["0.7297205", "0.70925075", "0.71635115", "0.70172745", "0.7804182"]}	kingston		[]	1.13	1
0d484615-c5dc-4efc-b76f-f1a31820dc5d	0	user	Hey Cortana how tall is Obama.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Hey Cortana how tall is Obama.	6/24/2020 6:25:31 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana how tall is Obama.", "Cortana how tall is Obama.", "Hey Cortana how tall is Obama.", "Cortana how tall is Obama.", "Hey Cortana how tall is the Bama."], "SrSentencesScores": ["0.8550702", "0.8415916", "0.7966522", "0.7816005", "0.7763791"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start how tall is obama !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start how tall is obama !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start how tall is obama !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start how tall is obama !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start how tall is the bama !sent_end </#baseModel>"]}	kingston		[]	1.13	8
0d4b103b-9635-4783-a5fa-5ca713c34bd9	0	user	Cortana join my Kingston demo meeting.	Which meeting would you like to join?	CALENDAR	connect_to_meeting	Cortana join my <title>Kingston demo</title> meeting.	6/10/2020 6:06:06 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana join my Kingston demo meeting.", "Hey Cortana join my Kingston demo meeting.", "Cortana join my Kingston demo meeting.", "Hey Cortana join my Kingston demo meeting.", "Cortana join my Kingston demo meeting."], "SrSentencesScores": ["0.82804495", "0.8200928", "0.7863148", "0.78039503", "0.7764892"]}	kingston		[]	1.13	8
0d54d267-25ad-48e8-9003-58acd1e0e2c6	0	user	Cortana on the call about first party consent last week.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Cortana on the call about first party consent last week.	6/1/2020 5:24:27 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana on the call about first party consent last week.", "Hey Cortana on the call about first party consent last week.", "Cortana the call about first party consent last week.", "Hey Cortana the call about first party consent last week.", "Cortana on the call about first party consent lost week."], "SrSentencesScores": ["0.80743676", "0.8064524", "0.8058908", "0.80424756", "0.7476208"]}	kingston		[]	1.13	1
0d7a6226-6fa0-4d28-99e0-20c47950c518	0	user	Cortana hey Cortana.		NOTSURE	notsure_other	cortana hey cortana	6/25/2020 1:28:29 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana hey Cortana.", "Hey Cortana hey Cortana.", "Cortana hey Cortana.", "Hey Cortana hey Cortana.", "Cortana hey Cortana."], "SrSentencesScores": ["0.8217896", "0.81895703", "0.7333825", "0.7305499", "0.79203886"], "SrRuleTree": ["<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start hey cortana !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start hey cortana !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start /hey\\+cortana/hey+cortana/ !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start /hey\\+cortana/hey+cortana/ !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start hey cortana !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	11
0d903607-5422-4ccf-a9db-48b20e0133ab	0	user	Hey Cortana send message to Liya Vijayan.	Alright, What's your message?	COMMUNICATION	send_text	Hey Cortana send message to <contact_name>Liya Vijayan</contact_name>.	6/18/2020 11:44:11 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana send message to Liya Vijayan.", "Cortana send message to Liya Vijayan.", "Hey Cortana send message to Leah Vijay.", "Hey Cortana send message to Leah BJ.", "Hey Cortana send message to Li and Vijay."], "SrSentencesScores": ["0.80732703", "0.8013962", "0.76037675", "0.7721426", "0.7664312"]}	kingston		[]	1.13	2
0d96f4ae-c12c-4547-bed5-90599f3807ef	0	user	Hey Cortana send message to my single file meeting.	Alright, Message everyone... on which meeting?	COMMUNICATION	send_text_meeting	Hey Cortana send message to my <meeting_title>single file</meeting_title> meeting.	6/22/2020 10:53:41 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana send message to my single file meeting.", "Hey Cortana send message to my single file meeting.", "Hey Cortana send message to my single file meeting.", "Hey Cortana send message to my single file meeting.", "Hey Cortana send message to my single file meeting."], "SrSentencesScores": ["0.8464776", "0.8231739", "0.82388335", "0.8392991", "0.8438358"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start send message to my single file meeting !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start send message to my <#TEAMMEETING_TITLE> single </#TEAMMEETING_TITLE> file meeting !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start send message to my single file meeting !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start send /message\\+to/message+to/ my <#TEAMMEETING_TITLE> single </#TEAMMEETING_TITLE> file meeting !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start send /message\\+to/message+to/ my single file meeting !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	1
0dd484c7-6f14-4a99-b14a-5cfcc6267457	0	user	Cortana turn my 10:30 meeting.	Joining your 10:30 AM. 	CALENDAR	connect_to_meeting	Cortana turn my <start_time>10:30</start_time> meeting.	6/18/2020 5:29:52 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana turn my 10:30 meeting.", "Hey Cortana turn my 10:30 meeting.", "Cortana join my 10:30 meeting.", "Hey Cortana join my 10:30 meeting.", "Cortana turn my 10:30 meeting."], "SrSentencesScores": ["0.82443607", "0.82160026", "0.7924521", "0.7891658", "0.7867645"]}	kingston		[]	1.13	1
0df8b076-21ce-4598-b9f8-670a48e1be4a	0	user	Hey Cortana tell Jotham McGillicuddy can you bring me coffee and an umbrella please.	Send it, or change it?	COMMUNICATION	send_text	Hey Cortana tell <contact_name>Jotham McGillicuddy</contact_name> <message>can you bring me coffee and an umbrella please</message>.	6/5/2020 12:16:07 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana tell Jotham McGillicuddy can you bring me coffee and an umbrella please.", "Cortana tell Jotham McGillicuddy can you bring me coffee and an umbrella please.", "Hey Cortana tell Jotham McGillicuddy can you bring me coffee and an umbrella please.", "Cortana tell Jotham McGillicuddy can you bring me coffee and an umbrella please.", "Hey Cortana tell Jotham McGillicuddy can you bring me coffee and an umbrella please."], "SrSentencesScores": ["0.78193253", "0.7766988", "0.73679626", "0.731382", "0.756631"]}	kingston		[]	1.13	1
0e1c0824-9653-4497-8162-06be634663b7	0	user	Hey Cortana end this meeting.	Alright, I'll end the meeting.	CALENDAR	disconnect_from_meeting	hey cortana end this meeting	6/18/2020 12:32:58 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana end this meeting.", "Cortana end this meeting.", "Hey Cortana and this meeting.", "Hey Cortana end this meeting.", "Hey Cortana and this meeting."], "SrSentencesScores": ["0.84552664", "0.84000623", "0.85199726", "0.82461953", "0.87092966"]}	kingston		[]	1.13	26
0e249d31-419a-4ed3-ba5a-7b500b27cd1a	0	user	Hey Cortana come on her boarding.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Hey Cortana come on her boarding.	6/15/2020 4:43:06 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana come on her boarding.", "Cortana come on her boarding.", "Hey Cortana come here boarding.", "Cortana come here boarding.", "Hey Cortana Kottler boarding."], "SrSentencesScores": ["0.7088662", "0.6713505", "0.6287207", "0.59034467", "0.52703834"]}	kingston		[]	1.13	1
0e6885e9-9324-4c38-9fe1-daf5f9e68e7c	0	user	Hey Cortana show me Ilya's activities.	Alright, open the activity for Which one?	TEAMSACTION	teamsuser_showactivity	Hey Cortana show me <contact_name>Ilya</contact_name>'s activities.	6/15/2020 6:49:02 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana show me Ilya's activities.", "Cortana show me Ilya's activities.", "Hey Cortana show me Ilya's activities.", "Cortana show me Ilya's activities.", "Hey Cortana show me Ilya's activity's."], "SrSentencesScores": ["0.8570328", "0.8441196", "0.8372861", "0.82466805", "0.8296986"]}	kingston		[]	1.13	3
0e856f46-17d3-4fd2-bfd9-da9694770249	0	user	Hey Cortana join the next meeting.	Looks like your 3:00 PM doesn't have a Teams link.	CALENDAR	connect_to_meeting	Hey Cortana join the <start_time>next</start_time> meeting.	6/8/2020 10:40:05 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana join the next meeting.", "Cortana join the next meeting.", "Hey Cortana join my next meeting.", "Cortana join my next meeting.", "Hey Cortana join the next meeting."], "SrSentencesScores": ["0.8495028", "0.85176426", "0.838175", "0.83847195", "0.8233189"]}	kingston		[]	1.13	6
0e89a46a-8737-40da-8077-80035f2ea9dc	0	user	Hey Cortana go to skills.	Sorry, I don't know the answer to this one.	TEAMSACTION	teamspace_navigate	Hey Cortana go to <teamspace_keyword>skills</teamspace_keyword>.	6/18/2020 12:35:50 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana go to skills.", "Hey Cortana go to steals.", "Hey Cortana go to steals.", "Hey Cortana go to tales.", "Hey Cortana go to skills."], "SrSentencesScores": ["0.5166304", "0.4493319", "0.48850912", "0.6121467", "0.49246648"]}	kingston		[]	1.13	1
0e8d2dec-75d5-489c-9589-3562b7ecae40	0	user	Hey Cortana what do you think of seum.	Words fail me.	NOTSURE	other_domain	Hey Cortana what do you think of seum.	6/11/2020 4:16:27 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana what do you think of seum.", "Cortana what do you think of seum.", "Hey Cortana what do you think of zoom.", "Cortana what do you think of zoom.", "Hey Cortana what do you think of zoom."], "SrSentencesScores": ["0.8076162", "0.79704845", "0.79847604", "0.7877604", "0.75980246"]}	kingston		[]	1.13	3
0e9fbe32-3728-469a-9957-fc03df9392ce	0	user	Hey Cortana transfer this call to my mobile.	Alright, Gigi Joseph (Zen3 Infosolutions America Inc), which number?	COMMUNICATION	transfer	Hey Cortana transfer this call to my <destination_platform>mobile</destination_platform>.	6/3/2020 11:07:42 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana transfer this call to my mobile.", "Cortana transfer this call to my mobile.", "Hey Cortana transfer this call to my mobile phone.", "Cortana transfer this call to my mobile phone.", "Hey Cortana transfer this call to my mobile fun."], "SrSentencesScores": ["0.88026935", "0.87422585", "0.8817674", "0.87572366", "0.87969863"]}	kingston		[]	1.13	4
0ea6f3f6-6670-4a24-8e37-020f3ca5a774	0	user	Hey Cortana partner.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Hey Cortana partner.	6/17/2020 12:10:41 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana partner.", "Cortana partner.", "Hey Cortana partner.", "Cortana partner.", "Hey Cortana partners."], "SrSentencesScores": ["0.73018974", "0.7524318", "0.71191126", "0.729228", "0.7342979"]}	kingston		[]	1.13	1
