ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency
920	0		user	messages to craig	EMAILSEARCH	search_email	messages to <contact_name_to>craig</contact_name_to>	[]		1
925	0		user	pictures from Mom	EMAILSEARCH	search_email	<attachment_type>pictures</attachment_type> from <relationship_name_from>Mom</relationship_name_from>	[]		1
927	0		user	the one from Bill Tuesday	EMAILSEARCH	search_email	the one from <contact_name_from>Bill</contact_name_from> <start_date>Tuesday</start_date>	[]		1
932	0		user	from tony	EMAILSEARCH	search_email	from <contact_name_from>tony</contact_name_from>	[]		1
933	0		user	to my mom with google docs	EMAILSEARCH	search_email	to my <relationship_name_to>mom</relationship_name_to> with <attachment_type>google docs</attachment_type>	[]		1
938	0		user	To Laura Portland museum	EMAILSEARCH	search_email	To <contact_name_to>Laura Portland</contact_name_to> <keyword>museum</keyword>	[]		1
939	0		user	Rose attached pictures.	EMAILSEARCH	search_email	<contact_name>Rose</contact_name> attached <attachment_type>pictures</attachment_type>.	[]		1
942	0		user	This morning from Clyde.	EMAILSEARCH	search_email	<start_time>This morning</start_time> from <contact_name_from>Clyde</contact_name_from>.	[]		1
943	0		user	can you send me the email	EMAILSEARCH	search_email	can you send me the email	[]		1
945	0		user	photo from pam	EMAILSEARCH	search_email	<attachment_type>photo</attachment_type> from <contact_name_from>pam</contact_name_from>	[]		1
951	0		user	Emily two years ago.	EMAILSEARCH	search_email	<contact_name>Emily</contact_name> <start_date>two years ago</start_date>.	[]		1
953	0		user	Narrow down emails from July 1st and July 4th from Ashley	EMAILSEARCH	search_email	Narrow down <message_type>emails</message_type> from <start_date>July 1st</start_date> and <end_date>July 4th</end_date> from <contact_name_from>Ashley</contact_name_from>	[]		1
959	0		user	email Jon sent me Monday	EMAILSEARCH	search_email	<message_type>email</message_type> <contact_name>Jon</contact_name> sent me <start_date>Monday</start_date>	[]		1
967	0		user	email that came from Jim	EMAILSEARCH	search_email	<message_type>email</message_type> that came from <contact_name_from>Jim</contact_name_from>	[]		1
969	0		user	the email from jIm with photos	EMAILSEARCH	search_email	the <message_type>email</message_type> from <contact_name_from>jIm</contact_name_from> with <attachment_type>photos</attachment_type>	[]		1
970	0		user	to paul excel	EMAILSEARCH	search_email	to <contact_name_to>paul</contact_name_to> <attachment_type>excel</attachment_type>	[]		1
974	0		user	to Joe Berry	EMAILSEARCH	search_email	to <contact_name_to>Joe Berry</contact_name_to>	[]		1
989	0		user	Mail from Chris in September.	EMAILSEARCH	search_email	<message_type>Mail</message_type> from <contact_name_from>Chris</contact_name_from> in <start_date>September</start_date>.	[]		1
990	0		user	Find my email to Jim yesterday	EMAILSEARCH	search_email	Find my <message_type>email</message_type> to <contact_name_to>Jim</contact_name_to> <start_date>yesterday</start_date>	[]		1
991	0		user	From Wendell	EMAILSEARCH	search_email	From <contact_name_from>Wendell</contact_name_from>	[]		1
995	0		user	Mike with the word documents	EMAILSEARCH	search_email	<contact_name>Mike</contact_name> with the <attachment_type>word documents</attachment_type>	[]		1
997	0		user	to matt	EMAILSEARCH	search_email	to <contact_name_to>matt</contact_name_to>	[]		1
999	0		user	everything I sent to Joe	EMAILSEARCH	search_email	everything I sent to <contact_name_to>Joe</contact_name_to>	[]		1
1001	0		user	Bring up the emails I sent to Callie.	EMAILSEARCH	search_email	Bring up the <message_type>emails</message_type> I sent to <contact_name_to>Callie</contact_name_to>.	[]		1
1002	0		user	emails to kelly from last 5 days	EMAILSEARCH	search_email	<message_type>emails</message_type> to <contact_name_to>kelly</contact_name_to> from <start_date>last 5 days</start_date>	[]		1
1007	0		user	It was from keven	EMAILSEARCH	search_email	It was from <contact_name_from>keven</contact_name_from>	[]		1
1013	0		user	To Santa.	EMAILSEARCH	search_email	To <contact_name_to>Santa</contact_name_to>.	[]		1
1015	0		user	email about dog sitting from Jane	EMAILSEARCH	search_email	<message_type>email</message_type> about <keyword>dog sitting</keyword> from <contact_name_from>Jane</contact_name_from>	[]		1
1020	0		user	Emails from Greg on Sunday.	EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Greg</contact_name_from> on <start_date>Sunday</start_date>.	[]		1
1027	0		user	Pool party email from Alex.	EMAILSEARCH	search_email	<keyword>Pool party</keyword> <message_type>email</message_type> from <contact_name_from>Alex</contact_name_from>.	[]		1
1036	0		user	Email from Jenny between June 15 and July 23.	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Jenny</contact_name_from> between <start_date>June 15</start_date> and <end_date>July 23</end_date>.	[]		1
1044	0		user	Connor image file attached	EMAILSEARCH	search_email	<contact_name>Connor</contact_name> <attachment_type>image file</attachment_type> <attachment>attached</attachment>	[]		1
1054	0		user	sent from John Smith	EMAILSEARCH	search_email	sent from <contact_name_from>John Smith</contact_name_from>	[]		1
1056	0		user	From Jim on Monday	EMAILSEARCH	search_email	From <contact_name_from>Jim</contact_name_from> on <start_date>Monday</start_date>	[]		1
1066	0		user	I want to see the email from Kim	EMAILSEARCH	search_email	I want to see the <message_type>email</message_type> from <contact_name_from>Kim</contact_name_from>	[]		1
1072	0		user	Email to Phil on Friday	EMAILSEARCH	search_email	<message_type>Email</message_type> to <contact_name_to>Phil</contact_name_to> on <start_date>Friday</start_date>	[]		1
1077	0		user	from George Clooney	EMAILSEARCH	search_email	from <contact_name_from>George Clooney</contact_name_from>	[]		1
1081	0		user	Out of office email sent to William on July 4th	EMAILSEARCH	search_email	<keyword>Out of office</keyword> <message_type>email</message_type> sent to <contact_name_to>William</contact_name_to> on <start_date>July 4th</start_date>	[]		1
1092	0		user	from Janet work photos	EMAILSEARCH	search_email	from <contact_name_from>Janet</contact_name_from> <keyword>work</keyword> <attachment_type>photos</attachment_type>	[]		1
1093	0		user	 Recent email to Connor with essay folder	EMAILSEARCH	search_email	 Recent <message_type>email</message_type> to <contact_name_to>Connor</contact_name_to> with <keyword>essay folder</keyword>	[]		1
1100	0		user	To Rita	EMAILSEARCH	search_email	To <contact_name_to>Rita</contact_name_to>	[]		1
1101	0		user	From Jim with excel	EMAILSEARCH	search_email	From <contact_name_from>Jim</contact_name_from> with <attachment_type>excel</attachment_type>	[]		1
1102	0		user	video links from Sultan Stanzanik	EMAILSEARCH	search_email	<keyword>video links</keyword> from <contact_name_from>Sultan Stanzanik</contact_name_from>	[]		1
1104	0		user	emails to Shantel	EMAILSEARCH	search_email	<message_type>emails</message_type> to <contact_name_to>Shantel</contact_name_to>	[]		1
1108	0		user	Michael word document	EMAILSEARCH	search_email	<contact_name>Michael</contact_name> <attachment_type>word document</attachment_type>	[]		1
1111	0		user	To Luke with file attached.	EMAILSEARCH	search_email	To <contact_name_to>Luke</contact_name_to> with <attachment_type>file</attachment_type> <attachment>attached</attachment>.	[]		1
1113	0		user	Find email about Joe's wedding	EMAILSEARCH	search_email	Find <message_type>email</message_type> about <keyword>Joe&apos;s wedding</keyword>	[]		1
1130	0		user	emails about medication	EMAILSEARCH	search_email	<message_type>emails</message_type> about <keyword>medication</keyword>	[]		1
1131	0		user	 email from John with attachment about dogs from June	EMAILSEARCH	search_email	 <message_type>email</message_type> from <contact_name_from>John</contact_name_from> with <attachment>attachment</attachment> about <keyword>dogs</keyword> from <start_date>June</start_date>	[]		1
1132	0		user	Chewy email from 1/24	EMAILSEARCH	search_email	<contact_name>Chewy</contact_name> <message_type>email</message_type> from <start_date>1/24</start_date>	[]		1
1143	0		user	Open house email with attachment	EMAILSEARCH	search_email	<keyword>Open house</keyword> <message_type>email</message_type> with <attachment>attachment</attachment>	[]		1
1144	0		user	office party email with attachment	EMAILSEARCH	search_email	<keyword>office party</keyword> <message_type>email</message_type> with <attachment>attachment</attachment>	[]		1
1149	0		user	doctor email	EMAILSEARCH	search_email	<keyword>doctor</keyword> <message_type>email</message_type>	[]		1
1155	0		user	Twitter account link email	EMAILSEARCH	search_email	<keyword>Twitter account link</keyword> <message_type>email</message_type>	[]		1
1156	0		user	emails from mom	EMAILSEARCH	search_email	<message_type>emails</message_type> from <relationship_name_from>mom</relationship_name_from>	[]		1
1161	0		user	message from dad	EMAILSEARCH	search_email	<message_type>message</message_type> from <relationship_name_from>dad</relationship_name_from>	[]		1
1162	0		user	mail from Uncle Steve	EMAILSEARCH	search_email	<message_type>mail</message_type> from <relationship_name_from>Uncle Steve</relationship_name_from>	[]		1
1175	0		user	donation dropoffs	NOTSURE	notsure_other	<keyword>donation dropoffs</keyword>	[]		1
1176	0		user	request for leave	NOTSURE	notsure_other	<keyword>request for leave</keyword>	[]		1
1177	0		user	doctor appointment emails from January to March	EMAILSEARCH	search_email	<keyword>doctor appointment</keyword> <message_type>emails</message_type> from <start_date>January</start_date> to <end_date>March</end_date>	[]		1
1186	0		user	all emails from Joshua	EMAILSEARCH	search_email	all <message_type>emails</message_type> from <contact_name_from>Joshua</contact_name_from>	[]		1
1205	0		user	Alternative music attachments from October to November.	EMAILSEARCH	search_email	<keyword>Alternative music</keyword> <attachment>attachments</attachment> from <start_date>October</start_date> to <end_date>November</end_date>.	[]		1
1208	0		user	Anna's birthday email	EMAILSEARCH	search_email	<contact_name>Anna</contact_name>'s <keyword>birthday</keyword> <message_type>email</message_type>	[]		1
1212	0		user	webinar messages from carmen	EMAILSEARCH	search_email	<keyword>webinar</keyword> <message_type>messages</message_type> from <contact_name_from>carmen</contact_name_from>	[]		1
1215	0		user	Meeting summary email from Luke	EMAILSEARCH	search_email	<keyword>Meeting summary</keyword> <message_type>email</message_type> from <contact_name_from>Luke</contact_name_from>	[]		1
1218	0		user	Graduation emails from Drew	EMAILSEARCH	search_email	<keyword>Graduation</keyword> <message_type>emails</message_type> from <contact_name_from>Drew</contact_name_from>	[]		1
1220	0		user	Birthday party email from Cindy 	EMAILSEARCH	search_email	<keyword>Birthday party</keyword> <message_type>email</message_type> from <contact_name_from>Cindy</contact_name_from> 	[]		1
1221	0		user	anniversary email on 2nd january	EMAILSEARCH	search_email	<keyword>anniversary</keyword> <message_type>email</message_type> on <start_date>2nd january</start_date>	[]		1
1231	0		user	any mail from Kristen	EMAILSEARCH	search_email	any <message_type>mail</message_type> from <contact_name_from>Kristen</contact_name_from>	[]		1
1238	0		user	July 2019 emails	EMAILSEARCH	search_email	<start_date>July 2019</start_date> <message_type>emails</message_type>	[]		1
1244	0		user	Jan emails	EMAILSEARCH	search_email	<start_date>Jan</start_date> <message_type>emails</message_type>	[]		1
1246	0		user	november emails	EMAILSEARCH	search_email	<start_date>november</start_date> <message_type>emails</message_type>	[]		1
1249	0		user	last months email on dogs	EMAILSEARCH	search_email	<start_date>last months</start_date> <message_type>email</message_type> on <keyword>dogs</keyword>	[]		1
1254	0		user	February 16th email with attachment	EMAILSEARCH	search_email	<start_date>February 16th</start_date> <message_type>email</message_type> with <attachment>attachment</attachment>	[]		1
1255	0		user	April 2019 emails with attachments	EMAILSEARCH	search_email	<start_date>April 2019</start_date> <message_type>emails</message_type> with <attachment>attachments</attachment>	[]		1
1256	0		user	Last week email with attachment	EMAILSEARCH	search_email	<start_date>Last week</start_date> <message_type>email</message_type> with <attachment>attachment</attachment>	[]		1
1259	0		user	April attachments	EMAILSEARCH	search_email	<start_date>April</start_date> <attachment>attachments</attachment>	[]		1
1266	0		user	Harold emails	EMAILSEARCH	search_email	<contact_name>Harold</contact_name> <message_type>emails</message_type>	[]		1
1271	0		user	Office party email from last week	EMAILSEARCH	search_email	<keyword>Office party</keyword> <message_type>email</message_type> from <start_date>last week</start_date>	[]		1
1273	0		user	guidebook update email from June 30th	EMAILSEARCH	search_email	<keyword>guidebook update</keyword> <message_type>email</message_type> from <start_date>June 30th</start_date>	[]		1
1290	0		user	attachments from Lindsey	EMAILSEARCH	search_email	<attachment>attachments</attachment> from <contact_name_from>Lindsey</contact_name_from>	[]		1
1300	0		user	Attachment email messages	EMAILSEARCH	search_email	<attachment>Attachment</attachment> <message_type>email</message_type> messages	[]		1
1301	0		user	attachments emails	EMAILSEARCH	search_email	<attachment>attachments</attachment> <message_type>emails</message_type>	[]		1
1311	0		user	attachments from January	EMAILSEARCH	search_email	<attachment>attachments</attachment> from <start_date>January</start_date>	[]		1
1312	0		user	attachments from September	EMAILSEARCH	search_email	<attachment>attachments</attachment> from <start_date>September</start_date>	[]		1
1315	0		user	Attachments from last Tuesday	EMAILSEARCH	search_email	<attachment>Attachments</attachment> from <start_date>last Tuesday</start_date>	[]		1
1336	0		user	attachments in my email	EMAILSEARCH	search_email	<attachment>attachments</attachment> in my <message_type>email</message_type>	[]		1
1342	0		user	attachments received in February	EMAILSEARCH	search_email	<attachment>attachments</attachment> received in <start_date>February</start_date>	[]		1
1350	0		user	Attachment to Mark	EMAILSEARCH	search_email	<attachment>Attachment</attachment> to <contact_name_to>Mark</contact_name_to>	[]		1
1357	0		user	attachments March 21st to March 23rd	EMAILSEARCH	search_email	<attachment>attachments</attachment> <start_date>March 21st</start_date> to <end_date>March 23rd</end_date>	[]		1
1358	0		user	attachments contained in email	EMAILSEARCH	search_email	<attachment>attachments</attachment> contained in <message_type>email</message_type>	[]		1
1360	0		user	attachments for Trader Joe's in mail	EMAILSEARCH	search_email	<attachment>attachments</attachment> for <keyword>Trader Joe&apos;s</keyword> in <message_type>mail</message_type>	[]		1
1368	0		user	attachments in mail videos	EMAILSEARCH	search_email	<attachment>attachments</attachment> in <message_type>mail</message_type> <attachment_type>videos</attachment_type>	[]		1
1373	0		user	attachments in my sent folder	EMAILSEARCH	search_email	<attachment>attachments</attachment> in my <destination_folder>sent</destination_folder> folder	[]		1
1374	0		user	attachments in the last week	EMAILSEARCH	search_email	<attachment>attachments</attachment> <start_date>in the last week</start_date>	[]		1
1379	0		user	attachments sent to me	EMAILSEARCH	search_email	<attachment>attachments</attachment> sent to <relationship_name_to>me</relationship_name_to>	[]		1
1384	0		user	Attachments within emails	EMAILSEARCH	search_email	<attachment>Attachments</attachment> within <message_type>emails</message_type>	[]		1
1401	0		user	birthday email containing attachment	EMAILSEARCH	search_email	<keyword>birthday</keyword> <message_type>email</message_type> containing <attachment>attachment</attachment>	[]		1
1405	0		user	work order emails with attachments from May	EMAILSEARCH	search_email	<keyword>work order</keyword> <message_type>emails</message_type> with <attachment>attachments</attachment> from <start_date>May</start_date>	[]		1
1408	0		user	Birthday invitation from Jayson with attachment from January 1 to January 5.	EMAILSEARCH	search_email	<keyword>Birthday invitation</keyword> from <contact_name_from>Jayson</contact_name_from> with <attachment>attachment</attachment> from <start_date>January 1</start_date> to <end_date>January 5</end_date>.	[]		1
1411	0		user	birthday message from joyce	EMAILSEARCH	search_email	<keyword>birthday message</keyword> from <contact_name_from>joyce</contact_name_from>	[]		1
1416	0		user	Linda's email with attachment	EMAILSEARCH	search_email	<contact_name>Linda</contact_name>'s <message_type>email</message_type> with <attachment>attachment</attachment>	[]		1
1425	0		user	bring up email from Chas shows an attachment	EMAILSEARCH	search_email	bring up <message_type>email</message_type> from <contact_name_from>Chas</contact_name_from> shows an <attachment>attachment</attachment>	[]		1
1440	0		user	party planning mail from Mom	EMAILSEARCH	search_email	<keyword>party planning</keyword> <message_type>mail</message_type> from <relationship_name_from>Mom</relationship_name_from>	[]		1
1441	0		user	payroll email from the last two weeks	EMAILSEARCH	search_email	<keyword>payroll</keyword> <message_type>email</message_type> from the <start_date>last two weeks</start_date>	[]		1
1452	0		user	Cooking class emails with attachments sent from Angela between May 5 and May 20	EMAILSEARCH	search_email	<keyword>Cooking class</keyword> <message_type>emails</message_type> with <attachment>attachments</attachment> sent from <contact_name_from>Angela</contact_name_from> between <start_date>May 5</start_date> and <end_date>May 20</end_date>	[]		1
1453	0		user	new schedule change email attachments	EMAILSEARCH	search_email	<keyword>new schedule change</keyword> <message_type>email</message_type> <attachment>attachments</attachment>	[]		1
1457	0		user	Could you show me emails that have an image attachment?	EMAILSEARCH	search_email	Could you show me <message_type>emails</message_type> that have an <attachment_type>image</attachment_type> <attachment>attachment</attachment>?	[]		1
1461	0		user	Data about frogs	EMAILSEARCH	search_email	Data about <keyword>frogs</keyword>	[]		1
1463	0		user	Debut invitation with attachments from March to April.	EMAILSEARCH	search_email	<keyword>Debut invitation</keyword> with <attachment>attachments</attachment> from <start_date>March</start_date> to <end_date>April</end_date>.	[]		1
1469	0		user	Department meeting today	NOTSURE	notsure_other	Department meeting today	[]		1
1473	0		user	Display emails from Tom	EMAILSEARCH	search_email	Display <message_type>emails</message_type> from <contact_name_from>Tom</contact_name_from>	[]		1
1475	0		user	Do I have emails from Dollar Shave Club that have attachments	EMAILSEARCH	search_email	Do I have <message_type>emails</message_type> from <contact_name_from>Dollar Shave Club</contact_name_from> that have <attachment>attachments</attachment>	[]		1
1483	0		user	email from Mark with attachment from last month	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Mark</contact_name_from> with <attachment>attachment</attachment> from <start_date>last month</start_date>	[]		1
1487	0		user	email from Jen with attachment from last year	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Jen</contact_name_from> with <attachment>attachment</attachment> from <start_date>last year</start_date>	[]		1
1495	0		user	email about shopping from Ike	EMAILSEARCH	search_email	<message_type>email</message_type> about <keyword>shopping</keyword> from <contact_name_from>Ike</contact_name_from>	[]		1
1499	0		user	email about birthday from joe	EMAILSEARCH	search_email	<message_type>email</message_type> about <keyword>birthday</keyword> from <contact_name_from>joe</contact_name_from>	[]		1
1501	0		user	Emails about vaccinations from Abby	EMAILSEARCH	search_email	<message_type>Emails</message_type> about <keyword>vaccinations</keyword> from <contact_name_from>Abby</contact_name_from>	[]		1
1502	0		user	Email about a car crash from Alyssa 	EMAILSEARCH	search_email	<message_type>Email</message_type> about a <keyword>car crash</keyword> from <contact_name_from>Alyssa</contact_name_from> 	[]		1
1520	0		user	Mail about driving with attachment	EMAILSEARCH	search_email	<message_type>mail</message_type> about <keyword>driving</keyword> with <attachment>attachment</attachment>	[]		1
1526	0		user	emails about quid pro quo from june to september	EMAILSEARCH	search_email	<message_type>emails</message_type> about <keyword>quid pro quo</keyword> from <start_date>june</start_date> to <end_date>september</end_date>	[]		1
1541	0		user	email about my birthday two weeks ago	EMAILSEARCH	search_email	<message_type>email</message_type> about <keyword>my birthday</keyword> <start_date>two weeks ago</start_date>	[]		1
1557	0		user	mail about basketball in august	EMAILSEARCH	search_email	<message_type>mail</message_type> about <keyword>basketball</keyword> in <start_date>august</start_date>	[]		1
1558	0		user	email about writing project received last month	EMAILSEARCH	search_email	<message_type>email</message_type> about <keyword>writing project</keyword> received <start_date>last month</start_date>	[]		1
1563	0		user	email recipe	EMAILSEARCH	search_email	<message_type>email</message_type> <keyword>recipe</keyword>	[]		1
1568	0		user	email attachments Vons Market	EMAILSEARCH	search_email	<message_type>email</message_type> <attachment>attachments</attachment> <keyword>Vons Market</keyword>	[]		1
1570	0		user	email attachment from Mia	EMAILSEARCH	search_email	<message_type>email</message_type> <attachment>attachment</attachment> from <contact_name_from>Mia</contact_name_from>	[]		1
1571	0		user	email attachment from Chris	EMAILSEARCH	search_email	<message_type>email</message_type> <attachment>attachment</attachment> from <contact_name_from>Chris</contact_name_from>	[]		1
1573	0		user	email attachment from Jacqueline	EMAILSEARCH	search_email	<message_type>email</message_type> <attachment>attachment</attachment> from <contact_name_from>Jacqueline</contact_name_from>	[]		1
1575	0		user	email attachment from Joseph	EMAILSEARCH	search_email	<message_type>email</message_type> <attachment>attachment</attachment> from <contact_name_from>Joseph</contact_name_from>	[]		1
1586	0		user	email attachment Sue Jones	EMAILSEARCH	search_email	<message_type>email</message_type> <attachment>attachment</attachment> <contact_name>Sue Jones</contact_name>	[]		1
1595	0		user	emails between Thanksgiving and Christmas day	EMAILSEARCH	search_email	<message_type>emails</message_type> between <start_date>Thanksgiving</start_date> and <end_date>Christmas day</end_date>	[]		1
1604	0		user	Emails between April 10th to April 30th	EMAILSEARCH	search_email	<message_type>Emails</message_type> between <start_date>April 10th</start_date> to <end_date>April 30th</end_date>	[]		1
1606	0		user	Mail between May 15 to June 6	EMAILSEARCH	search_email	<message_type>Mail</message_type> between <start_date>May 15</start_date> to <end_date>June 6</end_date>	[]		1
1608	0		user	Email bout the birthday on March 2nd with attachment	EMAILSEARCH	search_email	<message_type>Email</message_type> bout the <keyword>birthday</keyword> on <start_date>March 2nd</start_date> with <attachment>attachment</attachment>	[]		1
1613	0		user	Mail containing attachments	EMAILSEARCH	search_email	<message_type>Mail</message_type> containing <attachment>attachments</attachment>	[]		1
1614	0		user	Email containing attachments	EMAILSEARCH	search_email	<message_type>Email</message_type> containing <attachment>attachments</attachment>	[]		1
1621	0		user	email containing database updates	EMAILSEARCH	search_email	<message_type>email</message_type> containing <keyword>database updates</keyword>	[]		1
1631	0		user	email dated July 5 through July 12	EMAILSEARCH	search_email	<message_type>email</message_type> dated <start_date>July 5</start_date> through <end_date>July 12</end_date>	[]		1
1639	0		user	email photos with attachment	EMAILSEARCH	search_email	<message_type>email</message_type> <attachment_type>photos</attachment_type> with <attachment>attachment</attachment>	[]		1
1640	0		user	email during the month of December	EMAILSEARCH	search_email	<message_type>email</message_type> during the month of <start_date>December</start_date>	[]		1
1642	0		user	email for open houses show attachments	EMAILSEARCH	search_email	<message_type>email</message_type> for <keyword>open houses</keyword> show <attachment>attachments</attachment>	[]		1
1653	0		user	email from matthews	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>matthews</contact_name_from>	[]		1
1655	0		user	emails from Steven	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Steven</contact_name_from>	[]		1
1656	0		user	emails from Jabba	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Jabba</contact_name_from>	[]		1
1659	0		user	email from Carla in January	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Carla</contact_name_from> in <start_date>January</start_date>	[]		1
1661	0		user	emails from james in 2017 	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>james</contact_name_from> in <start_date>2017</start_date> 	[]		1
1663	0		user	Mail from Alice in 2018	EMAILSEARCH	search_email	<message_type>mail</message_type> from <contact_name_from>Alice</contact_name_from> in <start_date>2018</start_date>	[]		1
1665	0		user	email from UFCU with attachment mortgage statement	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>UFCU</contact_name_from> with <attachment>attachment</attachment> <keyword>mortgage statement</keyword>	[]		1
1669	0		user	email from Bill with attachment	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Bill</contact_name_from> with <attachment>attachment</attachment>	[]		1
1670	0		user	email from Greg with attachment	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Greg</contact_name_from> with <attachment>attachment</attachment>	[]		1
1678	0		user	email from Olivia about which museum we will visit	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Olivia</contact_name_from> about <keyword>which museum we will visit</keyword>	[]		1
1686	0		user	email from Rose about Facebook	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Rose</contact_name_from> about <keyword>Facebook</keyword>	[]		1
1695	0		user	emails from a week ago	EMAILSEARCH	search_email	<message_type>emails</message_type> from <start_date>a week ago</start_date>	[]		1
1709	0		user	email from barb in june about her mother	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>barb</contact_name_from> in <start_date>june</start_date> about <keyword>her mother</keyword>	[]		1
1711	0		user	email from February to March	EMAILSEARCH	search_email	<message_type>email</message_type> from <start_date>February</start_date> to <end_date>March</end_date>	[]		1
1712	0		user	mail from August 27 to September 1st	EMAILSEARCH	search_email	<message_type>mail</message_type> from <start_date>August 27</start_date> to <end_date>September 1st</end_date>	[]		1
1714	0		user	emails from June 7th to July 30th	EMAILSEARCH	search_email	<message_type>emails</message_type> from <start_date>June 7th</start_date> to <end_date>July 30th</end_date>	[]		1
1717	0		user	mail from January 2nd to January 14th	EMAILSEARCH	search_email	<message_type>mail</message_type> from <start_date>January 2nd</start_date> to <end_date>January 14th</end_date>	[]		1
1718	0		user	mails from November to December	EMAILSEARCH	search_email	<message_type>mails</message_type> from <start_date>November</start_date> to <end_date>December</end_date>	[]		1
1723	0		user	Email from Quinn to Jen with attachment	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Quinn</contact_name_from> to <contact_name_to>Jen</contact_name_to> with <attachment>attachment</attachment>	[]		1
1726	0		user	email from Terry to Mia with attachment	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Terry</contact_name_from> to <contact_name_to>Mia</contact_name_to> with <attachment>attachment</attachment>	[]		1
1729	0		user	email from Spock to Will with attachment	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Spock</contact_name_from> to <contact_name_to>Will</contact_name_to> with <attachment>attachment</attachment>	[]		1
1736	0		user	Email from Jayson with attachments about pop music.	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Jayson</contact_name_from> with <attachment>attachments</attachment> about <keyword>pop music</keyword>.	[]		1
1739	0		user	email from Tim with attachments about knives 	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Tim</contact_name_from> with <attachment>attachments</attachment> about <keyword>knives</keyword> 	[]		1
1740	0		user	Email from Robert with attachment about office party 	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Robert</contact_name_from> with <attachment>attachment</attachment> about <keyword>office party</keyword> 	[]		1
1742	0		user	Emails from Roger on vases	EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Roger</contact_name_from> on <keyword>vases</keyword>	[]		1
1744	0		user	emails from clickworker on pay	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>clickworker</contact_name_from> on <keyword>pay</keyword>	[]		1
1747	0		user	emails from Todd to Elaine	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Todd</contact_name_from> to <contact_name_to>Elaine</contact_name_to>	[]		1
1753	0		user	emails from donald to chris	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>donald</contact_name_from> to <contact_name_to>chris</contact_name_to>	[]		1
1758	0		user	email from Bob to Mike with attachment about office party 	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Bob</contact_name_from> to <contact_name_to>Mike</contact_name_to> with <attachment>attachment</attachment> about <keyword>office party</keyword> 	[]		1
1763	0		user	email from Kelly between February and June about therapy	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Kelly</contact_name_from> between <start_date>February</start_date> and <end_date>June</end_date> about <keyword>therapy</keyword>	[]		1
1787	0		user	mail from Jill last month	EMAILSEARCH	search_email	<message_type>mail</message_type> from <contact_name_from>Jill</contact_name_from> <start_date>last month</start_date>	[]		1
1790	0		user	emails from Xena last month	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Xena</contact_name_from> <start_date>last month</start_date>	[]		1
1791	0		user	emails from Jimbo last Tuesday	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Jimbo</contact_name_from> <start_date>last Tuesday</start_date>	[]		1
1799	0		user	Email from Jimmy with an attachment	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Jimmy</contact_name_from> with an <attachment>attachment</attachment>	[]		1
1805	0		user	mail from Juniper to George with attachment from last week	EMAILSEARCH	search_email	<message_type>mail</message_type> from <contact_name_from>Juniper</contact_name_from> to <contact_name_to>George</contact_name_to> with <attachment>attachment</attachment> from <start_date>last week</start_date>	[]		1
1811	0		user	emails from lovey to mr. howell two months ago	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>lovey</contact_name_from> to <contact_name_to>mr. howell</contact_name_to> <start_date>two months ago</start_date>	[]		1
