ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion
094c8f81-7c15-42a6-be85-3c60dab2487c	0	2/4/2020 22:55	user	excel file that ling attached to meeting		FILES	file_search	<file_type>excel</file_type> file that <contact_name>ling</contact_name> <attachment>attached</attachment> to <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
8a6c128d-bbd1-43a1-82ec-cfedc8f679f2	0	2/25/2020 0:54	user	find mailed pdf document by ling on teams chat		FILES	file_search	find <file_action>mailed</file_action> <file_type>pdf</file_type> document by <contact_name>ling</contact_name> on <data_source_type>teams chat</data_source_type>	[]		Teams	Speech	1	21.1
fdb690d4-81cf-4276-a69f-3aa2608aec26	0	2/25/2020 2:08	user	find attached spread sheet by me on teams channel		FILES	file_search	find <attachment>attached</attachment> <file_type>spread sheet</file_type> by <contact_name>me</contact_name> on <data_source_type>teams channel</data_source_type>	[]		Teams	Speech	1	21.1
a39d32b0-c5eb-4204-b236-efe1d2ce9977	0	2/28/2020 21:11	user	find emailed excel file by i on teams chat		FILES	file_search	find <file_action>emailed</file_action> <file_type>excel</file_type> file by <contact_name>i</contact_name> on <data_source_type>teams chat</data_source_type>	[]		Teams	Speech	1	21.1
fc8ed649-471e-45c8-b1c7-e1bbe66eef23	0	2/4/2020 20:15	user	find emailed word document by vijay on meeting invite		FILES	file_search	find <file_action>emailed</file_action> <file_type>word</file_type> document by <contact_name>vijay</contact_name> on <data_source_type>meeting invite</data_source_type>	[]		Teams	Speech	1	21.1
4ec4aba5-0110-4fb9-9210-100a57971534	0	2/3/2020 19:53	user	find mailed word document by i on teams chat		FILES	file_search	find <file_action>mailed</file_action> <file_type>word</file_type> document by <contact_name>i</contact_name> on <data_source_type>teams chat</data_source_type>	[]		Teams	Speech	1	21.1
1534d5e4-e498-448a-8c00-9c08eab55384	0	2/3/2020 12:07	user	find word document emailed by saurabh on meeting		FILES	file_search	find <file_type>word</file_type> document <file_action>emailed</file_action> by <contact_name>saurabh</contact_name> on <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
e91df8ab-99b5-47c7-ad86-6107a9e71f0c	0	2/28/2020 22:45	user	find pdf document mailed by me on meeting invite		FILES	file_search	find <file_type>pdf</file_type> document <file_action>mailed</file_action> by <contact_name>me</contact_name> on <data_source_type>meeting invite</data_source_type>	[]		Teams	Speech	1	21.1
bf2a86de-7818-4e37-9119-a2ad9d60f85a	0	2/11/2020 14:32	user	find excel file attached by vijay on chat		FILES	file_search	find <file_type>excel</file_type> file <attachment>attached</attachment> by <contact_name>vijay</contact_name> on <data_source_type>chat</data_source_type>	[]		Teams	Speech	1	21.1
445e7ea2-745d-48af-a8b6-29739c792085	0	2/20/2020 9:44	user	find word document attached by michael on teams channel		FILES	file_search	find <file_type>word</file_type> document <attachment>attached</attachment> by <contact_name>michael</contact_name> on <data_source_type>teams channel</data_source_type>	[]		Teams	Speech	1	21.1
295db79e-7d21-41af-9019-41fc0b077325	0	2/2/2020 11:48	user	find word document shared by saurabh on chat		FILES	file_search	find <file_type>word</file_type> document <file_action>shared</file_action> by <contact_name>saurabh</contact_name> on <data_source_type>chat</data_source_type>	[]		Teams	Speech	1	21.1
7216add6-6f69-4d95-bb1b-5c0870892dcc	0	2/11/2020 17:30	user	emailed pdf document by me on outlook		FILES	file_search	<file_action>emailed</file_action> <file_type>pdf</file_type> document by <contact_name>me</contact_name> on <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
575b609b-7e68-40df-a3ed-cc31bda3db31	0	2/11/2020 17:33	user	attached excel file by me on teams		FILES	file_search	<attachment>attached</attachment> <file_type>excel</file_type> file by <contact_name>me</contact_name> on <data_source_type>teams</data_source_type>	[]		Teams	Speech	1	21.1
79401c49-6f07-4d99-8044-ef844fee2978	0	2/26/2020 17:49	user	mailed pdf document by ling on meeting invite		FILES	file_search	<file_action>mailed</file_action> <file_type>pdf</file_type> document by <contact_name>ling</contact_name> on <data_source_type>meeting invite</data_source_type>	[]		Teams	Speech	1	21.1
f7671341-c8df-43e3-81a3-9c7f07c2bad7	0	2/24/2020 7:58	user	emailed excel file by me on teams channel		FILES	file_search	<file_action>emailed</file_action> <file_type>excel</file_type> file by <contact_name>me</contact_name> on <data_source_type>teams channel</data_source_type>	[]		Teams	Speech	1	21.1
c760b39f-689e-487d-9991-fac6e5c3f455	0	2/28/2020 2:54	user	sent word document by saurabh on teams channel		FILES	file_search	<file_action>sent</file_action> <file_type>word</file_type> document by <contact_name>saurabh</contact_name> on <data_source_type>teams channel</data_source_type>	[]		Teams	Speech	1	21.1
29e9190c-6176-48f9-8c3b-a1d06c43b603	0	2/2/2020 9:11	user	excel file forwarded by ling on chat		FILES	file_search	<file_type>excel</file_type> file <file_action>forwarded</file_action> by <contact_name>ling</contact_name> on <data_source_type>chat</data_source_type>	[]		Teams	Speech	1	21.1
fec9bd50-3e53-4152-a553-3bc3e9d63c1b	0	2/18/2020 17:57	user	excel file forwarded by vijay on teams channel		FILES	file_search	<file_type>excel</file_type> file <file_action>forwarded</file_action> by <contact_name>vijay</contact_name> on <data_source_type>teams channel</data_source_type>	[]		Teams	Speech	1	21.1
94fef483-9ab4-4f0d-af8c-e3ad7a5c976d	0	2/17/2020 15:24	user	excel file shared by michael on chat		FILES	file_search	<file_type>excel</file_type> file <file_action>shared</file_action> by <contact_name>michael</contact_name> on <data_source_type>chat</data_source_type>	[]		Teams	Speech	1	21.1
f5cc3630-d89b-4db1-ba55-201ef591445a	0	2/3/2020 12:14	user	spread sheet mailed by michael on teams		FILES	file_search	<file_type>spread sheet</file_type> <file_action>mailed</file_action> by <contact_name>michael</contact_name> on <data_source_type>teams</data_source_type>	[]		Teams	Speech	1	21.1
6c80a3aa-146d-4a01-939d-b9d6ea62bb6e	0	2/24/2020 18:19	user	pdf document attached by michael on email		FILES	file_search	<file_type>pdf</file_type> document <attachment>attached</attachment> by <contact_name>michael</contact_name> on <data_source_type>email</data_source_type>	[]		Teams	Speech	1	21.1
c823698e-22e3-4c2a-ba0f-79b00965c4d4	0	2/26/2020 22:03	user	find pdf document michael forwarded on email		FILES	file_search	find <file_type>pdf</file_type> document <contact_name>michael</contact_name> <file_action>forwarded</file_action> on <data_source_type>email</data_source_type>	[]		Teams	Speech	1	21.1
6ddf317c-2e94-4e3b-af77-58855f3f6dd8	0	2/21/2020 4:22	user	find excel file vijay emailed on channel		FILES	file_search	find <file_type>excel</file_type> file <contact_name>vijay</contact_name> <file_action>emailed</file_action> on <data_source_type>channel</data_source_type>	[]		Teams	Speech	1	21.1
ca88de31-3e41-466f-bf17-b6a7f01749bf	0	2/26/2020 2:27	user	find word document i sent on outlook		FILES	file_search	find <file_type>word</file_type> document <contact_name>i</contact_name> <file_action>sent</file_action> on <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
80dab881-f399-44a1-872c-e7df9b7f7d39	0	2/24/2020 6:17	user	find spread sheet i sent on meeting		FILES	file_search	find <file_type>spread sheet</file_type> <contact_name>i</contact_name> <file_action>sent</file_action> on <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
2d3ffa7a-892a-4a74-b55e-cbba14cf27a7	0	2/25/2020 19:58	user	find slide deck vijay emailed on meeting		FILES	file_search	find <file_type>slide deck</file_type> <contact_name>vijay</contact_name> <file_action>emailed</file_action> on <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
3a722209-9516-4a6d-9c34-8bf60a1e1ab6	0	2/12/2020 19:16	user	find slide deck that vijay sent on outlook		FILES	file_search	find <file_type>slide deck</file_type> that <contact_name>vijay</contact_name> <file_action>sent</file_action> on <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
fd846c94-09b6-4272-9cd5-7eaeb2f37dbf	0	2/21/2020 7:34	user	find slide deck that i attached on meeting		FILES	file_search	find <file_type>slide deck</file_type> that <contact_name>i</contact_name> <attachment>attached</attachment> on <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
37eed5d5-e95b-4cbe-9e62-b485f8c6c92a	0	2/20/2020 18:03	user	find excel file that saurabh forwarded on teams channel		FILES	file_search	find <file_type>excel</file_type> file that <contact_name>saurabh</contact_name> <file_action>forwarded</file_action> on <data_source_type>teams channel</data_source_type>	[]		Teams	Speech	1	21.1
e84e62cd-6fc2-4d48-8652-6ca855a72e63	0	2/5/2020 20:37	user	find slide deck that saurabh emailed on outlook		FILES	file_search	find <file_type>slide deck</file_type> that <contact_name>saurabh</contact_name> <file_action>emailed</file_action> on <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
c336d59b-2cad-4131-bc52-f5e30a31f124	0	2/3/2020 8:26	user	find word document that saurabh shared on meeting		FILES	file_search	find <file_type>word</file_type> document that <contact_name>saurabh</contact_name> <file_action>shared</file_action> on <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
e13cc95c-f971-4c4a-8809-e908103ff1be	0	2/5/2020 20:36	user	pdf document me emailed on channel		FILES	file_search	<file_type>pdf</file_type> document <contact_name>me</contact_name> <file_action>emailed</file_action> on <data_source_type>channel</data_source_type>	[]		Teams	Speech	1	21.1
3734ea2a-2b6a-45c2-b0e4-4718b958a6e8	0	2/28/2020 21:12	user	slide deck i emailed on outlook		FILES	file_search	<file_type>slide deck</file_type> <contact_name>i</contact_name> <file_action>emailed</file_action> on <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
dc26fe23-24bb-4dd1-bb35-3b644b8f7f5a	0	2/9/2020 9:47	user	pdf document vijay forwarded on outlook		FILES	file_search	<file_type>pdf</file_type> document <contact_name>vijay</contact_name> <file_action>forwarded</file_action> on <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
9cee2687-cf89-4dfe-bb63-acfcfcfea4ea	0	2/19/2020 9:38	user	slide deck vijay attached on email		FILES	file_search	<file_type>slide deck</file_type> <contact_name>vijay</contact_name> <attachment>attached</attachment> on <data_source_type>email</data_source_type>	[]		Teams	Speech	1	21.1
edcd6a3f-255c-4450-ade7-d504ed932e2a	0	2/4/2020 14:16	user	slide deck saurabh sent on meeting		FILES	file_search	<file_type>slide deck</file_type> <contact_name>saurabh</contact_name> <file_action>sent</file_action> on <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
c097fff9-cf85-4a12-911c-48fef24661b1	0	2/4/2020 20:14	user	slide deck that ling attached on meeting invite		FILES	file_search	<file_type>slide deck</file_type> that <contact_name>ling</contact_name> <attachment>attached</attachment> on <data_source_type>meeting invite</data_source_type>	[]		Teams	Speech	1	21.1
e076f47e-7a66-44c9-a9be-3da97994da18	0	2/3/2020 11:11	user	pdf document that vijay sent on channel		FILES	file_search	<file_type>pdf</file_type> document that <contact_name>vijay</contact_name> <file_action>sent</file_action> on <data_source_type>channel</data_source_type>	[]		Teams	Speech	1	21.1
5d7ede87-2895-462f-982b-33341603a206	0	2/2/2020 10:46	user	slide deck that michael mailed on teams channel		FILES	file_search	<file_type>slide deck</file_type> that <contact_name>michael</contact_name> <file_action>mailed</file_action> on <data_source_type>teams channel</data_source_type>	[]		Teams	Speech	1	21.1
bb901e1f-c15d-480a-add6-2bc5422acad0	0	2/27/2020 23:06	user	spread sheet that saurabh forwarded on channel		FILES	file_search	<file_type>spread sheet</file_type> that <contact_name>saurabh</contact_name> <file_action>forwarded</file_action> on <data_source_type>channel</data_source_type>	[]		Teams	Speech	1	21.1
629fbbac-7582-4ca7-bc1e-cf98aba029b3	0	2/13/2020 23:52	user	word document that me forwarded on outlook		FILES	file_search	<file_type>word</file_type> document that <contact_name>me</contact_name> <file_action>forwarded</file_action> on <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
2132c4b6-ed2d-4422-b130-5d39ba2d3610	0	2/20/2020 18:08	user	find mailed spread sheet by michael in chat		FILES	file_search	find <file_action>mailed</file_action> <file_type>spread sheet</file_type> by <contact_name>michael</contact_name> in <data_source_type>chat</data_source_type>	[]		Teams	Speech	1	21.1
317c703a-2b6a-4921-b362-c9d2dd560de3	0	2/2/2020 16:16	user	find shared excel file by me in meeting		FILES	file_search	find <file_action>shared</file_action> <file_type>excel</file_type> file by <contact_name>me</contact_name> in <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
b8e8930b-4576-49f1-9310-a3a06e279557	0	2/18/2020 22:28	user	find emailed spread sheet by i in meeting		FILES	file_search	find <file_action>emailed</file_action> <file_type>spread sheet</file_type> by <contact_name>i</contact_name> in <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
5ecfc571-b01a-4b74-870f-41770926e4a1	0	2/1/2020 3:55	user	find sent word document by ling in channel		FILES	file_search	find <file_action>sent</file_action> <file_type>word</file_type> document by <contact_name>ling</contact_name> in <data_source_type>channel</data_source_type>	[]		Teams	Speech	1	21.1
82072e56-0aeb-48ad-847c-7836e66ea2e1	0	2/3/2020 15:46	user	find attached slide deck by ling in meeting invite		FILES	file_search	find <attachment>attached</attachment> <file_type>slide deck</file_type> by <contact_name>ling</contact_name> in <data_source_type>meeting invite</data_source_type>	[]		Teams	Speech	1	21.1
69195bd1-2aea-4963-bdba-6fbd348b8037	0	2/16/2020 13:32	user	find excel file mailed by vijay in chat		FILES	file_search	find <file_type>excel</file_type> file <file_action>mailed</file_action> by <contact_name>vijay</contact_name> in <data_source_type>chat</data_source_type>	[]		Teams	Speech	1	21.1
1f517a66-200b-49bb-882e-cfe33f8dcf4e	0	2/10/2020 15:47	user	find spread sheet forwarded by i in teams		FILES	file_search	find <file_type>spread sheet</file_type> <file_action>forwarded</file_action> by <contact_name>i</contact_name> in <data_source_type>teams</data_source_type>	[]		Teams	Speech	1	21.1
175d1924-14e7-4184-b462-b215f951cc3a	0	2/8/2020 16:29	user	find spread sheet sent by saurabh in outlook		FILES	file_search	find <file_type>spread sheet</file_type> <file_action>sent</file_action> by <contact_name>saurabh</contact_name> in <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
142749ad-5e13-4c5c-a443-036eca7e36e3	0	2/11/2020 17:43	user	find slide deck mailed by ling in meeting invite		FILES	file_search	find <file_type>slide deck</file_type> <file_action>mailed</file_action> by <contact_name>ling</contact_name> in <data_source_type>meeting invite</data_source_type>	[]		Teams	Speech	1	21.1
d8e93770-0a60-4c4e-8fa0-31437e4139d2	0	2/26/2020 19:36	user	find slide deck sent by me in outlook		FILES	file_search	find <file_type>slide deck</file_type> <file_action>sent</file_action> by <contact_name>me</contact_name> in <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
67d38ad2-c2eb-41ee-80c7-f4614ea27aee	0	2/13/2020 19:33	user	shared slide deck by michael in channel		FILES	file_search	<file_action>shared</file_action> <file_type>slide deck</file_type> by <contact_name>michael</contact_name> in <data_source_type>channel</data_source_type>	[]		Teams	Speech	1	21.1
9fd824b0-42bd-4f6a-a37a-199e4969c68c	0	2/2/2020 16:16	user	attached pdf document by i in meeting		FILES	file_search	<attachment>attached</attachment> <file_type>pdf</file_type> document by <contact_name>i</contact_name> in <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
5b05fa97-c86c-4c10-abaa-a45a03c831b7	0	2/2/2020 13:01	user	shared word document by michael in email		FILES	file_search	<file_action>shared</file_action> <file_type>word</file_type> document by <contact_name>michael</contact_name> in <data_source_type>email</data_source_type>	[]		Teams	Speech	1	21.1
d2b647a5-f6d9-4fe4-a75e-0da9e8bd07bd	0	2/9/2020 19:28	user	forwarded word document by me in teams		FILES	file_search	<file_action>forwarded</file_action> <file_type>word</file_type> document by <contact_name>me</contact_name> in <data_source_type>teams</data_source_type>	[]		Teams	Speech	1	21.1
d1ed6f4e-25b8-475a-bda7-e9c45b2c62bb	0	2/13/2020 18:25	user	mailed pdf document by michael in meeting		FILES	file_search	<file_action>mailed</file_action> <file_type>pdf</file_type> document by <contact_name>michael</contact_name> in <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
e31973d3-5adc-4b3e-bf86-9b34399f94f0	0	2/14/2020 7:08	user	pdf document attached by vijay in meeting		FILES	file_search	<file_type>pdf</file_type> document <attachment>attached</attachment> by <contact_name>vijay</contact_name> in <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
cf380b0a-bb8d-4c0a-ab3a-6388ccc3b29f	0	2/26/2020 1:34	user	slide deck sent by ling in channel		FILES	file_search	<file_type>slide deck</file_type> <file_action>sent</file_action> by <contact_name>ling</contact_name> in <data_source_type>channel</data_source_type>	[]		Teams	Speech	1	21.1
456b600b-4849-49fa-a8f6-b86818cd41f9	0	2/21/2020 18:58	user	spread sheet attached by vijay in teams		FILES	file_search	<file_type>spread sheet</file_type> <attachment>attached</attachment> by <contact_name>vijay</contact_name> in <data_source_type>teams</data_source_type>	[]		Teams	Speech	1	21.1
829f43fb-67c2-4a5c-9bcd-e078fad4de69	0	2/14/2020 1:57	user	word document shared by i in meeting invite		FILES	file_search	<file_type>word</file_type> document <file_action>shared</file_action> by <contact_name>i</contact_name> in <data_source_type>meeting invite</data_source_type>	[]		Teams	Speech	1	21.1
95493d0a-69aa-40d3-b6a2-1765e9f1c653	0	2/2/2020 14:45	user	word document emailed by me in channel		FILES	file_search	<file_type>word</file_type> document <file_action>emailed</file_action> by <contact_name>me</contact_name> in <data_source_type>channel</data_source_type>	[]		Teams	Speech	1	21.1
e9bb64c1-3c6d-45b1-9dbd-ad93760f3d37	0	2/23/2020 9:59	user	find excel file i emailed in meeting invite		FILES	file_search	find <file_type>excel</file_type> file <contact_name>i</contact_name> <file_action>emailed</file_action> in <data_source_type>meeting invite</data_source_type>	[]		Teams	Speech	1	21.1
ecb247bf-02a0-4638-96d4-953fac2fcd7b	0	2/4/2020 7:49	user	find spread sheet ling attached in email		FILES	file_search	find <file_type>spread sheet</file_type> <contact_name>ling</contact_name> <attachment>attached</attachment> in <data_source_type>email</data_source_type>	[]		Teams	Speech	1	21.1
7b2f6794-cce9-4802-abac-d801757142b5	0	2/20/2020 2:06	user	find word document ling shared in outlook		FILES	file_search	find <file_type>word</file_type> document <contact_name>ling</contact_name> <file_action>shared</file_action> in <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
194262d3-d4f8-4a4a-ac00-0b3417382bc3	0	2/28/2020 2:54	user	find pdf document i mailed in teams		FILES	file_search	find <file_type>pdf</file_type> document <contact_name>i</contact_name> <file_action>mailed</file_action> in <data_source_type>teams</data_source_type>	[]		Teams	Speech	1	21.1
e4f3cd80-bf0a-41cb-902b-003853390700	0	2/13/2020 8:27	user	find slide deck saurabh attached in outlook		FILES	file_search	find <file_type>slide deck</file_type> <contact_name>saurabh</contact_name> <attachment>attached</attachment> in <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
bb6f90f2-0da0-4f23-b6b8-e435ca1f1d57	0	2/11/2020 5:04	user	find slide deck that saurabh emailed in email		FILES	file_search	find <file_type>slide deck</file_type> that <contact_name>saurabh</contact_name> <file_action>emailed</file_action> in <data_source_type>email</data_source_type>	[]		Teams	Speech	1	21.1
8343f683-7626-451e-8503-d9d1ca0fe751	0	2/22/2020 0:16	user	find word document that vijay mailed in meeting invite		FILES	file_search	find <file_type>word</file_type> document that <contact_name>vijay</contact_name> <file_action>mailed</file_action> in <data_source_type>meeting invite</data_source_type>	[]		Teams	Speech	1	21.1
5d124bdc-f94c-48cf-8450-94db14b99287	0	2/24/2020 6:51	user	find excel file that ling attached in teams chat		FILES	file_search	find <file_type>excel</file_type> file that <contact_name>ling</contact_name> <attachment>attached</attachment> in <data_source_type>teams chat</data_source_type>	[]		Teams	Speech	1	21.1
29e1c23c-9129-4562-a646-824d32939445	0	2/20/2020 21:07	user	find slide deck that michael sent in teams		FILES	file_search	find <file_type>slide deck</file_type> that <contact_name>michael</contact_name> <file_action>sent</file_action> in <data_source_type>teams</data_source_type>	[]		Teams	Speech	1	21.1
dd457240-ad3a-4d0c-a0b4-a22466d27892	0	2/6/2020 13:57	user	find slide deck that michael forwarded in meeting		FILES	file_search	find <file_type>slide deck</file_type> that <contact_name>michael</contact_name> <file_action>forwarded</file_action> in <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
0191224c-4ef4-4f88-9193-6969a16a7875	0	2/6/2020 21:43	user	excel file saurabh mailed in email		FILES	file_search	<file_type>excel</file_type> file <contact_name>saurabh</contact_name> <file_action>mailed</file_action> in <data_source_type>email</data_source_type>	[]		Teams	Speech	1	21.1
6ff2d9c4-c979-4806-acbb-c20dee02edd8	0	2/3/2020 22:27	user	pdf document ling mailed in channel		FILES	file_search	<file_type>pdf</file_type> document <contact_name>ling</contact_name> <file_action>mailed</file_action> in <data_source_type>channel</data_source_type>	[]		Teams	Speech	1	21.1
f6c2e0cf-d114-423c-9bc7-c1119a29ddfc	0	2/26/2020 19:00	user	pdf document me shared in channel		FILES	file_search	<file_type>pdf</file_type> document <contact_name>me</contact_name> <file_action>shared</file_action> in <data_source_type>channel</data_source_type>	[]		Teams	Speech	1	21.1
0f7bd537-7513-4607-811d-3ec20973b63e	0	2/25/2020 19:57	user	spread sheet saurabh sent in meeting invite		FILES	file_search	<file_type>spread sheet</file_type> <contact_name>saurabh</contact_name> <file_action>sent</file_action> in <data_source_type>meeting invite</data_source_type>	[]		Teams	Speech	1	21.1
473746a2-40ac-4b1a-a46b-984871494f14	0	2/13/2020 11:47	user	excel file michael shared in meeting		FILES	file_search	<file_type>excel</file_type> file <contact_name>michael</contact_name> <file_action>shared</file_action> in <data_source_type>meeting</data_source_type>	[]		Teams	Speech	1	21.1
cbdcb539-f0c6-4f02-be33-c2107733c071	0	2/4/2020 14:48	user	pdf document that me shared in teams channel		FILES	file_search	<file_type>pdf</file_type> document that <contact_name>me</contact_name> <file_action>shared</file_action> in <data_source_type>teams channel</data_source_type>	[]		Teams	Speech	1	21.1
0fd21141-052a-4595-87ad-23743a906af8	0	2/29/2020 0:59	user	pdf document that me attached in email		FILES	file_search	<file_type>pdf</file_type> document that <contact_name>me</contact_name> <attachment>attached</attachment> in <data_source_type>email</data_source_type>	[]		Teams	Speech	1	21.1
78b96812-5791-4933-97a3-2bf0351bf210	0	2/11/2020 17:31	user	spread sheet that michael mailed in chat		FILES	file_search	<file_type>spread sheet</file_type> that <contact_name>michael</contact_name> <file_action>mailed</file_action> in <data_source_type>chat</data_source_type>	[]		Teams	Speech	1	21.1
7e7b1d29-4679-4a52-8471-796ff940d424	0	2/22/2020 2:39	user	slide deck that vijay emailed in email		FILES	file_search	<file_type>slide deck</file_type> that <contact_name>vijay</contact_name> <file_action>emailed</file_action> in <data_source_type>email</data_source_type>	[]		Teams	Speech	1	21.1
6853c644-b701-499c-afbd-a7ce6209119f	0	2/25/2020 6:47	user	spread sheet that michael mailed in outlook		FILES	file_search	<file_type>spread sheet</file_type> that <contact_name>michael</contact_name> <file_action>mailed</file_action> in <data_source_type>outlook</data_source_type>	[]		Teams	Speech	1	21.1
87d9b6fb-d5f5-44f6-bd41-56688ff9f76a	0	2/22/2020 2:38	user	find word document attached to teams channel by michael		FILES	file_search	find <file_type>word</file_type> document <attachment>attached</attachment> to <data_source_type>teams channel</data_source_type> by <contact_name>michael</contact_name>	[]		Teams	Speech	1	21.1
deb56df7-cc04-4e21-9170-92819fea05b5	0	2/13/2020 11:44	user	find pdf document mailed to chat by michael		FILES	file_search	find <file_type>pdf</file_type> document <file_action>mailed</file_action> to <data_source_type>chat</data_source_type> by <contact_name>michael</contact_name>	[]		Teams	Speech	1	21.1
9d096d48-d346-419f-a1f3-eddf69689a48	0	2/27/2020 1:50	user	find slide deck shared to teams chat by vijay		FILES	file_search	find <file_type>slide deck</file_type> <file_action>shared</file_action> to <data_source_type>teams chat</data_source_type> by <contact_name>vijay</contact_name>	[]		Teams	Speech	1	21.1
a386c3b4-ca7b-4617-8188-ab59ed93368b	0	2/12/2020 19:05	user	find pdf document shared to teams channel by saurabh		FILES	file_search	find <file_type>pdf</file_type> document <file_action>shared</file_action> to <data_source_type>teams channel</data_source_type> by <contact_name>saurabh</contact_name>	[]		Teams	Speech	1	21.1
e66c1584-cab5-4403-b167-1eb8f521e6b8	0	2/21/2020 0:44	user	find slide deck emailed to teams channel by me		FILES	file_search	find <file_type>slide deck</file_type> <file_action>emailed</file_action> to <data_source_type>teams channel</data_source_type> by <contact_name>me</contact_name>	[]		Teams	Speech	1	21.1
a4519bd6-6e8e-4361-99f8-0e16bbd417a3	0	2/26/2020 0:35	user	spread sheet attached to channel by saurabh		FILES	file_search	<file_type>spread sheet</file_type> <attachment>attached</attachment> to <data_source_type>channel</data_source_type> by <contact_name>saurabh</contact_name>	[]		Teams	Speech	1	21.1
939df47a-08a6-4f34-bf36-3132c960b504	0	2/24/2020 8:53	user	slide deck attached to meeting invite by ling		FILES	file_search	<file_type>slide deck</file_type> <attachment>attached</attachment> to <data_source_type>meeting invite</data_source_type> by <contact_name>ling</contact_name>	[]		Teams	Speech	1	21.1
91f1b163-7048-453b-83ff-f483cbb695f4	0	2/4/2020 20:16	user	slide deck emailed to teams channel by vijay		FILES	file_search	<file_type>slide deck</file_type> <file_action>emailed</file_action> to <data_source_type>teams channel</data_source_type> by <contact_name>vijay</contact_name>	[]		Teams	Speech	1	21.1
3d953059-d390-4713-b52b-b657cdb9f414	0	2/7/2020 16:58	user	slide deck sent to email by i		FILES	file_search	<file_type>slide deck</file_type> <file_action>sent</file_action> to <data_source_type>email</data_source_type> by <contact_name>i</contact_name>	[]		Teams	Speech	1	21.1
2a7fa7a6-bca1-42e9-8863-992eb5e13d7c	0	2/18/2020 22:29	user	excel file attached to meeting by saurabh		FILES	file_search	<file_type>excel</file_type> file <attachment>attached</attachment> to <data_source_type>meeting</data_source_type> by <contact_name>saurabh</contact_name>	[]		Teams	Speech	1	21.1
a9c8d4cc-961c-4fda-8d2a-ff12f3728a77	0	2/11/2020 17:41	user	find spread sheet emailed in chat by me		FILES	file_search	find <file_type>spread sheet</file_type> <file_action>emailed</file_action> in <data_source_type>chat</data_source_type> by <contact_name>me</contact_name>	[]		Teams	Speech	1	21.1
25ceda6d-2f89-4d23-93d9-60a2a733e0e7	0	2/18/2020 16:55	user	find excel file mailed in chat by me		FILES	file_search	find <file_type>excel</file_type> file <file_action>mailed</file_action> in <data_source_type>chat</data_source_type> by <contact_name>me</contact_name>	[]		Teams	Speech	1	21.1
c94c49ae-5ca8-47c3-b3e5-09efb306ec64	0	2/2/2020 9:27	user	find excel file sent in email by me		FILES	file_search	find <file_type>excel</file_type> file <file_action>sent</file_action> in <data_source_type>email</data_source_type> by <contact_name>me</contact_name>	[]		Teams	Speech	1	21.1
65858b01-cd9c-4f51-b1fe-446b2611f7ca	0	2/2/2020 10:04	user	find excel file mailed in teams chat by michael		FILES	file_search	find <file_type>excel</file_type> file <file_action>mailed</file_action> in <data_source_type>teams chat</data_source_type> by <contact_name>michael</contact_name>	[]		Teams	Speech	1	21.1
b24c591d-0de6-4edc-9283-44d99ab5381b	0	2/4/2020 20:26	user	find pdf document forwarded in teams by saurabh		FILES	file_search	find <file_type>pdf</file_type> document <file_action>forwarded</file_action> in <data_source_type>teams</data_source_type> by <contact_name>saurabh</contact_name>	[]		Teams	Speech	1	21.1
a5c1fdd5-529e-474d-82ff-d6856bb1461f	0	2/19/2020 8:56	user	spread sheet attached in chat by vijay		FILES	file_search	<file_type>spread sheet</file_type> <attachment>attached</attachment> in <data_source_type>chat</data_source_type> by <contact_name>vijay</contact_name>	[]		Teams	Speech	1	21.1
