ConversationId	MessageId	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MessageTimestamp	Dataset	SampleType	ConversationContext	AppFlavor	SelectionIgnore	MetaData	GuidelineVersion	Frequency
30d7140e-bd8e-4e07-805f-9f68c7cb817a	0	user	Hey Cortana set volume to 10.	OK, the volume's now 10%.	DEVICECONTROL	set_volume	Hey Cortana set volume to <volume_level>10</volume_level>.	6/22/2020 11:16:57 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana set volume to 10.", "Cortana set volume to 10.", "Hey Cortana set volume to 10.", "Cortana set volume to 10.", "Hey Cortana set volume to 10."], "SrSentencesScores": ["0.8650378", "0.85568565", "0.8623167", "0.8528338", "0.8310502"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start set volume to <#number> ten </#number> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start set volume to <#number> ten </#number> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start set volume to ten !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start set volume to ten !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start set volume /to\\+ten/to+ten/ !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	6
30dc8dee-4b9e-409b-bfac-00ee606ce44b	0	user	Hey Cortana set my volume to 10.	OK, the volume's now 10%. in your	DEVICECONTROL	set_volume	Hey Cortana set my volume to <volume_level>10</volume_level>.	6/3/2020 8:55:48 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana set my volume to 10.", "Cortana set my volume to 10.", "Hey Cortana set my volume to 10.", "Cortana set my volume to 10.", "Hey Cortana set my volume to 10."], "SrSentencesScores": ["0.87463003", "0.8631923", "0.86960965", "0.8580357", "0.8730353"]}	kingston		[]	1.13	1
3114379d-b762-4435-8b64-dc86a8437460	0	user	Set my status to out of office.	I'll set your status to Off work.	TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>out of office</teamsuser_status>.	6/1/2020 9:04:40 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Set my status to out of office.", "Set my status to out of office light.", "Set my status to order of office.", "Set my status to out of office in.", "Set my status to out of office is."], "SrSentencesScores": ["0.76854557", "0.76491946", "0.73539853", "0.76779765", "0.7643531"]}	kingston		[]	1.13	1
311d8206-48a7-4a31-9ecd-ecd46a4bf096	0	user	Cortana go to Accessibility team.	. 	TEAMSACTION	teamspace_navigate	Cortana go to <teamspace_team>Accessibility</teamspace_team> team.	6/5/2020 10:05:13 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana go to Accessibility team.", "Cortana voice go to Accessibility team.", "Cortana voice go to access ability team.", "Cortana go to access ability team.", "Cortana voice go to Accessibility team."], "SrSentencesScores": ["0.8175687", "0.7697777", "0.7825721", "0.82177854", "0.7587255"]}	kingston		[]	1.13	1
31269068-e10e-4210-b120-afe064956973	0	user	Send a message to my clinic.	Which one do you wanna message?	COMMUNICATION	send_text	Send a message to my <contact_name>clinic</contact_name>.	6/8/2020 8:38:36 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Send a message to my clinic.", "Send a message to my connector.", "Send a message to my finger.", "Send a message my meeting.", "Send a message to my cleaning."], "SrSentencesScores": ["0.74136245", "0.6014016", "0.6149159", "0.8041666", "0.72289836"]}	kingston		[]	1.13	1
31363f67-d30d-4c67-80c5-b26aa17d3d99	0	user	Hey Cortana go to search channel.	. 	TEAMSACTION	teamspace_navigate	Hey Cortana go to <teamspace_channel>search</teamspace_channel> <teamspace_keyword>channel</teamspace_keyword>.	6/19/2020 5:46:32 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana go to search channel.", "Hey Cortana go to search channel.", "Hey Cortana go to search China.", "Hey Cortana go to search channel.", "Hey Cortana go to search Ana."], "SrSentencesScores": ["0.73222536", "0.7187696", "0.67080986", "0.72675234", "0.61277086"]}	kingston		[]	1.13	3
313f32cb-fe10-4839-9939-548b286a442b	0	user	Hey Cortana hey show my unread activity.	. 	TEAMSACTION	teamsuser_showactivity	Hey Cortana hey show my <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	6/4/2020 11:04:47 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana hey show my unread activity.", "Cortana hey show my unread activity.", "Hey Cortana show my unread activity.", "Cortana show my unread activity.", "Hey Cortana play show my unread activity."], "SrSentencesScores": ["0.748685", "0.7387814", "0.85332584", "0.8431674", "0.79168206"]}	kingston		[]	1.13	1
315e6263-ffb1-4468-8225-9d453a9a1964	0	user	Hey Cortana start listening.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Hey Cortana start listening.	6/8/2020 8:48:41 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana start listening.", "Hey Cortana and Cortana start listening.", "Cortana and Cortana start listening.", "Hey Cortana and Cortana starts listening.", "Cortana and Cortana starts listening."], "SrSentencesScores": ["0.75582284", "0.76392704", "0.75277555", "0.76102483", "0.74973166"]}	kingston		[]	1.13	1
315f0642-bfbd-49b4-a5d0-a1d004e1a95c	0	user	Hey Cortana change my status to do not disturb.	I'll set your status to Do not disturb.	TEAMSACTION	teamsuser_setstatus	Hey Cortana change my status to <teamsuser_status>do not disturb</teamsuser_status>.	6/9/2020 10:11:35 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana change my status to do not disturb.", "Cortana change my status to do not disturb.", "Hey Cortana change my status to do not disturb me.", "Hey Cortana change my status to do not disturb him.", "Hey Cortana change my status to do not disturb you."], "SrSentencesScores": ["0.8523002", "0.8439018", "0.8537766", "0.8532509", "0.85380775"]}	kingston		[]	1.13	5
31771b7b-16e6-42c0-a8c3-7e93662aec5a	0	user	Hey Cortana cancel the file skills meeting.	I see FILE SKILL today at 12:30 PM. Should I cancel this?	CALENDAR	delete_calendar_entry	Hey Cortana cancel the <title>file skills</title> meeting.	6/29/2020 7:28:35 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana cancel the file skills meeting.", "Hey Cortana cancel the file skill meeting.", "Hey Cortana cancel the fire skill meeting.", "Hey Cortana cancel the file skill meeting.", "Hey Cortana cancel the fire skill meeting."], "SrSentencesScores": ["0.8413408", "0.8201797", "0.83365625", "0.7814781", "0.8020778"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start cancel the file skills meeting !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start cancel the file skill meeting !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start cancel the fire skill meeting !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start cancel the file skill meeting !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start cancel the fire skill meeting !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	2
31e0a915-4ceb-4633-a9f3-7a466486ea86	0	user	Go to.	I'm sorry, but I can't help with that.	NOTSURE	ambiguous	go to	6/15/2020 6:14:05 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Go to.", "Go to.", "Go to.", "Go to home.", "Go home."], "SrSentencesScores": ["0.8382584", "0.3901628", "0.8410106", "0.85472816", "0.787328"]}	kingston		[]	1.13	1
3218b38b-e513-40e2-8980-6dc57873053b	0	user	Cortana are you alive.	You mean like alive, Alive, ALIIIIVE? No.	NOTSURE	other_domain	Cortana are you alive.	6/23/2020 10:18:55 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana are you alive.", "Hey Cortana are you alive.", "Cortana are you alive.", "Hey Cortana are you alive.", "Cortana are you alive."], "SrSentencesScores": ["0.8889485", "0.8839555", "0.8669123", "0.8627006", "0.81510353"], "SrRuleTree": ["<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start are you alive !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start are you alive !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start are you alive !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start are you alive !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start /are\\+you/are+you/ alive !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	1
3227afaa-e71a-4d35-81d1-9c104540b4f9	0	user	Hey Cortana go to chat with Abraham.	. 	TEAMSACTION	teamsuser_openchat	Hey Cortana go to chat with <contact_name>Abraham</contact_name>.	6/4/2020 11:09:59 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana go to chat with Abraham.", "Cortana go to chat with Abraham.", "Hey Cortana go to chat with you Abraham.", "Cortana go to chat with you Abraham.", "Hey Cortana go to chat with Abraham who."], "SrSentencesScores": ["0.8763153", "0.8703732", "0.87256694", "0.8665677", "0.86767703"]}	kingston		[]	1.13	4
32382489-f512-49d2-a26f-6ec9e2671e1e	0	user	Hey Cortana voice.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Hey Cortana voice.	6/10/2020 11:00:24 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana voice.", "Cortana voice.", "Hey Cortana voice.", "Cortana voice.", "Hey Cortana Voice."], "SrSentencesScores": ["0.6447864", "0.6357848", "0.5531777", "0.54013455", "0.5529015"]}	kingston		[]	1.13	1
32823c39-73af-4b17-9a34-585dc1d35aa5	0	user	Hey Cortana where is Ilya Bukshteyn's office.	Sorry, I don't know the answer to this one.	PEOPLE	search_people_attribute	Hey Cortana where is <contact_name>Ilya Bukshteyn</contact_name>'s <people_attribute>office</people_attribute>.	6/16/2020 7:33:57 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana where is Ilya Bukshteyn's office.", "Cortana where is Ilya Bukshteyn's office.", "Hey Cortana where is Ilya Bukshteyn's office.", "Cortana where is Ilya Bukshteyn's office.", "Hey Cortana where is Ilya Bukshteyn office."], "SrSentencesScores": ["0.76903105", "0.7621136", "0.7961223", "0.7894143", "0.76200986"]}	kingston		[]	1.13	2
329534e5-5875-4947-9f26-1566b2c4665f	0	user	Right.	Great!	NOTSURE	ambiguous	right	6/11/2020 10:26:07 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Right.", "Right.", "Wright.", "Right right.", "Write."], "SrSentencesScores": ["0.85784316", "0.5339458", "0.26628435", "0.89331716", "0.6423997"]}	kingston		[]	1.13	1
32aac16b-a077-49e5-9ec8-990d3e12b963	0	user	Hey Cortana launch.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Hey Cortana launch.	6/11/2020 10:32:15 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana launch.", "Hey Cortana.", "Hey Cortana launch sound.", "Hey Cortana launch down.", "Hey Cortana launch it."], "SrSentencesScores": ["0.77755713", "0.78294563", "0.6481357", "0.6279083", "0.7525632"]}	kingston		[]	1.13	3
33155276-ab39-4292-95f0-f28a9773567d	0	user	Hey Cortana go to chat chat with Dwight.	. 	TEAMSACTION	teamsuser_openchat	Hey Cortana go to chat chat with <contact_name>Dwight</contact_name>.	6/10/2020 11:50:21 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana go to chat chat with Dwight.", "Cortana go to chat chat with Dwight.", "Hey Cortana go to Sha chat with Dwight.", "Hey Cortana go to chat to chat with Dwight.", "Hey Cortana go to chat with Dwight."], "SrSentencesScores": ["0.83358836", "0.82394415", "0.84131217", "0.8713014", "0.8289663"]}	kingston		[]	1.13	1
334c383f-36c9-4a39-a7cf-5d5447765177	0	user	Cortana call Brian Stucker.	Calling Brian Stucker	COMMUNICATION	make_call	Cortana call <contact_name>Brian Stucker</contact_name>.	6/23/2020 8:58:29 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana call Brian Stucker.", "Hey Cortana call Brian Stucker.", "Cortana call Brian Stucker.", "Hey Cortana call Brian Stucker.", "Cortana call Brian Stucker for."], "SrSentencesScores": ["0.86203843", "0.86107856", "0.8626992", "0.8617428", "0.8584007"], "SrRuleTree": ["<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start call <#TEAMSUSER_CONTACTNAME> Brian Stucker </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start call <#TEAMSUSER_CONTACTNAME> Brian Stucker </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start call brian <#TEAMSUSER_CONTACTNAME> Stucker </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start call brian <#TEAMSUSER_CONTACTNAME> Stucker </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start call <#TEAMSUSER_CONTACTNAME> Brian Stucker </#TEAMSUSER_CONTACTNAME> for !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	1
33756fbb-6860-4128-8c1d-4e61122e0358	0	user	Cortana ask Kelvin Tam to join this meeting.		COMMUNICATION	send_text	Cortana ask <contact_name>Kelvin Tam</contact_name> to <message>join this meeting</message>.	6/9/2020 12:48:36 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana ask Kelvin Tam to join this meeting.", "Hey Cortana ask Kelvin Tam to join this meeting.", "Cortana asked Kelvin Tam to join this meeting.", "Hey Cortana asked Kelvin Tam to join this meeting.", "Cortana ask Kelvin Tam to join in this meeting."], "SrSentencesScores": ["0.8491812", "0.845402", "0.7106852", "0.70848", "0.859932"]}	kingston		[]	1.13	1
3377a663-bfbb-45d9-b668-f4eec2d4ea12	0	user	Hey Cortana share the document I was working on.	Alright, which file should I share?	FILES	file_share	Hey Cortana share the document <contact_name>I</contact_name> was <file_action>working</file_action> on.	6/2/2020 12:07:07 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana share the document I was working on.", "Cortana share the document I was working on.", "Hey Cortana share The document I was working on.", "Cortana share The document I was working on.", "Hey Cortana share the document I was working on it."], "SrSentencesScores": ["0.8601086", "0.8524211", "0.84709984", "0.83919704", "0.85394514"]}	kingston		[]	1.13	2
33858433-1ad3-4116-8227-57894bf299b6	0	user	Hey Cortana go to Meghana's activity.	. 	TEAMSACTION	teamsuser_showactivity	Hey Cortana go to <contact_name>Meghana</contact_name>'s activity.	6/3/2020 7:31:17 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana go to Meghana's activity.", "Cortana go to Meghana's activity.", "Hey Cortana go to Meghana activity.", "Hey Cortana go to Magnus activity.", "Hey Cortana go to Magnus activity."], "SrSentencesScores": ["0.8521835", "0.8438692", "0.81177396", "0.7666924", "0.7623311"]}	kingston		[]	1.13	1
339104d8-9ebf-420b-9d40-fdce6c67abe2	0	user	Hey Cortana move to love her coffee slide.		INMEETING	goto_slide	Hey Cortana move to <slide_name>love her coffee</slide_name> slide.	6/25/2020 11:47:31 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana move to love her coffee slide.", "Hey Cortana move to love for coffee slide.", "Hey Cortana move too loud for coffee slide.", "Hey Cortana move to love her office light.", "Hey Cortana move to loud for coffee slide."], "SrSentencesScores": ["0.7137166", "0.71407163", "0.72151065", "0.71802866", "0.6891846"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start move to love her coffee slide !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start move to love for coffee slide !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start move too loud for coffee slide !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start move to love her office light !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start move to loud for coffee slide !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	1
33b6946d-10f0-4690-9e53-21244e260cda	0	user	Hey Cortana set the volume to 100.	I've set the volume to 100%.	DEVICECONTROL	set_volume	Hey Cortana set the volume to <volume_level>100</volume_level>.	6/25/2020 11:45:02 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana set the volume to 100.", "Cortana set the volume to 100.", "Hey Cortana set the volume to 100.", "Cortana set the volume to 100.", "Hey Cortana set the volume to 100."], "SrSentencesScores": ["0.8403965", "0.82556885", "0.8233791", "0.80823034", "0.8567988"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start set the volume to one hundred !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start set the volume to one hundred !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start set the volume to <#number> one hundred </#number> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start set the volume to <#number> one hundred </#number> !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start set the volume to one hundred !sent_end </#baseModel>"]}	kingston		[]	1.13	6
3412d74b-4ba2-401b-a316-27e99d556bb6	0	user	Hey Cortana turn on silent mode.	Muting...	DEVICECONTROL	mute	Hey Cortana turn on silent mode.	6/28/2020 10:41:01 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana turn on silent mode.", "Cortana turn on silent mode.", "Hey Cortana turn on silent mode.", "Cortana turn on silent mode.", "Hey Cortana turn on silent mode."], "SrSentencesScores": ["0.8343613", "0.8226171", "0.8886133", "0.8803059", "0.80094856"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start turn on /silent\\+mode/silent+mode/ !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start turn on /silent\\+mode/silent+mode/ !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start turn on silent mode !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start turn on silent mode !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start /turn\\+on/turn+on/ /silent\\+mode/silent+mode/ !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	1
34139e14-c2a9-4f5e-80de-406d10f68f07	0	user	Cortana Voice Assistant is active.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Cortana Voice Assistant is active.	6/4/2020 11:19:01 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana Voice Assistant is active.", "Cortana Voice Assistant as active.", "Cortana voice assistant's active.", "Cortana Voice Assistant does active.", "Cortana Voice Assistant is actively."], "SrSentencesScores": ["0.7419459", "0.72471106", "0.6945918", "0.70177126", "0.7114725"]}	kingston		[]	1.13	9
342237dc-9f8b-4c17-bcf7-afd373afeff9	0	user	Hey Cortana send message to the meeting at 9:30 AM.	OK, What's your message?	COMMUNICATION	send_text_meeting	Hey Cortana send message to the meeting at <time>9:30 AM</time>.	6/12/2020 4:38:38 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana send message to the meeting at 9:30 AM.", "Cortana send message to the meeting at 9:30 AM.", "Hey Cortana send message to the meeting at 9:30 AM.", "Cortana send message to the meeting at 9:30 AM.", "Hey Cortana send message to the meeting at 9:30 AM."], "SrSentencesScores": ["0.86777097", "0.86246294", "0.8796817", "0.8745265", "0.85920984"]}	kingston		[]	1.13	1
3438f01e-9332-4e82-b4f9-1ab35ab39788	0	user	Hey Cortana beclin my file test.	I'll look that up.	FILES	file_search	Hey Cortana beclin <contact_name>my</contact_name> file <file_keyword>test</file_keyword>.	6/29/2020 6:43:38 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana beclin my file test.", "Cortana beclin my file test.", "Hey Cortana pick line my file test.", "Cortana pick line my file test.", "Hey Cortana beclin my file desk."], "SrSentencesScores": ["0.56661797", "0.5503595", "0.64944977", "0.6358931", "0.55057156"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start beclin my file test !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start beclin my file test !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start pick line my file test !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start pick line my file test !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start beclin my file desk !sent_end </#baseModel>"]}	kingston		[]	1.13	1
344731f4-8299-41d3-aced-0a470a73990c	0	user	Launch meeting with Salman.	OK, Which Salman would you like?	CALENDAR	find_calendar_entry	<title>Launch</title> meeting with <contact_name>Salman</contact_name>.	6/23/2020 4:02:35 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Launch meeting with Salman.", "Launch meeting Salman.", "Launch meeting with Hemant.", "What meetings?", "Launch meeting with Kelvin."], "SrSentencesScores": ["0.5387348", "0.39025515", "0.48413518", "0.54613364", "0.56755936"], "SrRuleTree": ["<#cortana_teams_clm> !sent_start launch meeting with <#TEAMSUSER_CONTACTNAME> Salman </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start launch meeting <#TEAMSUSER_CONTACTNAME> Salman </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start launch meeting with <#TEAMSUSER_CONTACTNAME> Hemant </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start what meetings !sent_end </#cortana_teams_clm>", "<#cortana_teams_clm> !sent_start launch meeting with <#TEAMSUSER_CONTACTNAME> Kelvin </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	1
344de22f-4895-4166-9411-b378bd587bcb	0	user	Cortana what is Microsoft stock price today.	Microsoft closed up 1.07% on Monday at 198.44.	NOTSURE	other_domain	Cortana what is Microsoft stock price today.	6/29/2020 11:09:26 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana what is Microsoft stock price today.", "Hey Cortana what is Microsoft stock price today.", "Cortana what is Microsoft stock price today.", "Hey Cortana what is Microsoft stock price today.", "Cortana what is Microsoft's stock price today."], "SrSentencesScores": ["0.87177336", "0.8680476", "0.89240474", "0.88843185", "0.8905485"], "SrRuleTree": ["<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start what is microsoft stock price today !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start what is microsoft stock price today !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start what is microsoft stock price today !sent_end </#baseModel>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start what is microsoft stock price today !sent_end </#baseModel>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start what is microsoft 's stock price today !sent_end </#baseModel>"]}	kingston		[]	1.13	3
3450bd17-9b9b-4e39-940e-9a98eaa70342	0	user	Send a message to rose.	Which one do you wanna message?	COMMUNICATION	send_text	Send a message to <contact_name>rose</contact_name>.	6/16/2020 6:27:22 AM	TeamsVoiceSkill	Speech	{"SrSentences": ["Send a message to rose.", "Send message to rose.", "Send message to rose.", "Send a message to Ruth.", "Send message to Ruth."], "SrSentencesScores": ["0.74577975", "0.75082546", "0.641984", "0.692346", "0.70626885"]}	kingston		[]	1.13	5
34623f39-fda7-46ef-a9f8-76363beccabb	0	user	Cortana go to chat.	. 	TEAMSACTION	teamsuser_openchat	Cortana go to chat.	6/2/2020 10:11:47 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Cortana go to chat.", "Hey Cortana go to chat.", "Cortana go to chats.", "Hey Cortana go to chats.", "Cortana go to chats."], "SrSentencesScores": ["0.8540915", "0.8453373", "0.73252684", "0.72733057", "0.6663986"]}	kingston		[]	1.13	5
34687666-c756-4903-82b3-736415dd1006	0	user	Hey Cortana search Chirag organization.	. 	TEAMSACTION	teamsuser_checkorg	Hey Cortana search <contact_name>Chirag</contact_name> organization.	6/16/2020 7:29:46 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana search Chirag organization.", "Hey Cortana search Arash is organization.", "Hey Cortana search our Ashes organization.", "Hey Cortana search or Ashes organization.", "Hey Cortana search Arash's organization."], "SrSentencesScores": ["0.7627085", "0.8420723", "0.79852843", "0.80031586", "0.8268051"]}	kingston		[]	1.13	1
3494b1ed-b28d-480a-af95-761f34387dc2	0	user	Hey Cortana what do I have at 3:00 PM.	I don't see any events like that.	CALENDAR	find_calendar_entry	Hey Cortana what do I have at <start_time>3:00 PM</start_time>.	6/24/2020 9:28:31 PM	TeamsVoiceSkill	Speech	{"SrSentences": ["Hey Cortana what do I have at 3:00 PM.", "Cortana what do I have at 3:00 PM.", "Hey Cortana what do I have at 3:00 PM.", "Hey Cortana what do I have at 3:00 PM.", "Hey Cortana what do I have at 3:00 PM."], "SrSentencesScores": ["0.8612079", "0.8558505", "0.87277454", "0.8432629", "0.87383837"], "SrRuleTree": ["<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start what do i have at three pm !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start what do i have at three pm !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start what do i have at /three\\+PM/three+PM/ !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start /what\\+do\\+i\\+have/what+do+i+have/ at three pm !sent_end </#cortana_teams_clm>", "<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start what do i have at three PM !sent_end </#cortana_teams_clm>"]}	kingston		[]	1.13	3
