ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency
Teamsf830e80f-516f-42bb-bf23-06e6fe311355	0	8/19/2019 8:00	user	When is the next?	NOTSURE	notsure_not_judged	When is the next?	[]		1
Teamsbfd598bf-005b-418e-8906-f19a9780b20d	0	8/8/2019 17:22	user	Search for extensibility.	NOTSURE	notsure_not_judged	Search for extensibility.	[]		1
Teams302bfb44-7965-4c3c-b51d-0db60efe6761	0	8/14/2019 18:26	user	So my Apple meeting.	NOTSURE	notsure_not_judged	So my Apple meeting.	[]		1
Teams91e2f6fa-e447-48ef-91fc-7f7e0b2557c0	0	7/22/2019 11:11	user	Jim.	NOTSURE	notsure_not_judged	Jim.	[]		1
Teams6e281a4b-9477-441b-af95-5c130dfd71eb	0	7/31/2019 18:46	user	Hey Cortana, what is the temperature in Ocean City, MD?	NOTSURE	notsure_not_judged	Hey Cortana, what is the temperature in Ocean City, MD?	[]		6
Teams00f0be78-2d3b-4f92-be58-7c13be48cfc2	0	8/27/2019 8:24	user	Open WhatsApp.	NOTSURE	notsure_not_judged	open whatsapp	[]		1
Teamsd963bc88-4011-4dd4-be57-aec3dece95f2	0	8/22/2019 3:01	user	Hello test 123.	NOTSURE	notsure_not_judged	hello test 123	[]		1
Teams2788fac1-ed1a-4ea6-ba2b-f9ef1e85a9aa	0	8/29/2019 3:13	user	Publicly Jelen.	NOTSURE	notsure_not_judged	publicly jelen	[]		1
Teams093ff18a-ebd4-4f54-b6e0-882fbe570dc2	0	7/23/2019 20:27	user	Pre fiscal like other people.	NOTSURE	notsure_not_judged	Pre fiscal like other people.	[]		1
Teams1ca04ba5-732f-4c2b-9958-79d6bc68bb54	0	7/16/2019 11:21	user	Testing.	NOTSURE	notsure_not_judged	Testing.	[]		1
Teamsecbc39d6-b05c-4276-b789-0577ae16e602	0	8/1/2019 6:20	user	Open feedback.	NOTSURE	notsure_not_judged	Open feedback.	[]		1
Teams67d06e43-2855-496d-964b-504ea2598809	0	7/23/2019 8:07	user	Listing.	NOTSURE	notsure_not_judged	Listing.	[]		1
Teams2a546524-84a7-4582-88d2-2bc4bc9338eb	0	7/23/2019 20:50	user	What will be doing with the basically as a key achievement?	NOTSURE	notsure_not_judged	What will be doing with the basically as a key achievement?	[]		1
Teamsfb7a56d1-435c-4200-989b-06b653466392	0	7/23/2019 18:22	user	Thanks.	NOTSURE	notsure_not_judged	Thanks.	[]		2
Teams07b522fc-118b-4b76-bade-fe9519bbce9f	0	7/31/2019 17:47	user	Cortana. Yeah, like if we support disks, that thing is just the.	NOTSURE	notsure_not_judged	Cortana. Yeah, like if we support disks, that thing is just the.	[]		1
Teams34b96430-0e5d-4b48-9b1a-3d7c83bfbe2c	0	8/26/2019 18:35	user	Open Excel. I was recently walking out.	NOTSURE	notsure_not_judged	open excel. i was recently walking out	[]		1
Teamsbd823607-df9e-4cc0-b24e-bcca7cc7e04d	0	7/21/2019 9:29	user	Rental card.	NOTSURE	notsure_not_judged	Rental card.	[]		1
Teams0876c4d9-8236-4425-b201-32a28ce7979b	0	8/19/2019 8:38	user	Test adapted.	NOTSURE	notsure_not_judged	Test adapted.	[]		1
Teams6ee3b5de-6c52-471c-aa91-8936d1fa347f	0	8/20/2019 3:26	user	Play local job.	NOTSURE	notsure_not_judged	Play local job.	[]		1
Teams0964b0dc-3757-4fb7-b636-78ade6af2de9	0	8/27/2019 21:11	user	It's in the tack.	NOTSURE	notsure_not_judged	it's in the tack	[]		1
Teams10a4914d-9253-4cec-bf54-1b3cea48bd65	0	8/29/2019 21:48	user	Hey Court.	NOTSURE	notsure_not_judged	hey court	[]		1
Teamsb5edcb8e-556b-4ec2-9065-d9539c403e97	0	8/8/2019 18:07	user	OK, no problem.	NOTSURE	notsure_not_judged	OK, no problem.	[]		1
Teams1586506f-5f45-43cc-b808-4041dc9874a9	0	7/22/2019 4:35	user	Hey Cortana Cortana to Cortana look will get caught up.	NOTSURE	notsure_not_judged	Hey Cortana Cortana to Cortana look will get caught up.	[]		1
Teams71c06334-be17-4674-9903-e91fda73612f	0	8/21/2019 2:58	user	Teen today.	NOTSURE	notsure_not_judged	Teen today.	[]		1
Teams6efb74cb-26a9-4578-96ac-b3b93d496da6	0	8/8/2019 19:36	user	Cortana like the speaker with loud enough so she was courthouse hearing to Shadow and she couldn't get the query correctly.	NOTSURE	notsure_not_judged	Cortana like the speaker with loud enough so she was courthouse hearing to Shadow and she couldn't get the query correctly.	[]		1
Teams0f5ae425-4bf4-49ee-9263-4eca84ac5189	0	8/28/2019 7:08	user	Doing great so.	NOTSURE	notsure_not_judged	doing great so	[]		1
Teamsd00ac03d-c614-4a04-9e06-ede14ca35b84	0	7/31/2019 19:19	user	Add 4541 one 6312 the meaning.	NOTSURE	notsure_not_judged	Add 4541 one 6312 the meaning.	[]		1
Teams34e28f95-2dec-4af0-ab97-684cbb49d0be	0	8/7/2019 12:28	user	Top issues national debt.	NOTSURE	notsure_not_judged	Top issues national debt.	[]		1
Teamsfa44450c-ad9f-45e8-b830-f977a97cc75f	0	8/4/2019 6:19	user	What's the weather right now?	NOTSURE	notsure_not_judged	What's the weather right now?	[]		2
Teams0383acf4-487d-46c3-81c8-287440eb7947	0	8/26/2019 10:21	user	So so yeah.	NOTSURE	notsure_not_judged	so so yeah	[]		1
Teams03ca073d-9a7d-41a5-b394-812327b5a8bf	0	7/31/2019 19:20	user	Hey Cortana. What is the difference between a crocodile and an alligator?	NOTSURE	notsure_not_judged	Hey Cortana. What is the difference between a crocodile and an alligator?	[]		2
Teams4621a82e-1974-4b39-a017-fcefb5a266e4	0	7/24/2019 12:12	user	There is no available focus on.	NOTSURE	notsure_not_judged	There is no available focus on.	[]		1
Teams393e2d82-1e0a-4fe2-b4b0-1040d7d6194e	0	8/22/2019 18:22	user	Hey Cortana up.com.	NOTSURE	notsure_not_judged	hey cortana up.com	[]		1
Teams2a9b5478-a074-4d02-99dd-55778d74f843	0	7/25/2019 19:19	user	Presentation.	NOTSURE	notsure_not_judged	Presentation.	[]		2
Teams0116a75f-4091-47c2-aad8-f174b026d88e	0	8/28/2019 11:23	user	Cortana teams are to build bug bash.	NOTSURE	notsure_not_judged	cortana teams are to build bug bash	[]		1
Teams7e608f0b-19c0-4d13-82c9-374145af78d8	0	7/16/2019 16:16	user	And the.	NOTSURE	notsure_not_judged	And the.	[]		1
Teams6f056a92-89fd-45cf-a1c2-907fdd41ba15	0	8/21/2019 21:04	user	What's the call?	NOTSURE	notsure_not_judged	What's the call?	[]		1
Teams7632dc42-6b99-41e2-b630-7a2b417c3567	0	8/21/2019 6:37	user	And they got the basket.	NOTSURE	notsure_not_judged	And they got the basket.	[]		1
Teamsb492f298-bb82-4cbc-8efe-c54d9c53a009	0	7/18/2019 8:27	user	Which one did you want?	NOTSURE	notsure_not_judged	Which one did you want?	[]		1
Teamscaab19b6-8eaf-4959-a5ea-9ef0a3dc04b8	0	8/19/2019 22:23	user	Actually.	NOTSURE	notsure_not_judged	Actually.	[]		1
Teams624584e7-7795-4b9b-b0e3-3547843543f0	0	7/24/2019 13:37	user	Randall card.	NOTSURE	notsure_not_judged	Randall card.	[]		1
Teams47580c32-c947-4b7a-82c8-ab068ea6b8d7	0	8/23/2019 10:02	user	Hey Cortana Cortana.	NOTSURE	notsure_not_judged	hey cortana cortana	[]		3
Teamsd309aad7-900b-4518-9288-c5729175bf8e	0	8/12/2019 10:31	user	How is the weather right now?	NOTSURE	notsure_not_judged	How is the weather right now?	[]		1
Teams57c36a54-a965-4e18-adda-6a93e321baa6	0	7/18/2019 22:03	user	So the screen.	NOTSURE	notsure_not_judged	So the screen.	[]		1
Teams63535627-8f32-489c-a5d0-8a350dbabbeb	0	7/18/2019 18:58	user	Directly in.	NOTSURE	notsure_not_judged	Directly in.	[]		1
Teamsf376caa2-c1e0-4510-8042-72f5c43e1750	0	8/19/2019 20:22	user	What is weather?	NOTSURE	notsure_not_judged	What is weather?	[]		1
Teamseae3e87d-71e4-4420-b8ba-3ade15e6b8c9	0	7/18/2019 2:27	user	OK, Cortana.	NOTSURE	notsure_not_judged	OK, Cortana.	[]		1
Teamsd631847a-d4b1-4f27-9465-868dfd061c5b	0	8/22/2019 11:59	user	Britain Burdick.	NOTSURE	notsure_not_judged	britain burdick	[]		1
Teamsd4cd8581-588b-44d1-bc1d-6f8c1829ecb6	0	7/30/2019 9:00	user	With you.	NOTSURE	notsure_not_judged	With you.	[]		1
Teams64f498b7-3895-49cd-b275-b84c6ba22e26	0	7/25/2019 15:15	user	I wanted to.	NOTSURE	notsure_not_judged	I wanted to.	[]		1
Teamsb2dcc260-f3d2-4636-b330-4dea653daa9e	0	7/16/2019 17:50	user	Add Darren.	NOTSURE	notsure_not_judged	Add Darren.	[]		1
Teamsc917cdf8-7d36-44e1-bf26-30eb4c234ffe	0	7/25/2019 21:54	user	Do you have a?	NOTSURE	notsure_not_judged	Do you have a?	[]		1
Teams9da1d670-0db1-48b3-9eed-039c31398c54	0	8/13/2019 10:27	user	Toyota.	NOTSURE	notsure_not_judged	Toyota.	[]		2
Teamsebff7b32-42a3-4763-9ecc-e7c92de38270	0	7/24/2019 23:06	user	What's my?	NOTSURE	notsure_not_judged	What's my?	[]		1
Teams4f306713-da0a-4ada-b861-c2a71295ca64	0	8/28/2019 10:29	user	Hey Cortana, show me your feet.	NOTSURE	notsure_not_judged	hey cortana, show me your feet	[]		1
Teams47265f6e-0639-4c89-9c49-6567272817a8	0	8/27/2019 6:12	user	Open up app.	NOTSURE	notsure_not_judged	open up app	[]		1
Teamscef528d7-bacf-4b5a-bf91-6ec3e1e9ae70	0	8/1/2019 6:44	user	Shut down.	NOTSURE	notsure_not_judged	Shut down.	[]		4
Teamsdb595557-b372-4006-b09b-03afef0d08ce	0	8/5/2019 18:26	user	Play missing.	NOTSURE	notsure_not_judged	Play missing.	[]		1
Teams5d4328ea-9cf4-4f55-b003-1b95e54bc8d8	0	8/6/2019 7:07	user	Ashley Young.	NOTSURE	notsure_not_judged	Ashley Young.	[]		1
Teams31a84f31-ae77-4098-9f37-3c7a87029530	0	7/24/2019 8:20	user	Haim Somech.	NOTSURE	notsure_not_judged	Haim Somech.	[]		1
Teamsbdf255fc-3d31-4c8b-a2ac-1167f60b231c	0	8/30/2019 16:13	user	No here.	NOTSURE	notsure_not_judged	no here	[]		1
Teams8a57d06a-b403-4a44-a5d6-23a0113fd3ad	0	7/16/2019 11:37	user	The second one.	NOTSURE	notsure_not_judged	The second one.	[]		3
Teams5a35e1ef-0177-48f6-a54a-0df32f1bebe5	0	8/23/2019 9:37	user	Go to blah blah blah blah blah.	NOTSURE	notsure_not_judged	go to blah blah blah blah blah	[]		1
Teamsa2d7bf4f-3cd2-47a5-8e90-d24894c80f8f	0	7/22/2019 21:54	user	Hey Cortana, remind me to do my laundry.	NOTSURE	notsure_not_judged	Hey Cortana, remind me to do my laundry.	[]		1
Teams19abd831-b80d-4580-94fb-3d6261b42462	0	7/23/2019 17:38	user	This is test message.	NOTSURE	notsure_not_judged	This is test message.	[]		2
Teamsbceb57bb-1f6d-4c5f-b1f0-5969160bdee0	0	7/17/2019 1:44	user	Cortana who are you?	NOTSURE	notsure_not_judged	Cortana who are you?	[]		1
Teams43f5d806-1433-45d4-9c94-6ac67c78641f	0	7/17/2019 6:50	user	Love you.	NOTSURE	notsure_not_judged	Love you.	[]		1
Teams478ccbf2-b463-44ec-adc9-7e1275d3e0c3	0	8/8/2019 20:43	user	Do something about it, right? So we don't do that in a readout with me say Hey, are they look like we have 6 meetings at this time? Blah blah blah. He would love it to be different. Thank you, love. Hey, by the way at 6:00 o'clock.	NOTSURE	notsure_not_judged	Do something about it, right? So we don't do that in a readout with me say Hey, are they look like we have 6 meetings at this time? Blah blah blah. He would love it to be different. Thank you, love. Hey, by the way at 6:00 o'clock.	[]		1
Teams43ba39f9-3de9-4a2a-9eed-3cb0cc683af0	0	7/28/2019 12:23	user	What's the number to the call?	NOTSURE	notsure_not_judged	What's the number to the call?	[]		1
Teams5583ebc4-8e69-4544-ad1c-0a5a68409595	0	8/23/2019 0:45	user	Set my user stated.	NOTSURE	notsure_not_judged	set my user stated	[]		1
Teams957526f8-534d-41bd-bec4-75ac0d771d5d	0	7/25/2019 5:15	user	Dexter.	NOTSURE	notsure_not_judged	Dexter.	[]		1
Teamsb0b45682-3749-484b-a1b3-77af9b727682	0	8/21/2019 2:02	user	Thunder chatter to polo.	NOTSURE	notsure_not_judged	Thunder chatter to polo.	[]		1
Teams3c8e60c5-c240-4033-b1b0-5aaa8d53f4e1	0	8/19/2019 6:59	user	Cortana. Hey Cortona.	NOTSURE	notsure_not_judged	Cortana. Hey Cortona.	[]		1
Teams1f2d082c-6443-4460-a454-1c2f82037ea7	0	7/30/2019 6:44	user	Hey Cortana, present the dog.	NOTSURE	notsure_not_judged	Hey Cortana, present the dog.	[]		1
Teams1ca1e279-b4bf-4b67-834d-e69973a2da52	0	8/29/2019 5:51	user	When?	NOTSURE	notsure_not_judged	when	[]		1
Teamsd037e340-aa30-4756-b66c-cf0603e000e8	0	8/8/2019 20:30	user	Share price goes well appointed Gotham.	NOTSURE	notsure_not_judged	Share price goes well appointed Gotham.	[]		1
Teams38e47a86-934b-4dab-90da-60c580e85ea2	0	8/26/2019 20:38	user	OK, and you can get feedback on others also. OK, you know you were saying that you wanted to get some feedback? Yeah, what was that? Uh. That was an activity now jacks right? Then no hide.	NOTSURE	notsure_not_judged	ok, and you can get feedback on others also. ok, you know you were saying that you wanted to get some feedback? yeah, what was that? uh. that was an activity now jacks right? then no hide	[]		1
Teams0abdc3bb-3be3-40ee-8963-6020a01d3d8d	0	8/9/2019 2:47	user	Cortana? How?	NOTSURE	notsure_not_judged	Cortana? How?	[]		1
Teams57cbd96c-9178-4eb4-92a9-fdb2e2d0198c	0	7/18/2019 10:31	user	Hi, I'm look.	NOTSURE	notsure_not_judged	Hi, I'm look.	[]		1
Teamsccd2018f-4db1-4290-b6cc-3e7a9899a41c	0	7/22/2019 6:49	user	Away.	NOTSURE	notsure_not_judged	Away.	[]		1
Teams4029d081-1a2f-4062-8aba-e52532b1d07c	0	8/20/2019 6:45	user	Make a new.	NOTSURE	notsure_not_judged	Make a new.	[]		1
Teams7aef75db-e137-4f84-b95d-b3c4eaa8a5a8	0	8/29/2019 18:41	user	Nothing.	NOTSURE	notsure_not_judged	nothing	[]		2
Teams5054469f-e850-4a36-966b-6b80f7130247	0	7/26/2019 19:10	user	Nice man. That was.	NOTSURE	notsure_not_judged	Nice man. That was.	[]		1
Teams8f60f432-4297-4b1b-adea-297bb8008eb3	0	8/16/2019 7:10	user	Hey Cortana. Then when?	NOTSURE	notsure_not_judged	Hey Cortana. Then when?	[]		1
Teams84787d8a-2f29-428f-8f2e-c087e24be27b	0	8/28/2019 3:31	user	Cortana crashes.	NOTSURE	notsure_not_judged	cortana crashes	[]		1
Teamsabe8e9a1-e697-4940-a027-1e99b1d63a74	0	7/18/2019 10:33	user	Open.	NOTSURE	notsure_not_judged	Open.	[]		4
Teamsccd01952-6d2d-48ee-93da-3097b73cabf0	0	7/30/2019 22:10	user	And it comes in and puts it.	NOTSURE	notsure_not_judged	And it comes in and puts it.	[]		1
Teamsa7d0e93a-df20-4980-bfaa-697f43ac2ef2	0	8/6/2019 18:10	user	Cortana will take X number of seconds to read out the dialogue.	NOTSURE	notsure_not_judged	Cortana will take X number of seconds to read out the dialogue.	[]		1
Teams5b48219a-4349-49c1-8feb-86523106656c	0	7/19/2019 20:03	user	Shins.	NOTSURE	notsure_not_judged	Shins.	[]		1
Teams2aba307b-987f-4dd1-98a3-4f00ea7412de	0	7/26/2019 17:16	user	Next song.	NOTSURE	notsure_not_judged	Next song.	[]		2
Teams38a9e229-3b02-40f1-83ad-025ea45acf25	0	8/7/2019 18:46	user	No microphone below.	NOTSURE	notsure_not_judged	No microphone below.	[]		1
Teamsd22538e2-95c2-4705-84d7-571d9a262842	0	7/23/2019 19:07	user	Angelina.	NOTSURE	notsure_not_judged	Angelina.	[]		1
Teams672c1de5-8afb-4a99-b337-8d1da8715ac0	0	8/12/2019 2:57	user	Without love.	NOTSURE	notsure_not_judged	Without love.	[]		1
Teams14c5d2e3-74a5-4a87-9f72-228ce9bc6181	0	8/30/2019 22:57	user	Too busy.	NOTSURE	notsure_not_judged	too busy	[]		1
Teams92bf9289-69ae-41a6-85f5-8cd0f75830a9	0	8/1/2019 23:32	user	And it will be a cortini it's full screen right now, but it'll be.	NOTSURE	notsure_not_judged	And it will be a cortini it's full screen right now, but it'll be.	[]		1
Teamscba89f95-92fd-49f0-b71f-94e5d794d81e	0	8/24/2019 20:29	user	I'd love to hear your advice on this one.	NOTSURE	notsure_not_judged	i'd love to hear your advice on this one	[]		1
Teamsaae13c7a-bbd0-4ce1-898b-b637b6f51694	0	8/28/2019 9:56	user	Hey Cortana. The.	NOTSURE	notsure_not_judged	hey cortana. the	[]		1
Teams287b219c-bdfb-49fb-b049-629b70585dc1	0	8/9/2019 2:34	user	Try a meeting.	NOTSURE	notsure_not_judged	Try a meeting.	[]		5
Teams852a77e2-5f07-4157-b815-48b238a455bb	0	7/26/2019 4:51	user	Play song from iHeartRadio.	NOTSURE	notsure_not_judged	Play song from iHeartRadio.	[]		1
Teams7f9c8666-cce2-48a0-9644-7edfd0ea02b4	0	7/26/2019 10:33	user	Update.	NOTSURE	notsure_not_judged	Update.	[]		1
Teams142142f7-3a19-46a6-afd9-2cb14e87b289	0	7/30/2019 7:21	user	Cortana deck.	NOTSURE	notsure_not_judged	Cortana deck.	[]		1
Teamscd03815d-6677-409d-b11b-6f51eb465fce	0	8/26/2019 20:43	user	Add Feedback.	NOTSURE	notsure_not_judged	add feedback	[]		1
Teams395a3b2a-0273-4de8-9f59-9e4ffdac77ff	0	7/25/2019 20:12	user	I see.	NOTSURE	notsure_not_judged	I see.	[]		2
Teamscbcc8429-429c-4c1f-ad37-35c95b31c11f	0	8/1/2019 18:37	user	Presentation from outlook.	NOTSURE	notsure_not_judged	Presentation from outlook.	[]		2
Teams56e5d451-a927-4304-b082-0af0ddf260f3	0	8/30/2019 22:16	user	Testing Galaxy S10 Fiji.	NOTSURE	notsure_not_judged	testing galaxy s10 fiji	[]		1
Teams5a085016-3ee2-45a2-bbd0-3951a4b42d9d	0	7/26/2019 20:35	user	Pad for 254211661 to the meeting.	NOTSURE	notsure_not_judged	Pad for 254211661 to the meeting.	[]		1
Teams0d318004-edce-4b7d-a992-1c6dfb9d1f76	0	8/16/2019 6:28	user	Hey Cortana. Hello Hello Hello.	NOTSURE	notsure_not_judged	Hey Cortana. Hello Hello Hello.	[]		1
Teamsa1f393db-4d2c-4280-9f2c-2c7112e34380	0	7/26/2019 18:09	user	I can't get to the Internet right now. Check your connection or try again in a little bit.	NOTSURE	notsure_not_judged	I can't get to the Internet right now. Check your connection or try again in a little bit.	[]		3
Teamsa8c9c64c-5e9f-45ef-82d7-8592314bdc31	0	7/22/2019 7:53	user	Felix Zhang.	NOTSURE	notsure_not_judged	Felix Zhang.	[]		2
Teamscd9a55b3-9291-4409-8375-1f98cdc5ecd6	0	8/19/2019 21:47	user	We also piece set.	NOTSURE	notsure_not_judged	We also piece set.	[]		1
Teams1f0c7d0f-2b17-4087-93b2-6a698b5051f7	0	7/17/2019 2:14	user	Shut up.	NOTSURE	notsure_not_judged	Shut up.	[]		3
Teams22d5b964-c003-4c03-9df3-0410ada760b4	0	8/29/2019 19:38	user	Show me my task.	NOTSURE	notsure_not_judged	show me my task	[]		1
Teamsc74d6c4f-42a7-4fa9-a53e-552c8c2ac290	0	7/30/2019 19:15	user	Hey Cortana, what year was candy rain?	NOTSURE	notsure_not_judged	Hey Cortana, what year was candy rain?	[]		2
Teams1e535190-df88-43a8-bcf3-df7fd290d210	0	7/23/2019 20:32	user	Make bread.	NOTSURE	notsure_not_judged	Make bread.	[]		1
Teams047f10e3-d7b8-447b-aec7-18e365a1161c	0	7/31/2019 10:11	user	Cortana alert update ignore button.	NOTSURE	notsure_not_judged	Cortana alert update ignore button.	[]		1
Teams0e602c62-9159-49f0-83fa-ada313f93365	0	7/25/2019 20:47	user	Yeah, we have to figure out why that's happening as well, but actually take like a day of investigation.	NOTSURE	notsure_not_judged	Yeah, we have to figure out why that's happening as well, but actually take like a day of investigation.	[]		1
Teams5ba571f3-d8b0-4617-85e0-ef8e9ae187d9	0	8/28/2019 9:54	user	Previous.	NOTSURE	notsure_not_judged	previous	[]		1
Teams6260aed8-461d-4a1c-91f0-217a1218e0b2	0	8/15/2019 20:35	user	Hey Cortana, open up the testing meeting.	NOTSURE	notsure_not_judged	Hey Cortana, open up the testing meeting.	[]		1
Teams8dd0e2b7-a01b-4a5a-9c4d-f7347dcf0223	0	7/18/2019 20:42	user	Something went wrong. Try back soon.	NOTSURE	notsure_not_judged	Something went wrong. Try back soon.	[]		1
Teams867339c1-bdc1-4cc0-9cbd-444d16afff1e	0	8/27/2019 20:46	user	How to shut down the stones?	NOTSURE	notsure_not_judged	how to shut down the stones	[]		1
Teams5ed5e268-d02c-4f8e-b5ce-733ddf107ee5	0	7/17/2019 20:27	user	Darren.	NOTSURE	notsure_not_judged	Darren.	[]		3
Teams23d9f52d-0c37-4adc-ae1b-9c99cdd6cdd3	0	7/27/2019 0:33	user	What's the Microsoft stock?	NOTSURE	notsure_not_judged	What's the Microsoft stock?	[]		1
Teams3d3d4e2b-5ec8-421e-80e2-16ef7e0db956	0	8/23/2019 17:43	user	Peer to peer caching.	NOTSURE	notsure_not_judged	Peer to peer caching.	[]		1
Teams9e30df30-09f7-4a9e-a8d8-886ca8d84d48	0	8/20/2019 19:22	user	Hey Cortana cool.	NOTSURE	notsure_not_judged	Hey Cortana cool.	[]		1
Teams2e87f456-ae5a-41d0-b27b-2ec08fafff1d	0	7/31/2019 19:06	user	Hey Cortana. What was the value of S&P 501 year ago?	NOTSURE	notsure_not_judged	Hey Cortana. What was the value of S&amp;P 501 year ago?	[]		2
Teams816daa67-b436-487b-81f4-cf1438433907	0	8/28/2019 5:57	user	Standard.	NOTSURE	notsure_not_judged	standard	[]		1
Teams1c07d91d-d0da-4aab-a68a-f9e2bcd8169a	0	7/30/2019 5:48	user	Sooner figure back.	NOTSURE	notsure_not_judged	Sooner figure back.	[]		1
Teams64352fc5-2a89-4501-b8d8-7e77dcb3476b	0	8/1/2019 22:12	user	Hey Cortana from the choir ex. Microsoft execs and engineers raise 1.5 million dollars for Comico a CRM in Richmond platform.	NOTSURE	notsure_not_judged	Hey Cortana from the choir ex. Microsoft execs and engineers raise 1.5 million dollars for Comico a CRM in Richmond platform.	[]		1
Teamsc2e0c2a7-cdda-4408-b632-ac03caca1aa3	0	8/6/2019 6:12	user	What are you Mail?	NOTSURE	notsure_not_judged	What are you Mail?	[]		1
Teams08d2da1b-b20f-4661-ae0c-f2bbeaaf81c4	0	7/26/2019 18:41	user	I can't get to the Internet right now.	NOTSURE	notsure_not_judged	I can't get to the Internet right now.	[]		2
Teams26bfcc81-aa35-41c9-8e21-8625861fc3cd	0	7/24/2019 17:22	user	Yeah, if you created there will be.	NOTSURE	notsure_not_judged	Yeah, if you created there will be.	[]		1
Teams3dcb28d6-b11a-42bf-aca6-95aa38175712	0	8/23/2019 7:42	user	Add to Takale.	NOTSURE	notsure_not_judged	add to takale	[]		1
Teams1066a119-a2a0-493f-88de-02c26179e665	0	7/26/2019 3:00	user	So all my meetings.	NOTSURE	notsure_not_judged	So all my meetings.	[]		1
Teams0f8ee4e5-be62-47b4-b21c-80771549f8aa	0	8/7/2019 14:27	user	I need.	NOTSURE	notsure_not_judged	I need.	[]		1
Teamsddf791bf-b544-4154-ae82-b6d6f33d3b21	0	8/14/2019 22:31	user	Cortana the stand alone Cortana.	NOTSURE	notsure_not_judged	Cortana the stand alone Cortana.	[]		1
Teams929f5d0e-ae5b-40a9-8557-18898078ad6e	0	8/27/2019 16:42	user	Cortana meeting intelligence?	NOTSURE	notsure_not_judged	Cortana meeting intelligence?	[]		1
Teamse7b2e545-820a-473b-95a8-bfe856143ba3	0	8/27/2019 5:49	user	Hey Cortana search Lt review back.	NOTSURE	notsure_not_judged	hey cortana search lt review back	[]		1
Teams7912d0a4-0eff-4aa0-b380-79452cea8862	0	7/16/2019 10:27	user	13 Oh ****	NOTSURE	notsure_not_judged	13 Oh ****	[]		1
Teams64fdf313-60be-443b-9f06-2482912602aa	0	8/5/2019 19:04	user	Do you sleep?	NOTSURE	notsure_not_judged	Do you sleep?	[]		1
Teams8c1c817e-f17f-4677-ac12-96a8f38ed415	0	8/21/2019 18:14	user	Cortana open my.	NOTSURE	notsure_not_judged	Cortana open my.	[]		1
Teams8472eb95-8c36-40df-a4e1-169a1f9eda04	0	7/24/2019 10:39	user	It's a test message. Please ignore.	NOTSURE	notsure_not_judged	It's a test message. Please ignore.	[]		1
Teamsb883b646-c9c1-4858-b73b-d85a94edf8e4	0	7/23/2019 1:13	user	Hey Cortana, the mute button, right? I think on the left top corner am I had the mute button and the experience there is a few press on the button.	NOTSURE	notsure_not_judged	Hey Cortana, the mute button, right? I think on the left top corner am I had the mute button and the experience there is a few press on the button.	[]		1
Teamsa6bec17f-e50c-4d82-b675-5348ab9563df	0	7/23/2019 8:32	user	Yes of item. It will not become stated with Mike.	NOTSURE	notsure_not_judged	Yes of item. It will not become stated with Mike.	[]		1
Teamsca18715e-29a6-4b95-a576-278fd2b40d57	0	8/28/2019 5:48	user	Cortana share. Hi talk it with Yuhua.	NOTSURE	notsure_not_judged	cortana share. hi talk it with yuhua	[]		1
Teams0970148b-ba1a-4fb8-90b1-877635fa4d5a	0	8/5/2019 6:38	user	Magic is shattering Joshua National diva.	NOTSURE	notsure_not_judged	Magic is shattering Joshua National diva.	[]		1
Teamsbfd2f204-67c1-4450-ac48-b885006d8159	0	7/25/2019 20:51	user	There are no real private methods in active.	NOTSURE	notsure_not_judged	There are no real private methods in active.	[]		1
Teams3c62fa30-b8c6-43d3-bdf3-cdb83cbcbea1	0	7/30/2019 18:30	user	Cortana. Hey Cortana, tell me a joke.	NOTSURE	notsure_not_judged	Cortana. Hey Cortana, tell me a joke.	[]		1
Teams1b56d71e-fdd7-4b82-8f93-624979032d67	0	7/19/2019 9:08	user	Cortana open settings?	NOTSURE	notsure_not_judged	Cortana open settings?	[]		3
Teamsf8ea38fd-8057-4255-9109-8767cfc8774d	0	7/24/2019 16:02	user	Oh yeah, but it makes sense.	NOTSURE	notsure_not_judged	Oh yeah, but it makes sense.	[]		1
Teams7ab81bdb-0434-45f6-9356-04185f65f04a	0	8/15/2019 7:11	user	Oh dude.	NOTSURE	notsure_not_judged	Oh dude.	[]		1
Teams4413db98-2b76-433b-b604-dadec07f296d	0	7/31/2019 19:04	user	Hey Cortana, when does FY 17 start?	NOTSURE	notsure_not_judged	Hey Cortana, when does FY 17 start?	[]		1
Teams775d9e09-82fc-40fb-81b3-5db3d9e915a7	0	8/29/2019 3:56	user	Have.	NOTSURE	notsure_not_judged	have	[]		1
Teamsc13af48f-4798-4d67-9a4f-f94b558fd89b	0	8/23/2019 18:41	user	Resume.	NOTSURE	notsure_not_judged	Resume.	[]		1
Teams871b7390-f396-49df-a54d-3f9ca0b6e987	0	7/31/2019 19:32	user	Hey Cortana lock everything.	NOTSURE	notsure_not_judged	Hey Cortana lock everything.	[]		1
Teams50072853-32fd-4c24-89a4-546e385d8552	0	8/30/2019 15:59	user	Ah no. Have.	NOTSURE	notsure_not_judged	ah no. have	[]		1
Teams27d64445-b9d8-4acc-89a1-0e91c005c3e2	0	7/31/2019 8:20	user	YouTube.	NOTSURE	notsure_not_judged	YouTube.	[]		1
