ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency
Teamsbf941d9e-6dcb-423a-8065-99d46268e244	0	7/31/2019 20:05	user	Hey Cortana. Send an email to Holden.	NOTSURE	notsure_not_judged	Hey Cortana. Send an email to Holden.	[]				1
Teams4d9609cf-acd6-4358-a534-71f107bc1e08	0	8/15/2019 18:59	user	Is my Two meeting?	NOTSURE	notsure_not_judged	Is my Two meeting?	[]				1
Teamsdcbcc96c-6c55-45b4-8f1e-2fe1f597cdb8	0	7/31/2019 20:02	user	Hey Cortana, how much to install a septic tank?	NOTSURE	notsure_not_judged	Hey Cortana, how much to install a septic tank?	[]				1
Teams7f63c501-70af-4985-b453-e4484d5b159a	0	8/26/2019 23:01	user	Oh my God, I just did it before coming in here.	NOTSURE	notsure_not_judged	oh my god, i just did it before coming in here	[]				1
Teams98668f03-0e9c-40e2-8287-bdbe19d936aa	0	7/30/2019 12:18	user	Present today.	NOTSURE	notsure_not_judged	Present today.	[]				1
Teams190cea79-6dbd-473b-87c8-f3300cb76674	0	8/14/2019 2:37	user	Shares.	NOTSURE	notsure_not_judged	Shares.	[]				1
Teams5dfdb94a-74d1-4f01-9529-cfd93113d815	0	7/31/2019 4:55	user	Cortana your how can I help?	NOTSURE	notsure_not_judged	Cortana your how can I help?	[]				1
Teams16e118a1-cdf2-4b2c-abe6-821842ce570a	0	7/31/2019 19:38	user	Hey Cortana, how long to bake salmon in oven?	NOTSURE	notsure_not_judged	Hey Cortana, how long to bake salmon in oven?	[]				1
Teamsa125cd50-4bb6-4267-ac78-4108647ba7ac	0	8/12/2019 18:10	user	So I'm a little like none of this was discussed.	NOTSURE	notsure_not_judged	So I'm a little like none of this was discussed.	[]				1
Teams40a6760b-3da1-4611-b7b7-75582a6f51d6	0	8/21/2019 6:20	user	Cortana stop.	NOTSURE	notsure_not_judged	Cortana stop.	[]				1
Teamsb14946a5-55cd-4125-92b5-db3545b991bd	0	8/1/2019 6:15	user	Hannah.	NOTSURE	notsure_not_judged	Hannah.	[]				1
Teams28bb7bc1-72f1-49cb-9ae1-49abc193c8d0	0	7/30/2019 19:03	user	Hey Cortana, tell me news about immigration reform.	NOTSURE	notsure_not_judged	Hey Cortana, tell me news about immigration reform.	[]				2
Teams360bdd23-48bb-45e0-bd04-d6e7b22b3088	0	8/5/2019 19:46	user	Hey Cortana, open my.	NOTSURE	notsure_not_judged	Hey Cortana, open my.	[]				1
Teams031112ed-9ec8-4bec-a4c9-fd5a0a7ed3df	0	7/16/2019 16:51	user	Show.	NOTSURE	notsure_not_judged	Show.	[]				3
Teams96cd3a90-48ab-4fb1-bd42-f9b7b99b7df2	0	7/24/2019 11:12	user	DMX Test User 2.	NOTSURE	notsure_not_judged	DMX Test User 2.	[]				3
Teams2d7242ee-1f06-4573-a74b-720a2b726d89	0	7/25/2019 20:47	user	That is correct.	NOTSURE	notsure_not_judged	That is correct.	[]				1
Teamsbb3a20bf-a1e1-4aca-9f70-99969e989061	0	7/23/2019 19:48	user	Really?	NOTSURE	notsure_not_judged	Really?	[]				1
Teamsf1164801-aad1-4f24-b749-a7c9d26283b9	0	8/27/2019 13:01	user	Send too actually, but Dakota in teams measurement fire.	NOTSURE	notsure_not_judged	send too actually, but dakota in teams measurement fire	[]				1
Teams9085cbc2-6443-4518-be8a-cd30c32602bf	0	8/23/2019 9:08	user	Cell Phone.	NOTSURE	notsure_not_judged	Cell Phone.	[]				1
Teams88a9c52d-1e39-4713-a0ff-ec0511cec0ff	0	8/22/2019 9:06	user	Open Phone.	NOTSURE	notsure_not_judged	open phone	[]				1
Teams76d2898f-867d-4f77-aba2-dd462fae728a	0	7/16/2019 7:32	user	Fill all my meetings.	NOTSURE	notsure_not_judged	Fill all my meetings.	[]				1
Teamsf5db4c8e-65fe-4c06-855c-65800c00e23b	0	7/19/2019 6:50	user	Cortana full screen.	NOTSURE	notsure_not_judged	Cortana full screen.	[]				1
Teams649368b1-df10-4fa5-80f2-c241610df431	0	8/1/2019 18:45	user	And come.	NOTSURE	notsure_not_judged	And come.	[]				1
Teams06942158-5910-42b9-9b8c-a557d308772f	0	8/14/2019 18:45	user	Hey Cortana show.	NOTSURE	notsure_not_judged	Hey Cortana show.	[]				1
Teams34fbe852-b6a7-4800-adfa-a75c80f16ae8	0	7/30/2019 7:45	user	Tessa double car.	NOTSURE	notsure_not_judged	Tessa double car.	[]				1
Teams7b2c2ee6-cec3-446d-9635-524b610f36af	0	7/24/2019 17:08	user	The 1st results that will see today.	NOTSURE	notsure_not_judged	The 1st results that will see today.	[]				1
Teams64e5a1b4-246e-4fe5-a8ce-504277a62da1	0	7/26/2019 21:47	user	What is the next?	NOTSURE	notsure_not_judged	What is the next?	[]				1
Teamsbefb9fff-f461-4759-8883-d3f6114e6a26	0	7/19/2019 2:50	user	Cortana test account?	NOTSURE	notsure_not_judged	Cortana test account?	[]				1
Teams484a1917-cf7d-489c-b0d0-f9d0db446cf8	0	7/24/2019 8:47	user	No. No say for sure.	NOTSURE	notsure_not_judged	No. No say for sure.	[]				1
Teamsf7593321-70c9-4c95-a53c-be9005aa8209	0	8/29/2019 6:47	user	Next email.	NOTSURE	notsure_not_judged	Next email.	[]				1
Teams551461f6-0cf2-4ef8-9bf7-485280895c1a	0	8/5/2019 20:23	user	Pop hoping to have today.	NOTSURE	notsure_not_judged	Pop hoping to have today.	[]				1
Teamsc1ee84b9-14f4-4a80-84fc-12f3936e123d	0	8/12/2019 7:04	user	Hey Cortana. Hey Cortona.	NOTSURE	notsure_not_judged	Hey Cortana. Hey Cortona.	[]				1
Teams6ed6ec50-7c5e-4371-a62c-923f82448923	0	8/2/2019 20:23	user	Message my meeting call 732.	NOTSURE	notsure_not_judged	Message my meeting call 732.	[]				1
Teams1132beb2-1af0-469c-a174-46ae9d9379a4	0	8/26/2019 8:59	user	In which impact us? One of the team added a new field in their skill, so this is.	NOTSURE	notsure_not_judged	in which impact us? one of the team added a new field in their skill, so this is	[]				1
Teams81d12c2d-3f62-4e44-a56d-45cc9611fe57	0	8/7/2019 22:04	user	Dwight Kruger.	NOTSURE	notsure_not_judged	Dwight Kruger.	[]				1
Teamse7e42d4c-f8ea-465f-9eb9-c9ff0e81c0e2	0	7/23/2019 23:59	user	Cortana looks like a band almost doesn't look like it's coming from the below.	NOTSURE	notsure_not_judged	Cortana looks like a band almost doesn't look like it's coming from the below.	[]				1
Teams78d7664c-c86a-428b-a4b3-e8aecd623362	0	7/24/2019 21:56	user	One was cancer leaving ferry schedule and propose.	NOTSURE	notsure_not_judged	One was cancer leaving ferry schedule and propose.	[]				1
Teams41278c37-1f51-4373-8890-e3abaf8cc8c5	0	8/26/2019 11:42	user	Google Nina.	NOTSURE	notsure_not_judged	google nina	[]				1
Teams28ac13a6-abf7-4f8c-ae3c-4765da8886c4	0	8/28/2019 9:32	user	Hey Cortana, what time is it now?	NOTSURE	notsure_not_judged	hey cortana, what time is it now	[]				1
Teams50a33bb8-850b-4132-b24a-9ad4cb92d1ab	0	7/22/2019 11:59	user	Pause.	NOTSURE	notsure_not_judged	Pause.	[]				1
Teams81ef4f40-ef06-431d-8a8a-b63d242292c5	0	7/25/2019 19:22	user	What's my name?	NOTSURE	notsure_not_judged	What's my name?	[]				1
Teams9fc77581-01b6-4074-aefa-540827b80b3f	0	8/28/2019 23:30	user	4:30	NOTSURE	notsure_not_judged	4:30	[]				1
Teams684bda85-43be-465d-adcc-c21c9fd57649	0	8/27/2019 7:23	user	What's the weather in Seattle?	NOTSURE	notsure_not_judged	what's the weather in seattle	[]				1
Teams61788190-96ed-4ff0-98aa-9d2e12104ec2	0	8/28/2019 9:38	user	Go to saved the meeting.	NOTSURE	notsure_not_judged	Go to saved the meeting.	[]				1
Teamsdf8ae18a-9601-4045-8412-65fca27928a4	0	8/13/2019 4:46	user	No. No no.	NOTSURE	notsure_not_judged	No. No no.	[]				1
Teams99cb639a-49f6-4b73-b392-68883a6415c5	0	7/30/2019 8:23	user	Email.	NOTSURE	notsure_not_judged	Email.	[]				1
Teamsef3d433e-66d2-4686-9efc-de9379874e97	0	7/20/2019 14:53	user	This.	NOTSURE	notsure_not_judged	This.	[]				2
Teamse8375230-727d-480b-b6f5-e69e1b733c6e	0	8/22/2019 9:16	user	Cortana the apposition.	NOTSURE	notsure_not_judged	cortana the apposition	[]				1
Teamsad71b83a-4f73-4a9e-8f9b-9a4d5f5cb29a	0	7/30/2019 19:55	user	Hey Cortana, where is the Nash?	NOTSURE	notsure_not_judged	Hey Cortana, where is the Nash?	[]				1
Teams60bdcba9-ce90-4480-895b-092a7c06e030	0	8/28/2019 9:38	user	Hey Cortana, send a message, go to saved items.	NOTSURE	notsure_not_judged	Hey Cortana, send a message, go to saved items.	[]				1
Teamsa0bc6dac-df5e-4d05-8015-995fae350cb5	0	7/31/2019 20:02	user	Hey Cortana, how much to install septic tank?	NOTSURE	notsure_not_judged	Hey Cortana, how much to install septic tank?	[]				2
Teams4a40599c-0083-437c-b015-b4cc6081ce80	0	7/22/2019 23:03	user	Cortana go top down teams is a top down. Art totally makes sense. I'll I'll find some time on grams and you're my calendar. Ideally this week.	NOTSURE	notsure_not_judged	Cortana go top down teams is a top down. Art totally makes sense. I'll I'll find some time on grams and you're my calendar. Ideally this week.	[]				1
Teams6382dde2-08ea-44d4-a716-4060dea4ed78	0	8/28/2019 9:34	user	Share. First run fell with Paul.	NOTSURE	notsure_not_judged	share. first run fell with paul	[]				1
Teams9ab7fc97-5a08-4c8d-a431-fabef9f061c9	0	7/25/2019 1:48	user	What happened?	NOTSURE	notsure_not_judged	What happened?	[]				1
Teams78e2a2b8-826d-43ec-8be3-cecc30c1cb82	0	7/22/2019 7:02	user	Hey Cortana next.	NOTSURE	notsure_not_judged	Hey Cortana next.	[]				4
Teamsd4f8852a-b751-4290-92e4-b187b2941ae7	0	8/9/2019 7:24	user	Oh sure.	NOTSURE	notsure_not_judged	Oh sure.	[]				1
Teamsf765b72a-d71f-4e59-bde5-d502f96df16a	0	8/27/2019 0:33	user	The first time.	NOTSURE	notsure_not_judged	the first time	[]				1
Teams038743fd-4875-4ff4-ab66-973101e63fcd	0	8/7/2019 20:25	user	Whenever?	NOTSURE	notsure_not_judged	Whenever?	[]				1
Teamsab92a12f-d077-490a-a26d-e7da4f61dd6a	0	8/13/2019 18:14	user	Invocations point in the hamburger menu. Again, Cortana invocation entry point with the mic icon. If you click on it, it'll take you through the fre experience and then we'll be able to use.	NOTSURE	notsure_not_judged	Invocations point in the hamburger menu. Again, Cortana invocation entry point with the mic icon. If you click on it, it'll take you through the fre experience and then we'll be able to use.	[]				1
Teamsa8fb6cc1-e33e-4568-9e2c-a518405c3c21	0	8/7/2019 14:13	user	I love.	NOTSURE	notsure_not_judged	I love.	[]				1
Teamsc4f72e69-16bc-4f75-a3f3-c34a0ecfbfbe	0	8/23/2019 8:32	user	Without you.	NOTSURE	notsure_not_judged	without you	[]				1
Teamsa3f3e8b7-2750-4d9e-814c-71d2978103e1	0	7/31/2019 8:04	user	Warehouse there.	NOTSURE	notsure_not_judged	Warehouse there.	[]				1
Teams44bfc6fe-7f6e-4996-af54-1dfe5139f241	0	8/8/2019 7:21	user	Bye.	NOTSURE	notsure_not_judged	Bye.	[]				1
Teams2a6d6d6c-2f4b-4af5-b920-ec713bb13461	0	7/22/2019 9:03	user	Hey Cortana, how did the call?	NOTSURE	notsure_not_judged	Hey Cortana, how did the call?	[]				2
Teams26efb4aa-4005-47e0-8ef9-34f2e69b00b2	0	8/30/2019 15:40	user	Hey Cortana, join my meeting with Shwetambari.	NOTSURE	notsure_not_judged	hey cortana, join my meeting with shwetambari	[]				1
Teamsa2ef440c-e115-4174-897a-9562ddd48d7f	0	7/24/2019 16:27	user	This person.	NOTSURE	notsure_not_judged	This person.	[]				1
Teams4b8f642d-41c3-4c17-8706-37fe7c269594	0	8/6/2019 19:56	user	Add 732-258-6052 to the school.	NOTSURE	notsure_not_judged	Add 732-258-6052 to the school.	[]				1
Teamsb1f25a02-2dc5-47a5-9ca2-45212ac7da3f	0	8/5/2019 19:11	user	Hey Cortana. Yeah.	NOTSURE	notsure_not_judged	Hey Cortana. Yeah.	[]				1
Teams9a081104-44d3-4c1d-9401-07d68e5a9a4f	0	7/24/2019 0:20	user	Good morning.	NOTSURE	notsure_not_judged	Good morning.	[]				3
Teams906e17d9-1939-452f-99ff-94d3b6afd3a4	0	7/23/2019 17:46	user	What time is it?	NOTSURE	notsure_not_judged	What time is it?	[]				6
Teams73c03ee7-878c-433a-b3ad-245e4aff68fd	0	8/15/2019 20:27	user	Allow more time.	NOTSURE	notsure_not_judged	Allow more time.	[]				1
Teamsab083722-f7b8-4764-97bf-415017dbb0d5	0	7/25/2019 18:23	user	You click on this.	NOTSURE	notsure_not_judged	You click on this.	[]				1
Teamsdbedea54-222a-41af-a88d-1a3429c7d08e	0	7/19/2019 7:46	user	Take a background.	NOTSURE	notsure_not_judged	Take a background.	[]				1
Teams1edee7bd-dbc1-4b44-b9dc-4a7ccc28fba7	0	8/14/2019 6:38	user	Call find summer.	NOTSURE	notsure_not_judged	Call find summer.	[]				1
Teams72566183-350e-4e46-87d7-8f21056b1729	0	8/30/2019 7:30	user	Hey Cortana right now that.	NOTSURE	notsure_not_judged	hey cortana right now that	[]				1
Teamsd0f76c24-765b-4719-96f5-05e7fa49f025	0	7/30/2019 5:24	user	Hey Cortana. That's OK.	NOTSURE	notsure_not_judged	Hey Cortana. That's OK.	[]				1
Teams7f7a9067-e088-4d04-bad5-495a26b40eb4	0	8/20/2019 10:23	user	Going to listening state.	NOTSURE	notsure_not_judged	Going to listening state.	[]				1
Teams5453170f-6a88-4767-9f46-21bfdd9844d7	0	8/12/2019 6:42	user	Send a message to early coffee before the meeting.	NOTSURE	notsure_not_judged	Send a message to early coffee before the meeting.	[]				1
Teamsa60ee4ee-7164-4eea-bd7b-19abaa4f8140	0	7/30/2019 7:18	user	Hey Cortana presented at.	NOTSURE	notsure_not_judged	Hey Cortana presented at.	[]				1
Teams07b838df-d519-464e-9eea-2b64169faf4e	0	8/7/2019 8:07	user	Hey Cortana, I had a roast.	NOTSURE	notsure_not_judged	Hey Cortana, I had a roast.	[]				1
Teamse1bc53ae-e4ca-41fe-9e70-774567be61e7	0	7/24/2019 6:04	user	Change the strong.	NOTSURE	notsure_not_judged	Change the strong.	[]				1
Teams2e87f456-ae5a-41d0-b27b-2ec08fafff1d	0	7/31/2019 19:06	user	Hey Cortana. What was the value of S&P 501 year ago?	NOTSURE	notsure_not_judged	Hey Cortana. What was the value of S&P 501 year ago?	[]				1
Teams9869d53a-e108-4ca2-a929-8a20d0eef31b	0	7/30/2019 11:05	user	Set an alarm.	NOTSURE	notsure_not_judged	Set an alarm.	[]				1
Teams84931059-09c4-46f5-93c9-ad5ac2713c85	0	7/31/2019 19:21	user	Hey Cortana, how many calories are in a 6 ounce sirloin?	NOTSURE	notsure_not_judged	Hey Cortana, how many calories are in a 6 ounce sirloin?	[]				3
Teams5dec8110-cd95-4f73-8db9-1c2f787a2529	0	8/14/2019 21:25	user	Hey Cortana, turn on quiet hours.	NOTSURE	notsure_not_judged	Hey Cortana, turn on quiet hours.	[]				1
Teams0b065584-d44f-47a3-b3b1-f774a2ea58f8	0	7/18/2019 21:31	user	Hey Cortana. What is a kahuna?	NOTSURE	notsure_not_judged	Hey Cortana. What is a kahuna?	[]				1
Teams8a53bb27-73e8-4a0e-9c85-ba229755918a	0	8/22/2019 8:58	user	Sure speaks fine with a little.	NOTSURE	notsure_not_judged	sure speaks fine with a little	[]				1
Teamsbf8e2aae-886c-4970-afd0-94df04930f10	0	7/30/2019 15:29	user	Attachment from outlook.	NOTSURE	notsure_not_judged	Attachment from outlook.	[]				1
Teams4c06d11f-90d5-469b-9a2a-4f2443802231	0	8/29/2019 20:53	user	Samsung issues at San Francisco?	NOTSURE	notsure_not_judged	samsung issues at san francisco	[]				1
Teamsd2ceb38f-d7d1-4fa2-b4df-2709f19b61bb	0	7/28/2019 8:46	user	Cortana, you know.	NOTSURE	notsure_not_judged	Cortana, you know.	[]				1
Teamsbf3c2d2e-50fc-4c7c-8eaf-d4017556d369	0	7/19/2019 3:49	user	Are you OK? God ask.	NOTSURE	notsure_not_judged	Are you OK? God ask.	[]				1
Teamsc8b79185-fbb0-47a1-9404-cee09ef19841	0	8/5/2019 18:28	user	Can you hear me?	NOTSURE	notsure_not_judged	Can you hear me?	[]				1
Teams2dc27449-6f42-412d-a5ab-3ee258370f61	0	7/24/2019 11:55	user	Hey Cortana, hold the meaning.	NOTSURE	notsure_not_judged	Hey Cortana, hold the meaning.	[]				1
Teamsb83c0060-d244-4060-882f-1a9da0537486	0	8/30/2019 8:05	user	Answer API?	NOTSURE	notsure_not_judged	answer api	[]				1
Teams900c6e3e-efae-4b7d-97aa-a98be0ed4f61	0	8/1/2019 18:25	user	Line 3.	NOTSURE	notsure_not_judged	Line 3.	[]				1
Teamsb597f58c-acc3-478b-a3dd-c4dbc8fd5349	0	7/25/2019 8:08	user	Button.	NOTSURE	notsure_not_judged	Button.	[]				1
Teams0fc39467-013f-40b1-8aee-3f0d75e29c06	0	7/17/2019 14:28	user	I think.	NOTSURE	notsure_not_judged	I think.	[]				1
Teams79b4de3b-692f-43ed-94e1-082810217d96	0	7/18/2019 20:46	user	Cozen and turn to to my way. Sexy Richard Khozan in turn to to my way sexy.	NOTSURE	notsure_not_judged	Cozen and turn to to my way. Sexy Richard Khozan in turn to to my way sexy.	[]				1
Teams111c545b-4b8b-47c0-96ad-e8bcf2980e6a	0	7/31/2019 20:24	user	What are the Top?	NOTSURE	notsure_not_judged	What are the Top?	[]				1
Teams7023b755-22dc-447c-874d-45f01dc08ff5	0	8/19/2019 1:54	user	Platform.	NOTSURE	notsure_not_judged	Platform.	[]				1
Teamsa9fee520-847d-4a5c-a06c-b476952f5fcc	0	8/7/2019 3:03	user	Play Deer Hunter.	NOTSURE	notsure_not_judged	Play Deer Hunter.	[]				1
Teams2ed48a3f-5443-40a4-a5b5-868b303d6fc0	0	7/25/2019 22:28	user	Description.	NOTSURE	notsure_not_judged	Description.	[]				1
Teams74a01967-6438-49b2-b587-7cee3ee1d7d1	0	8/19/2019 13:34	user	No vision.	NOTSURE	notsure_not_judged	No vision.	[]				1
Teams70e5ee82-ed5b-4aeb-b06d-fec670f08b69	0	8/30/2019 22:08	user	Testing.	NOTSURE	notsure_not_judged	testing	[]				1
Teams43440de6-75d3-4cc9-9e73-5b9ef6b77425	0	7/25/2019 23:24	user	I'm done.	NOTSURE	notsure_not_judged	I'm done.	[]				1
Teams7c5b3dd9-36a2-4cf2-a430-84cc9510be3c	0	8/8/2019 8:43	user	Hey Cortana. Oh.	NOTSURE	notsure_not_judged	Hey Cortana. Oh.	[]				1
Teams66401da4-72e5-495e-b1dd-b5650a312d0a	0	7/16/2019 18:07	user	Karen.	NOTSURE	notsure_not_judged	Karen.	[]				1
Teams5757b465-ddee-461d-a658-109e7bd48634	0	7/16/2019 10:04	user	Human.	NOTSURE	notsure_not_judged	Human.	[]				1
Teamsa8d74353-a144-4411-bd73-e7e986aaf389	0	7/31/2019 18:09	user	Cortana through experience. This is also not a must have.	NOTSURE	notsure_not_judged	Cortana through experience. This is also not a must have.	[]				1
Teamse719028d-0281-45ae-96e9-736a1b95f1b3	0	7/30/2019 12:16	user	End the deck.	NOTSURE	notsure_not_judged	End the deck.	[]				1
Teams0a825216-5c01-4905-9409-7711bd0a4295	0	8/22/2019 17:56	user	Cool. Thank you.	NOTSURE	notsure_not_judged	cool. thank you	[]				1
Teamse16cb868-4d25-4236-a1c2-280601a4693a	0	8/13/2019 17:36	user	Cortana Jane.	NOTSURE	notsure_not_judged	Cortana Jane.	[]				1
Teams728478aa-e5e6-4ff3-824e-d37dd60ea775	0	8/7/2019 9:31	user	Toilet.	NOTSURE	notsure_not_judged	Toilet.	[]				1
Teams814890fd-86f6-4176-8aaa-6656399adcd4	0	7/24/2019 20:38	user	Persistent icon that stays there. This doesn't even make sense. And then you might know earlier, right.	NOTSURE	notsure_not_judged	Persistent icon that stays there. This doesn't even make sense. And then you might know earlier, right.	[]				1
Teams5ab708f4-ca5e-4126-ba32-f12b2efc77be	0	8/7/2019 0:10	user	I want to see.	NOTSURE	notsure_not_judged	I want to see.	[]				1
Teams4b881e79-4a1c-4213-87c1-bfac98db5307	0	7/19/2019 4:10	user	Hey Cortana /how/ do/how do/ the call.	NOTSURE	notsure_not_judged	Hey Cortana /how/ do/how do/ the call.	[]				2
Teams0db8c823-9ebc-43fe-a7eb-34d7718b4405	0	8/15/2019 22:46	user	Perfect.	NOTSURE	notsure_not_judged	Perfect.	[]				1
Teamsf54ec95b-afae-4237-9f8b-c880ff431662	0	8/23/2019 20:18	user	Daring.	NOTSURE	notsure_not_judged	daring	[]				1
Teamsa32a125f-c260-4d70-aee3-2f1ed2b49562	0	7/25/2019 23:17	user	Spicy tofu.	NOTSURE	notsure_not_judged	Spicy tofu.	[]				1
Teams69a00a6d-7c1c-48c7-82a6-b3819cc40794	0	8/13/2019 17:13	user	Hey Cortana. OK.	NOTSURE	notsure_not_judged	Hey Cortana. OK.	[]				2
Teamsa1fc4dcb-3f25-4c82-bd2a-b2d484b63c72	0	8/14/2019 17:52	user	Hey Cortana point here.	NOTSURE	notsure_not_judged	Hey Cortana point here.	[]				1
Teams2a45a3b0-e37e-461c-8efe-dddcde95c8fb	0	8/30/2019 18:37	user	Remind me on Tuesday at 8:00 AM to look up Robin.	NOTSURE	notsure_not_judged	remind me on tuesday at 8:00 am to look up robin	[]				1
Teamsc33fdbbb-3386-4a80-b4c2-6bedbc7dd3ab	0	7/31/2019 17:32	user	Craving?	NOTSURE	notsure_not_judged	Craving?	[]				1
Teams6e5904b8-e16d-4438-9cc1-e2c0c7b3b213	0	8/14/2019 21:48	user	Set my just go ahead.	NOTSURE	notsure_not_judged	Set my just go ahead.	[]				1
Teamsc6b531db-faea-4e68-87ca-7085fb0b419a	0	8/23/2019 3:45	user	Hello hello hello hello hello hello.	NOTSURE	notsure_not_judged	hello hello hello hello hello hello	[]				1
Teams2cd71478-8f21-4dfb-bc79-4c73b66a054d	0	8/16/2019 21:34	user	And then sequently actually transcribing the text. You know who is slow? Our main focus is next month.	NOTSURE	notsure_not_judged	And then sequently actually transcribing the text. You know who is slow? Our main focus is next month.	[]				1
Teams54f4a56d-9c47-4e0d-ac96-093e104186ca	0	7/24/2019 21:48	user	So you can do both.	NOTSURE	notsure_not_judged	So you can do both.	[]				1
Teams137e82b9-3887-4203-a6c0-42e0ad133a6e	0	8/27/2019 9:57	user	Add to STCA.	NOTSURE	notsure_not_judged	add to stca	[]				1
Teamscf4adee8-d89b-4819-a879-ca9efc279169	0	7/30/2019 8:59	user	Best adapted.	NOTSURE	notsure_not_judged	Best adapted.	[]				1
Teams80e527d5-0920-4fe0-b4f5-c585aead53d6	0	8/22/2019 11:03	user	So much more.	NOTSURE	notsure_not_judged	so much more	[]				1
Teams2500d4bb-9f56-4b88-9f38-a96f54030d11	0	7/27/2019 0:29	user	Yeah yeah yeah yeah yeah yeah, yeah yeah.	NOTSURE	notsure_not_judged	Yeah yeah yeah yeah yeah yeah, yeah yeah.	[]				1
Teamsbf9703ca-60ee-43a1-846c-21559a55b6ec	0	8/20/2019 6:47	user	Oh.	NOTSURE	notsure_not_judged	Oh.	[]				1
Teamsb8f94a04-208d-44ba-8c6f-4b9d593136a7	0	8/13/2019 5:05	user	Open silence by Govind.	NOTSURE	notsure_not_judged	Open silence by Govind.	[]				1
Teams574d3404-09df-4ecc-9ede-8b2c751404c9	0	8/21/2019 2:55	user	Shower fell with my meeting.	NOTSURE	notsure_not_judged	Shower fell with my meeting.	[]				1
Teams8a2663b0-6e5e-429c-9717-d90e5cf11b57	0	8/15/2019 19:09	user	Open People.	NOTSURE	notsure_not_judged	Open People.	[]				1
Teamsc0df0dbd-9336-4981-8ebf-a3dfafd0abe9	0	8/27/2019 2:26	user	Transport.	NOTSURE	notsure_not_judged	transport	[]				1
Teamsde8a23e1-53ca-432c-b2ff-3cc2d8e90957	0	7/16/2019 13:22	user	Why a IR?	NOTSURE	notsure_not_judged	Why a IR?	[]				1
Teams6852d105-544c-4209-afb1-e46913c2d1aa	0	8/26/2019 19:58	user	Then.	NOTSURE	notsure_not_judged	then	[]				1
Teams1765fd17-c063-4ca1-8c1d-fbbab1e5b84e	0	7/23/2019 19:36	user	/What's/ the/ weather/what's the weather/	NOTSURE	notsure_not_judged	/What's/ the/ weather/what's the weather/	[]				1
Teams85d1a4cb-4715-44ec-9199-c759d8b9c6d9	0	8/23/2019 2:44	user	Hey Cortana Shuffle's videos.	NOTSURE	notsure_not_judged	hey cortana shuffle's videos	[]				1
Teams2e1d07e7-9168-4da0-8d39-609a4bd65bc2	0	7/19/2019 18:06	user	What is my current location?	NOTSURE	notsure_not_judged	What is my current location?	[]				1
Teams0d3d88d2-48a7-4a9a-bd08-e715c0b30d2f	0	7/25/2019 19:23	user	Thank you mom for 6721.	NOTSURE	notsure_not_judged	Thank you mom for 6721.	[]				1
Teams36c50b54-7170-4d3f-a512-d623cef43eb0	0	8/20/2019 21:16	user	When is my guidelines?	NOTSURE	notsure_not_judged	When is my guidelines?	[]				1
Teams9ac31296-b88c-4106-a072-54609bb8933d	0	8/29/2019 19:10	user	The full meeting.	NOTSURE	notsure_not_judged	the full meeting	[]				1
Teamsf3fe4f11-bcc5-4cd1-9d9f-4769a7075905	0	8/13/2019 7:52	user	How old.	NOTSURE	notsure_not_judged	How old.	[]				1
Teamsf08d15ec-4402-4668-a16b-5ab73dcf88d4	0	7/19/2019 9:47	user	Resume.	NOTSURE	notsure_not_judged	Resume.	[]				1
Teams3236317e-99da-4825-b9a4-db5ab302a019	0	8/21/2019 19:15	user	Clear everything.	NOTSURE	notsure_not_judged	Clear everything.	[]				1
Teams1228ad71-97a5-4ae1-af66-fc095683ce1d	0	8/8/2019 19:36	user	248-6052 to the school.	NOTSURE	notsure_not_judged	248-6052 to the school.	[]				1
Teams597a9a8a-0807-41de-8ff8-b265625b70c8	0	8/5/2019 17:00	user	Nude.	NOTSURE	notsure_not_judged	Nude.	[]				1
Teams004cf2b6-c180-4cfa-bb47-7d657382259e	0	7/31/2019 19:27	user	Hey Cortana stream Netflix on my TV.	NOTSURE	notsure_not_judged	Hey Cortana stream Netflix on my TV.	[]				1
Teamsaf00fea8-8425-49a2-ba2a-7e455e96a011	0	7/16/2019 16:05	user	How is the weather today?	NOTSURE	notsure_not_judged	How is the weather today?	[]				1
Teamsab84043a-a658-4d19-9edd-c5fd6ff25c64	0	7/23/2019 16:54	user	Cortana /when/ is/when is/.	NOTSURE	notsure_not_judged	Cortana /when/ is/when is/.	[]				1
Teams9febb917-ab0d-4197-9389-0334252aabc2	0	8/13/2019 17:02	user	Copy link to one note in this chat.	NOTSURE	notsure_not_judged	Copy link to one note in this chat.	[]				1
Teams9764adf0-4112-4190-9081-b3296278ca67	0	7/26/2019 6:31	user	Cortana photo?	NOTSURE	notsure_not_judged	Cortana photo?	[]				1
Teamsdc3b3985-1941-40c2-9b31-26c4b7b508fb	0	8/2/2019 16:49	user	Oh my	NOTSURE	notsure_not_judged	Oh my	[]				1
Teamsabe8e9a1-e697-4940-a027-1e99b1d63a74	0	7/18/2019 10:33	user	Open.	NOTSURE	notsure_not_judged	Open.	[]				2
Teamsaaa2dd81-4eb4-4e1b-b4c4-ada21bc74f66	0	8/7/2019 3:40	user	What's the weather tomorrow?	NOTSURE	notsure_not_judged	What's the weather tomorrow?	[]				1
