ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency	CortanaResponse
177874122	0		user	doc Suman shared	FILES	file_search	<file_type>doc</file_type> <contact_name>Suman</contact_name> <file_action>shared</file_action>	[]		1
177874123	0		user	May April Msw xlsx	FILES	file_search	<file_keyword>May April Msw</file_keyword> <file_type>xlsx</file_type>	[]		1
177874124	0		user	excel by Upadhyaya about QAS Msw	FILES	file_search	<file_type>excel</file_type> by <contact_name>Upadhyaya</contact_name> about <file_keyword>QAS Msw</file_keyword>	[]		1
177874125	0		user	find me the 3S Answers LiveSite word by Venkata	FILES	file_search	find me the <file_keyword>3S Answers LiveSite</file_keyword> <file_type>word</file_type> by <contact_name>Venkata</contact_name>	[]		1
177874126	0		user	Suman Venkata's doc files shared with me	FILES	file_search	<contact_name>Suman Venkata</contact_name>'s <file_type>doc</file_type> files <file_action>shared</file_action> with <to_contact_name>me</to_contact_name>	[]		1
177874127	0		user	xlsx Ashuthosh shared about QAS Msw	FILES	file_search	<file_type>xlsx</file_type> <contact_name>Ashuthosh</contact_name> <file_action>shared</file_action> about <file_keyword>QAS Msw</file_keyword>	[]		1
177874128	0		user	who to report malicious email to	PEOPLE	people_other	who to report malicious email to	[]		1
177874129	0		user	excel by Ashuthosh about May April Msw	FILES	file_search	<file_type>excel</file_type> by <contact_name>Ashuthosh</contact_name> about <file_keyword>May April Msw</file_keyword>	[]		1
177874131	0		user	xls modified by Ashuthosh	FILES	file_search	<file_type>xls</file_type> <file_action>modified</file_action> by <contact_name>Ashuthosh</contact_name>	[]		1
177874132	0		user	find me 3S LiveSite word by Yaram Venkata	FILES	file_search	find me <file_keyword>3S LiveSite</file_keyword> <file_type>word</file_type> by <contact_name>Yaram Venkata</contact_name>	[]		1
177874133	0		user	spreadsheet by Upadhyaya named QAS Msw	FILES	file_search	<file_type>spreadsheet</file_type> by <contact_name>Upadhyaya</contact_name> named <file_name>QAS Msw</file_name>	[]		1
177874134	0		user	excel Upadhyaya shared about QAS Msw April	FILES	file_search	<file_type>excel</file_type> <contact_name>Upadhyaya</contact_name> <file_action>shared</file_action> about <file_keyword>QAS Msw April</file_keyword>	[]		1
177874135	0		user	excel shuthosh Upadhyaya	FILES	file_search	<file_type>excel</file_type> <contact_name>shuthosh Upadhyaya</contact_name>	[]		1
177874136	0		user	what does IO stand for in shipping	NOTSURE	notsure_not_judged	what does IO stand for in shipping	[]		1
177874138	0		user	docx shared by Suman Venkat	FILES	file_search	<file_type>docx</file_type> <file_action>shared</file_action> by <contact_name>Suman Venkat</contact_name>	[]		1
177874139	0		user	xls Ashuthosh shared	FILES	file_search	<file_type>xls</file_type> <contact_name>Ashuthosh</contact_name> <file_action>shared</file_action>	[]		1
177874140	0		user	Ashuthosh Upadhyaya xlsx	FILES	file_search	<contact_name>Ashuthosh Upadhyaya</contact_name> <file_type>xlsx</file_type>	[]		1
177874142	0		user	word by Suman named LiveSite Answers 3S	FILES	file_search	<file_type>word</file_type> by <contact_name>Suman</contact_name> named <file_name>LiveSite Answers 3S</file_name>	[]		1
177874143	0		user	3S Answers LiveSite word by Venkata	FILES	file_search	<file_keyword>3S Answers LiveSite</file_keyword> <file_type>word</file_type> by <contact_name>Venkata</contact_name>	[]		1
177874144	0		user	doc Venkata Suman Yaram shared about 3S LiveSite	FILES	file_search	<file_type>doc</file_type> <contact_name>Venkata Suman Yaram</contact_name> <file_action>shared</file_action> about <file_keyword>3S LiveSite</file_keyword>	[]		1
177874145	0		user	word by Venkata Suman Yaram	FILES	file_search	<file_type>word</file_type> by <contact_name>Venkata Suman Yaram</contact_name>	[]		1
177874146	0		user	excel by Ashuthosh named QAS Msw	FILES	file_search	<file_type>excel</file_type> by <contact_name>Ashuthosh</contact_name> named <file_name>QAS Msw</file_name>	[]		1
177874147	0		user	What doses Modern Web Development look like in 2018 and why should we care	NOTSURE	notsure_not_judged	What doses Modern Web Development look like in 2018 and why should we care	[]		1
177874148	0		user	show the MswAprilMayQAS spreadsheet	FILES	file_search	show the <file_keyword>MswAprilMayQAS</file_keyword> <file_type>spreadsheet</file_type>	[]		1
177874149	0		user	doc Venkata shared about LiveSite Answers 3S	FILES	file_search	<file_type>doc</file_type> <contact_name>Venkata</contact_name> <file_action>shared</file_action> about <file_keyword>LiveSite Answers 3S</file_keyword>	[]		1
177874151	0		user	can you find the QAS Msw April by Ashuthosh Upadhyaya	NOTSURE	file_search	can you find the <file_keyword>QAS Msw April</file_keyword> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874152	0		user	who is Bella Acharya	PEOPLE	search_people_by_name	who is <contact_name>Bella Acharya</contact_name>	[]		1
177874153	0		user	Venkata	NOTSURE	notsure_not_judged	Venkata	[]		1
177874154	0		user	can you find the LiveSite Answers 3S word by Suman Venkata	FILES	file_search	can you find the <file_keyword>LiveSite Answers 3S</file_keyword> <file_type>word</file_type> by <contact_name>Suman Venkata</contact_name>	[]		1
177874157	0		user	xls Ashuthosh Upadhyaya shared about MswAprilMayQAS	FILES	file_search	<file_type>xls</file_type> <contact_name>Ashuthosh Upadhyaya</contact_name> <file_action>shared</file_action> about <file_keyword>MswAprilMayQAS</file_keyword>	[]		1
177874158	0		user	what does account delivery executive do?	NOTSURE	notsure_not_judged	what does account delivery executive do?	[]		1
177874160	0		user	document by Suman named 3S LiveSite	FILES	file_search	document by <contact_name>Suman</contact_name> named <file_name>3S LiveSite</file_name>	[]		1
177874162	0		user	find me QAS Msw xls by Ashuthosh	FILES	file_search	find me <file_keyword>QAS Msw</file_keyword> <file_type>xls</file_type> by <contact_name>Ashuthosh</contact_name>	[]		1
177874164	0		user	open QAS Mswx ls	NOTSURE	file_open	open <file_keyword>QAS Mswx ls</file_keyword>	[]		1
177874166	0		user	MSAI is short for	NOTSURE	notsure_not_judged	MSAI is short for	[]		1
177874167	0		user	word by Yaram Venkata named LiveSite Answers 3S	FILES	file_search	<file_type>word</file_type> by <contact_name>Yaram Venkata</contact_name> named <file_name>LiveSite Answers 3S</file_name>	[]		1
177874170	0		user	who is the AE for starbucks	PEOPLE	search_people_by_attribute	who is the <job_title>AE</job_title> for <org_name>starbucks</org_name>	[]		1
177874171	0		user	open MswAprilMayQAS excel by Upadhyaya	FILES	file_open	open <file_keyword>MswAprilMayQAS</file_keyword> <file_type>excel</file_type> by <contact_name>Upadhyaya</contact_name>	[]		1
177874172	0		user	docx by Venkata named 3S LiveSite	FILES	file_search	<file_type>docx</file_type> by <contact_name>Venkata</contact_name> named <file_name>3S LiveSite</file_name>	[]		1
177874174	0		user	spreadsheet named QAS Msw	FILES	file_search	<file_type>spreadsheet</file_type> named <file_name>QAS Msw</file_name>	[]		1
177874175	0		user	open MswAprilMayQAS excel by Ashuthosh Upadhyaya	FILES	file_open	open <file_keyword>MswAprilMayQAS</file_keyword> <file_type>excel</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874177	0		user	can you find the LiveSite Answers 3S document by Venkata	FILES	file_search	can you find the <file_keyword>LiveSite Answers 3S</file_keyword> document by <contact_name>Venkata</contact_name>	[]		1
177874178	0		user	xls Upadhaya sent	FILES	file_search	<file_type>xls</file_type> <contact_name>Upadhaya</contact_name> <file_action>sent</file_action>	[]		1
177874182	0		user	can you find the LiveSite Answers 3S document by Suman	FILES	file_search	can you find the <file_keyword>LiveSite Answers 3S</file_keyword> document by <contact_name>Suman</contact_name>	[]		1
177874183	0		user	spreadsheet Ashuthosh Upadhyaya shared about QAS Msw April	FILES	file_search	<file_type>spreadsheet</file_type> <contact_name>Ashuthosh Upadhyaya</contact_name> <file_action>shared</file_action> about <file_keyword>QAS Msw April</file_keyword>	[]		1
177874185	0		user	open QAS Msw April excel by Ashuthosh Upadhyaya	FILES	file_open	open <file_keyword>QAS Msw April</file_keyword> <file_type>excel</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874187	0		user	May April Msw spreadsheet by Ashuthosh Upadhyaya	FILES	file_search	<file_keyword>May April Msw</file_keyword> <file_type>spreadsheet</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874189	0		user	can you find the May April Msw spreadsheet by Ashuthosh	FILES	file_search	can you find the <file_keyword>May April Msw</file_keyword> <file_type>spreadsheet</file_type> by <contact_name>Ashuthosh</contact_name>	[]		1
177874190	0		user	xlsx Ashuthosh shared about QAS Msw April	FILES	file_search	<file_type>xlsx</file_type> <contact_name>Ashuthosh</contact_name> <file_action>shared</file_action> about <file_keyword>QAS Msw April</file_keyword>	[]		1
177874191	0		user	open LiveSite Answers 3S document by Yaram Venkata	FILES	file_open	open <file_keyword>LiveSite Answers 3S</file_keyword> document by <contact_name>Yaram Venkata</contact_name>	[]		1
177874193	0		user	find me the MswAprilMayQAS spreadsheet by Ashuthosh Upadhyaya	FILES	file_search	find me the <file_keyword>MswAprilMayQAS</file_keyword> <file_type>spreadsheet</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874194	0		user	how to call outside phone number using skype or teams	NOTSURE	notsure_not_judged	how to call outside phone number using skype or teams	[]		1
177874198	0		user	open QAS Msw April spreadsheet by Ashuthosh	FILES	file_open	open <file_keyword>QAS Msw April</file_keyword> <file_type>spreadsheet</file_type> by <contact_name>Ashuthosh</contact_name>	[]		1
177874199	0		user	word by Venkata named 3S LiveSite	FILES	file_search	<file_type>word</file_type> by <contact_name>Venkata</contact_name> named <file_name>3S LiveSite</file_name>	[]		1
177874200	0		user	excel by Ashuthosh called May April Msw	FILES	file_search	<file_type>excel</file_type> by <contact_name>Ashuthosh</contact_name> called <file_name>May April Msw</file_name>	[]		1
177874201	0		user	document by Yaram Venkata named 3S LiveSite	FILES	file_search	document by <contact_name>Yaram Venkata</contact_name> named <file_name>3S LiveSite</file_name>	[]		1
177874205	0		user	word Venkata Suman Yaram shared	FILES	file_search	<file_type>word</file_type> <contact_name>Venkata Suman Yaram</contact_name> <file_action>shared</file_action>	[]		1
177874206	0		user	Yaram Venkata word	FILES	file_search	<contact_name>Yaram Venkata</contact_name> <file_type>word</file_type>	[]		1
177874208	0		user	MswAprilMayQAS xls by Ashuthosh	FILES	file_search	<file_keyword>MswAprilMayQAS</file_keyword> <file_type>xls</file_type> by <contact_name>Ashuthosh</contact_name>	[]		1
177874209	0		user	docx Suman shared about 3S Answers LiveSite	FILES	file_search	<file_type>docx</file_type> <contact_name>Suman</contact_name> <file_action>shared</file_action> about <file_keyword>3S Answers LiveSite</file_keyword>	[]		1
177874211	0		user	QAS Msw April xls by Ashuthosh Upadhyaya	FILES	file_search	<file_keyword>QAS Msw April</file_keyword> <file_type>xls</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874212	0		user	MswAprilMayQAS excel by Ashuthosh Upadhyaya	FILES	file_search	<file_keyword>MswAprilMayQAS</file_keyword> <file_type>excel</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874214	0		user	who is the am for an account	PEOPLE	search_people_by_attribute	who is the <job_title>am</job_title> for an account	[]		1
177874215	0		user	Venkata doc	FILES	file_search	<contact_name>Venkata</contact_name> <file_type>doc</file_type>	[]		1
177874216	0		user	spreadsheet named MswAprilMayQWS	FILES	file_search	<file_type>spreadsheet</file_type> named <file_name>MswAprilMayQWS</file_name>	[]		1
177874217	0		user	document shared by Venkata	FILES	file_search	document <file_action>shared</file_action> by <contact_name>Venkata</contact_name>	[]		1
177874218	0		user	word Venkata sent	FILES	file_search	<file_type>word</file_type> <contact_name>Venkata</contact_name> <file_action>sent</file_action>	[]		1
177874219	0		user	Venkata files	FILES	file_search	<contact_name>Venkata</contact_name> files	[]		1
177874220	0		user	open 3S Answers LiveSite document by Venkata Siman Yaram	FILES	file_open	open <file_keyword>3S Answers LiveSite</file_keyword> document by <contact_name>Venkata Siman Yaram</contact_name>	[]		1
177874221	0		user	May April Msw by Ashuthosh Upadhyaya	NOTSURE	file_search	<file_keyword>May April Msw</file_keyword> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874222	0		user	build.exe is not recognized as an internal or external command	NOTSURE	notsure_not_judged	build.exe is not recognized as an internal or external command	[]		1
177874223	0		user	can you find the May April Msw xls by Upadhyaya	FILES	file_search	can you find the <file_keyword>May April Msw</file_keyword> <file_type>xls</file_type> by <contact_name>Upadhyaya</contact_name>	[]		1
177874224	0		user	open LiveSite Answers 3S document by Yaram	FILES	file_open	open <file_keyword>LiveSite Answers 3S</file_keyword> document by <contact_name>Yaram</contact_name>	[]		1
177874225	0		user	find me 3S LiveSite document by Yaram Venkata	FILES	file_search	find me <file_keyword>3S LiveSite</file_keyword> document by <contact_name>Yaram Venkata</contact_name>	[]		1
177874226	0		user	Unable to sign into surface hub	NOTSURE	notsure_not_judged	Unable to sign into surface hub	[]		1
177874228	0		user	what does GA stand for?	NOTSURE	notsure_not_judged	what does GA stand for?	[]		1
177874230	0		user	find the 3S Answers LiveSite document	FILES	file_search	find the <file_keyword>3S Answers LiveSite</file_keyword> document	[]		1
177874231	0		user	can you find the MswAprilMayQAS xls by Ashuthosh Upadhyaya	FILES	file_search	can you find the <file_keyword>MswAprilMayQAS</file_keyword> <file_type>xls</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874233	0		user	QAS sw April xlsx by Ashuthosh	FILES	file_search	<file_keyword>QAS sw April</file_keyword> <file_type>xlsx</file_type> by <contact_name>Ashuthosh</contact_name>	[]		1
177874234	0		user	word called LiveSite Answers 3S	FILES	file_search	<file_type>word</file_type> called <file_name>LiveSite Answers 3S</file_name>	[]		1
177874236	0		user	3S Answers LiveSite by Yaram	NOTSURE	file_search	<file_keyword>3S Answers LiveSite</file_keyword> by <contact_name>Yaram</contact_name>	[]		1
177874238	0		user	show the 3S Answers LiveSite docx	FILES	file_search	show the <file_keyword>3S Answers LiveSite</file_keyword> <file_type>docx</file_type>	[]		1
177874240	0		user	word by Yaram named 3S LiveSite	FILES	file_search	<file_type>word</file_type> by <contact_name>Yaram</contact_name> named <file_name>3S LiveSite</file_name>	[]		1
177874241	0		user	document by Venkata Suman Yaram about 3S LiveSlite	FILES	file_search	document by <contact_name>Venkata Suman Yaram</contact_name> about <file_keyword>3S LiveSlite</file_keyword>	[]		1
177874243	0		user	docx by Yaram Venkata	FILES	file_search	<file_type>docx</file_type> by <contact_name>Yaram Venkata</contact_name>	[]		1
177874246	0		user	who organizes envision	PEOPLE	search_people_by_attribute	who <job_title>organizes</job_title> <org_name>envision</org_name>	[]		1
177874247	0		user	what does the number in Open Position mean	NOTSURE	notsure_not_judged	what does the number in Open Position mean	[]		1
177874248	0		user	docx by Yaram Venkata about 3S Answers LiveSite	FILES	file_search	<file_type>docx</file_type> by <contact_name>Yaram Venkata</contact_name> about <file_keyword>3S Answers LiveSite</file_keyword>	[]		1
177874251	0		user	spreadsheet by Ashuthosh about QAS Msw	FILES	file_search	<file_type>spreadsheet</file_type> by <contact_name>Ashuthosh</contact_name> about <file_keyword>QAS Msw</file_keyword>	[]		1
177874252	0		user	can you find the LiveSite Answers 3S word by Suman	FILES	file_search	can you find the <file_keyword>LiveSite Answers 3S</file_keyword> <file_type>word</file_type> by <contact_name>Suman</contact_name>	[]		1
177874253	0		user	Upadhyaya's excel files shared with me	FILES	file_search	<contact_name>Upadhyaya</contact_name>'s <file_type>excel</file_type> files <file_action>shared</file_action> with <to_contact_name>me</to_contact_name>	[]		1
177874254	0		user	excel by Ashuthosh about QAS Msw April	FILES	file_search	<file_type>excel</file_type> by <contact_name>Ashuthosh</contact_name> about <file_keyword>QAS Msw April</file_keyword>	[]		1
177874255	0		user	An attempt was made to load a program with an incorrect format	NOTSURE	notsure_not_judged	An attempt was made to load a program with an incorrect format	[]		1
177874256	0		user	open QAS Msw April excel by Upadhyaya	FILES	file_open	open <file_keyword>QAS Msw April</file_keyword> <file_type>excel</file_type> by <contact_name>Upadhyaya</contact_name>	[]		1
177874257	0		user	find me 3S Answers LiveSite docx by Yaram Venkata	FILES	file_search	find me <file_keyword>3S Answers LiveSite</file_keyword> <file_type>docx</file_type> by <contact_name>Yaram Venkata</contact_name>	[]		1
177874260	0		user	tools for teaching computers to be fair	NOTSURE	notsure_not_judged	tools for teaching computers to be fair	[]		1
177874262	0		user	what is Windows RMI	NOTSURE	notsure_not_judged	what is Windows RMI	[]		1
177874263	0		user	doc Yaram Venkata	FILES	file_search	<file_type>doc</file_type> <contact_name>Yaram Venkata</contact_name>	[]		1
177874264	0		user	find LiveSite Answers 3S document	FILES	file_search	find <file_keyword>LiveSite Answers 3S</file_keyword> document	[]		1
177874265	0		user	find me LiveSite Answers 3S document by Venkata Suman Yaram	FILES	file_search	find me <file_keyword>LiveSite Answers 3S</file_keyword> document by <contact_name>Venkata Suman Yaram</contact_name>	[]		1
177874266	0		user	excel Ashuthosh	FILES	file_search	<file_type>excel</file_type> <contact_name>Ashuthosh</contact_name>	[]		1
177874267	0		user	find me the May April Msw spreadsheet by Ashuthosh Upadhyaya	FILES	file_search	find me the <file_keyword>May April Msw</file_keyword> <file_type>spreadsheet</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874268	0		user	3S LveSite word by Venkata Suman Yaram	FILES	file_search	<file_keyword>3S LveSite</file_keyword> <file_type>word</file_type> by <contact_name>Venkata Suman Yaram</contact_name>	[]		1
177874269	0		user	find me 3S LiveSite document by Venkata	FILES	file_search	find me <file_keyword>3S LiveSite</file_keyword> document by <contact_name>Venkata</contact_name>	[]		1
177874270	0		user	document by Yaram called 3S Answers LiveSite	FILES	file_search	document by <contact_name>Yaram</contact_name> called <file_name>3S Answers LiveSite</file_name>	[]		1
177874271	0		user	can you find the 3S Answers LiveSite by Suman Venkata	NOTSURE	file_search	can you find the <file_keyword>3S Answers LiveSite</file_keyword> by <contact_name>Suman Venkata</contact_name>	[]		1
177874273	0		user	what does modern workplace encompass	NOTSURE	notsure_not_judged	what does modern workplace encompass	[]		1
177874274	0		user	docx Venkata	FILES	file_search	<file_type>docx</file_type> <contact_name>Venkata</contact_name>	[]		1
177874275	0		user	docx by Suman Venkata called LoveSite Answers 3S	FILES	file_search	<file_type>docx</file_type> by <contact_name>Suman Venkata</contact_name> called <file_name>LoveSite Answers 3S</file_name>	[]		1
177874278	0		user	open LiveSite Answers 3S word by Yaram	FILES	file_open	open <file_keyword>LiveSite Answers 3S</file_keyword> <file_type>word</file_type> by <contact_name>Yaram</contact_name>	[]		1
177874279	0		user	LiveSitev Answers 3S word by Suman Venkata	FILES	file_search	<file_keyword>LiveSitev Answers 3S</file_keyword> <file_type>word</file_type> by <contact_name>Suman Venkata</contact_name>	[]		1
177874280	0		user	spreadsheet by Ashuthosh Upadhyaya called QAS Msw April	FILES	file_search	<file_type>spreadsheet</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name> called <file_name>QAS Msw April</file_name>	[]		1
177874281	0		user	find me the QAS Msw xls by Ashuthosh Upadhyaya	FILES	file_search	find me the <file_keyword>QAS Msw</file_keyword> <file_type>xls</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874282	0		user	xls by Ashuthosh	FILES	file_search	<file_type>xls</file_type> by <contact_name>Ashuthosh</contact_name>	[]		1
177874283	0		user	excel by Ashuthosh Upadhyaya named QAS Msw April	FILES	file_search	<file_type>excel</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name> named <file_name>QAS Msw April</file_name>	[]		1
177874284	0		user	docx by Suman called 3S Answers LiveSite	FILES	file_search	<file_type>docx</file_type> by <contact_name>Suman</contact_name> called <file_name>3S Answers LiveSite</file_name>	[]		1
177874286	0		user	docx Yaram sent	FILES	file_search	<file_type>docx</file_type> <contact_name>Yaram</contact_name> <file_action>sent</file_action>	[]		1
177874289	0		user	docx Venkata shared about LiveSite Answers 3S	FILES	file_search	<file_type>docx</file_type> <contact_name>Venkata</contact_name> <file_action>shared</file_action> about <file_keyword>LiveSite Answers 3S</file_keyword>	[]		1
177874290	0		user	document Suman Venkata shared about LiveSite Answers 3S	FILES	file_search	document <contact_name>Suman Venkata</contact_name> <file_action>shared</file_action> about <file_keyword>LiveSite Answers 3S</file_keyword>	[]		1
177874291	0		user	what does TSP mean?	NOTSURE	notsure_not_judged	what does TSP mean?	[]		1
177874293	0		user	what does IC3 stand for	NOTSURE	notsure_not_judged	what does IC3 stand for	[]		1
177874294	0		user	find me the 3S LiveSite word by Venkata Suman Yaram	FILES	file_search	find me the <file_keyword>3S LiveSite</file_keyword> <file_type>word</file_type> by <contact_name>Venkata Suman Yaram</contact_name>	[]		1
177874295	0		user	can you find the May April sMw excel by Upadhyaya	FILES	file_search	can you find the <file_keyword>May April sMw</file_keyword> <file_type>excel</file_type> by <contact_name>Upadhyaya</contact_name>	[]		1
177874296	0		user	what does ame stand for	NOTSURE	notsure_not_judged	what does ame stand for	[]		1
177874298	0		user	can you find the May April Msw xlsx by Ashuthosh	FILES	file_search	can you find the <file_keyword>May April Msw</file_keyword> <file_type>xlsx</file_type> by <contact_name>Ashuthosh</contact_name>	[]		1
177874299	0		user	Yaram doc	FILES	file_search	<contact_name>Yaram</contact_name> <file_type>doc</file_type>	[]		1
177874301	0		user	who ysales hyper v	NOTSURE	notsure_not_judged	who ysales hyper v	[]		1
177874302	0		user	who is Mixrosoft US CTO?	PEOPLE	search_people_by_attribute	who is <org_name>Mixrosoft US</org_name> <job_title>CTO</job_title>?	[]		1
177874303	0		user	xls Ashuthosh Upadhyaya shared	FILES	file_search	<file_type>xls</file_type> <contact_name>Ashuthosh Upadhyaya</contact_name> <file_action>shared</file_action>	[]		1
177874304	0		user	open 3S LiveSite docx by Suman Venkata	FILES	file_open	open <file_keyword>3S LiveSite</file_keyword> <file_type>docx</file_type> by <contact_name>Suman Venkata</contact_name>	[]		1
177874306	0		user	QAS Msw excel by Upadhyaya	FILES	file_search	<file_keyword>QAS Msw</file_keyword> <file_type>excel</file_type> by <contact_name>Upadhyaya</contact_name>	[]		1
177874307	0		user	LiveSite Answers 3S docx by Yaram Venkata	FILES	file_search	<file_keyword>LiveSite Answers 3S</file_keyword> <file_type>docx</file_type> by <contact_name>Yaram Venkata</contact_name>	[]		1
177874308	0		user	spreadsheet Upadhaya shared about May April Msw	FILES	file_search	<file_type>spreadsheet</file_type> <contact_name>Upadhaya</contact_name> <file_action>shared</file_action> about May April Msw	[]		1
177874309	0		user	who is CSS	PEOPLE	search_people_by_attribute	who is <job_title>CSS</job_title>	[]		1
177874311	0		user	FTE short for	NOTSURE	notsure_not_judged	FTE short for	[]		1
177874312	0		user	who knows about kern river	NOTSURE	notsure_not_judged	who knows about kern river	[]		1
177874313	0		user	what does azure committment mean?	NOTSURE	notsure_not_judged	what does azure committment mean?	[]		1
177874316	0		user	Ashuthosh excel	FILES	file_search	<contact_name>Ashuthosh</contact_name> <file_type>excel</file_type>	[]		1
177874318	0		user	3S Answers LiveSite by Venkata	NOTSURE	file_search	<file_keyword>3S Answers LiveSite</file_keyword> by <contact_name>Venkata</contact_name>	[]		1
177874319	0		user	can you find the MswAprilMayQAS spreadsheet by Upadhyaya	FILES	file_search	can you find the <file_keyword>MswAprilMayQAS</file_keyword> <file_type>spreadsheet</file_type> by <contact_name>Upadhyaya</contact_name>	[]		1
177874320	0		user	document Venkata shared about 3S Answerz LiveSite	FILES	file_search	document <contact_name>Venkata</contact_name> <file_action>shared</file_action> about <file_keyword>3S Answerz LiveSite</file_keyword>	[]		1
177874321	0		user	docx by Suman Venkata named 3S LiveSite	FILES	file_search	<file_type>docx</file_type> by <contact_name>Suman Venkata</contact_name> named <file_name>3S LiveSite</file_name>	[]		1
177874322	0		user	open 3S Answers LiveSite word by Venkata	FILES	file_open	open <file_keyword>3S Answers LiveSite</file_keyword> <file_type>word</file_type> by <contact_name>Venkata</contact_name>	[]		1
177874323	0		user	find me LiveSite Answer 3S word by Suman	FILES	file_search	find me <file_keyword>LiveSite Answer 3S</file_keyword> <file_type>word</file_type> by <contact_name>Suman</contact_name>	[]		1
177874324	0		user	document Suman sent	FILES	file_search	document <contact_name>Suman</contact_name> <file_action>sent</file_action>	[]		1
177874325	0		user	docx by Venkata about 3S LiveSite	FILES	file_search	<file_type>docx</file_type> by <contact_name>Venkata</contact_name> about <file_keyword>3S LiveSite</file_keyword>	[]		1
177874329	0		user	docx by Suman Venkata about 3S Answers LiveSite	FILES	file_search	<file_type>docx</file_type> by <contact_name>Suman Venkata</contact_name> about <file_keyword>3S Answers LiveSite</file_keyword>	[]		1
177874331	0		user	who has appliced for my job post	NOTSURE	notsure_not_judged	who has appliced for my job post	[]		1
177874332	0		user	who can be an intern manager	NOTSURE	notsure_not_judged	who can be an intern manager	[]		1
177874334	0		user	can you find the May April Msw xls by Ashuthosh Upadhyaya	FILES	file_search	can you find the <file_keyword>May April Msw</file_keyword> <file_type>xls</file_type> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874336	0		user	can you find the QAS Msw April xls by Ashuthosh	FILES	file_search	can you find the <file_keyword>QAS Msw April</file_keyword> <file_type>xls</file_type> by <contact_name>Ashuthosh</contact_name>	[]		1
177874337	0		user	spreadsheet by Upadhyaya called QAS Msw Aoril	FILES	file_search	<file_type>spreadsheet</file_type> by <contact_name>Upadhyaya</contact_name> called <file_name>QAS Msw Aoril</file_name>	[]		1
177874339	0		user	3S LiveSite by Venkata	NOTSURE	file_search	<file_keyword>3S LiveSite</file_keyword> by <contact_name>Venkata</contact_name>	[]		1
177874342	0		user	can you find the LiveSite Answers 3S document by Yaram	FILES	file_search	can you find the <file_keyword>LiveSite Answers 3S</file_keyword> document by <contact_name>Yaram</contact_name>	[]		1
177874343	0		user	excel files	FILES	file_search	<file_type>excel</file_type> files	[]		1
177874345	0		user	word Suman Venkata	FILES	file_search	<file_type>word</file_type> <contact_name>Suman Venkata</contact_name>	[]		1
177874349	0		user	what decides your bonus	NOTSURE	notsure_not_judged	what decides your bonus	[]		1
177874350	0		user	Ashuthosh Upadhyaya's xlsx files shared with me	FILES	file_search	<contact_name>Ashuthosh Upadhyaya</contact_name>'s <file_type>xlsx</file_type> files <file_action>shared</file_action> with <to_contact_name>me</to_contact_name>	[]		1
177874354	0		user	wbat is xlens	NOTSURE	notsure_not_judged	wbat is xlens	[]		1
177874356	0		user	show the LiveSite Answers 3S word	FILES	file_search	show the <file_keyword>LiveSite Answers 3S</file_keyword> <file_type>word</file_type>	[]		1
177874358	0		user	xlsx modified by Ashuthosh Upadhyaya	FILES	file_search	<file_type>xlsx</file_type> <file_action>modified</file_action> by <contact_name>Ashuthosh Upadhyaya</contact_name>	[]		1
177874361	0		user	QAS Msw xls by Ashuthosh	FILES	file_search	<file_keyword>QAS Msw</file_keyword> <file_type>xls</file_type> by <contact_name>Ashuthosh</contact_name>	[]		1
177874362	0		user	excel Ashuthosh shared about QAS Msw April	FILES	file_search	<file_type>excel</file_type> <contact_name>Ashuthosh</contact_name> <file_action>shared</file_action> about <file_keyword>QAS Msw April</file_keyword>	[]		1
177874363	0		user	docx modified by Yaram Venkata	FILES	file_search	<file_type>docx</file_type> <file_action>modified</file_action> by <contact_name>Yaram Venkata</contact_name>	[]		1
177874364	0		user	show the May April Msw file	FILES	file_search	show the <file_keyword>May April Msw</file_keyword> file	[]		1
177874365	0		user	LiveSite Answers 3S document	FILES	file_search	<file_keyword>LiveSite Answers 3S</file_keyword> document	[]		1
177874366	0		user	LiveSite Answers 3S word by Yaram	FILES	file_search	<file_keyword>LiveSite Answers 3S</file_keyword> <file_type>word</file_type> by <contact_name>Yaram</contact_name>	[]		1
177874367	0		user	what does CSE stand for	NOTSURE	notsure_not_judged	what does CSE stand for	[]		1
