TurnNumber	PreviousTurnIntent	query	intent	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext
0		cortana open with my conversation at 10 pm on Wednesday	file_share						
0		Reopen last document opened	file_open						
0		Show with next meeting.	file_share						
0		share lt review files John	file_share						
0		show me files named c sharp	file_search						
0		Open file.	file_open						
0		show with my tomorrow chat	file_share						
Teams-multiturn-07012020v28		none of these, I want different files	select_more	common	PromptedForConfirmation			PreviousTurnDomain(common)TaskFrameStatus(promptedforconfirmation)	
0		file named meet sophie at whitehall of type vss morning by tarish phocis readinger	file_search						
0		Cortana displays the document newest.	file_navigate						
0		Cortana bring up the document I was working on before the telephone call interrupted me.	file_search						
0		show me norton files	file_search						
0		Open 'voice skills' PowerPoint 	file_open						
0		Find the document to I was working on	file_search						
0		Go is my ppt	file_navigate						
0		what are my recently opened files	file_search						
0		Retrieve what I is just working on and open it up.	file_open						
0		What was the files I was last working on	file_search						
0		Go to my recent files.	file_navigate						
0		show what notes did I took last week	file_search						
0		Open the skills spreadsheet.	file_open						
0		display data management specs	file_search						
0		can you find the vacation appointment by khvolson moosburgger	file_search						
0		keep tax file	file_download						
0		Share voice skills paper recent to design sync chat	file_share						
0		hey cortana find my windows ten presentation	file_search						
0		please go to my I was working on file.	file_navigate						
0		Can opens the last document I was just working on	file_open						
0		save brownbag picture	file_download						
0		show with meeting 10 pm on Wednesday	file_share						
0		show my photos from April 2015	file_search						
0		pull up spreadsheet for my work schedule.	file_search						
0		Share file payroll with this meeting attendees	file_share						
0		Search Onedrive Document	file_search						
0		opening the file LT review discussion	file_open						
0		Open powerpoint ship room	file_open						
0		Pull up most recently used dr	file_search						
0		Show me the last document I changed	file_search						
0		Open most recently used OneNote	file_open						
0		Cortana open brownbag docx.	file_open						
0		Show me the files that I was just use	file_search						
0		open your spreadsheet I was working on	file_open						
0		Share the image I was creating using the meeting participants	file_share						
0		notes birklin kift prabhunath petersen-schmidt created	file_search						
0		Show me of my I last edited files	file_search						
0		can you see my I updated files.	file_navigate						
0		Open Calendar Voice Skills file	file_open						
0		Cortana open I last edited documents.	file_open						
0		showing me my OneNote files	file_navigate						
0		Open most recently used ppt	file_open						
0		zijlstra-zweens curly schreckhise estarreja's powerpoint file shared with rateike zagor chvatlinova	file_search						
0		Share file that I created to voice skills stand up chat	file_share						
0		hey cortana, share the deck.	file_share						
0		sharing lt review file with John	file_share						
0		showing me files I was writing.	file_navigate						
0		Show walk the dog for sally with karwan	file_share						
0		sharefile with meeting attendees 11AM	file_share						
0		cortana show with Jacob	file_share						
0		Where is my music?	file_search						
0		saving that file	file_download						
0		I was just working on a document , please open your document.	file_open						
0		show me your files I was editing today.	file_search						
0		notes regarding tasks	file_search						
0		File presented in meeting last night 	file_search						
0		share insurance files John	file_share						
0		Can you open the my I was writing file for me	file_open						
0		awapara's Doc file shared with olawale	file_search						
0		notebooks by mutuswamy mykura with the name of discuss cheating methods	file_search						
0		open with my conversation at next	file_share						
0		idleman belosa heland's vsdx file shared with parwe al-haideri begala	file_search						
0		Reopen last document is opened	file_open						
0		Open the docx that I've recently used	file_open						
1		that's it	confirm						
0		Open quick task capture file.	file_open						
0		share preview test plan document files with John	file_share						
0		Hey Cortana I need to continue with the paper I was working on recently.	file_open						
0		spreadsheet estrem kotab updated	file_search						
0		Hey would you please show me the files I uploaded this week?	file_search						
0		share file with conversation 10 pm on Wednesday	file_share						
0		c:/program files x86 steam	file_search						
0		Cortana bring up the document I was working on before the phone call interrupted me.	file_search						
0		Go to files I've recently used.	file_navigate						
0		please go to my I was working on files.	file_navigate						
0		show my photos from April 2015	file_search						
0		open file specs	file_open						
0		i want to find my selfie	file_search						
0		Share insurance powerpoint deck I used most recently with the chat	file_share						
0		notebook by schellenberge called dallin ' s antibiotic	file_search						
0		share voice skills file using jay	file_share						
0		Hey Cortana, open pptx file	file_open						
0		number two	file_download						
0		opening the document I was using last weeks.	file_open						
0		I need a document to be opened to recent.	file_open						
0		keep insurance document	file_download						
0		hey cortana, share this document the last used to the meeting attendees	file_share						
0		third one	file_download						
0		Cortana bring up the document I was working on before the phone call is interrupted me.	file_search						
0		Open the paper I was working on 	file_open						
0		Open this dr	file_open						
0		open the paper I just edited yesterday.	file_open						
0		I need a document to open that I uploaded.	file_open						
0		OneNote passow elpidy fralon added	file_search						
0		Open LT review discussion document most recent	file_open						
0		Open the files.	file_open						
0		I want a document to be opened which I had been working on.	file_open						
0		file with the name of dinner with parents morning by furkat yavmetdinov	file_search						
0		going back to previous document	file_navigate						
0		Can you please open your docx the last used?	file_open						
0		Can to open the last document recently	file_open						
0		Open my deployment timeline info document	file_open						
0		Go in deck	file_navigate						
0		Navigate of files	file_navigate						
0		show install vinyl cutter with marbray	file_share						
0		Launch that document I was to compose	file_open						
0		I need to view my I've recently used files.	file_open						
0		docs haritani safirstein bastelaere uploaded	file_search						
0		file from nastara	file_search						
0		show with meeting tomorrow	file_share						
0		open the docx I is working on today on page one.	file_open						
0		I need a document to open that I had been working on.	file_open						
0		Open the latest ship room slide	file_open						
0		Show me the files that I was only use	file_search						
0		Can you open the last document recent	file_open						
0		things to do this weekend jpg by brodnitski kushnirski elseth	file_search						
0		open file specs	file_open						
0		I need you to reopen the docx recent	file_open						
0		sharefile with meeting 10 pm on Wednesday	file_share						
0		Cortana display the document I had been working on.	file_search						
0		open a file preview test plan docx	file_open						
0		cortana where is the windows ten music app	file_search						
0		Find the document that I was just working on	file_search						
0		Look for the files for next week's meeting.	file_search						
0		Decks on 3S Answer 	file_search						
0		Share the downloads newest using the meeting participants	file_share						
0		Open the paper which recent	file_open						
0		Cortana make up my this ppt.	file_navigate						
0		Files I worked last week 	file_search						
0		show my photos from April 2015	file_search						
0		Reopen last documents open	file_open						
0		Open my most recently used info document	file_open						
0		open a file most recent.	file_open						
0		share deployment timeline file using Anna Green	file_share						
0		cortana share the LT review discussion ppt with this meeting	file_share						
0		files for elements fourteen	file_search						
0		Locate all of the documents I have worked on in the last 4 weeks.	file_search						
0		search document saved yesterday	file_search						
0		Send A.J. a copy of the NPR slides.	file_share						
0		Open up I last edited I updated docx I last edited I updated	file_open						
0		I was writing a document , please open your document.	file_open						
0		Open file specs.	file_open						
0		share file with conversation 10 pm on Wednesday	file_share						
0		Hey Cortana I need to continue with the document I just edited.	file_open						
0		Open up recent that was closed paper recent that was closed	file_open						
0		I required to view my I just edited files.	file_open						
0		Open file specs.	file_open						
0		Share deployment timeline file on this meeting attendees	file_share						
0		can you find the i am excel by ahrenfeldt cailliot almásy	file_search						
0		show physics exam with matveevich	file_share						
0		Navigate in Excel	file_navigate						
0		Show my photos from	file_search						
1		sounds good okay	confirm						
0		Find the document to most recent	file_search						
0		Share the document newest to the meeting attendees	file_share						
0		opening the spreadsheet I was composing	file_open						
0		open the document I just edited.	file_open						
0		Go is my Word	file_navigate						
0		Open the last documents the last used	file_open						
0		worksheet fyffe gambaletta created	file_search						
0		sharefile with conversation 10 pm on Wednesday	file_share						
0		What was the files I was last working on	file_search						
0		share insurance file using roger	file_share						
0		Hey show me my that was closed modifications	file_search						
0		Hey can you please direct me to my last files I was working on?	file_navigate						
0		Find files I added yesterday	file_search						
0		download recent file	file_download						
0		open leave for christys house ppt by freddy castillo	file_open						
0		Docx tomoiaga flugence taviv ro?u saved	file_search						
0		Hey Cortana I need to continue the document I updated.	file_open						
0		Find the document I was just working on and open it please.	file_search						
0		share file with John	file_share						
0		opens the document I was editing.	file_open						
0		Navigate of Excel	file_navigate						
0		show my PPT archives	file_search						
0		show my photos from April 2015	file_search						
0		saving planning file	file_download						
0		Open my tax details paper	file_open						
0		cortana share that I created document I was using in the meeting	file_share						
0		Open my latest presentation.	file_open						
0		I want a document to be opened that I updated.	file_open						
0		Open file specs.	file_open						
0		cortana sharefile with John	file_share						
0		Share this document I just edited using the conversation	file_share						
0		Open our work in Sunnyvale PowerPoint.	file_open						
0		save workplace paper	file_download						
0		pdf titled by swag	file_search						
0		Share my file size shiproom tac was Michael.	file_share						
1		thanks	confirm						
0		Please pull up my last active document	file_search						
0		cortana sharefile with my meeting attendees at tomorrow	file_share						
1		cancel it cancel it	cancel						
0		Share preview test plan document excel I was composing with the conversation	file_share						
0		Hey can you show me the files I uploaded this last week?	file_search						
0		open the worksheet I just edited	file_open						
0		saving this image	file_download						
0		Share workplace document I was just working on with the chat	file_share						
0		please go to my I've recently used file.	file_navigate						
0		Open brownbag docx I used most recently	file_open						
0		Share insurance PowerPoint	file_share						
0		Q4 OKRs 	file_search						
0		open the docx I was working on today on page one.	file_open						
0		Navigate the files	file_navigate						
0		upload the spreadsheet	file_download						
0		Cortana open the last used paper.	file_open						
0		find documents I created yesterday	file_search						
0		pull up the meeting notes from onedrive	file_search						
0		search for my itinerary	file_search						
0		Cortana bringing up my preview test plan document Word.	file_search						
0		Hey show me my I had been working on editions	file_search						
0		download brownbag file	file_download						
0		What's on my test list?	file_search						
0		keep voice skills document	file_download						
0		share the files with alice	file_share						
0		Open files.	file_open						
0		Send a document	file_share						
0		visit my I had been working on files.	file_navigate						
0		Open deck template.	file_open						
0		Share preview test plan document document I was using using the meeting	file_share						
0		file with the title of ten plus five plus fifteen plus twenty eight plus three of type ppts	file_search						
1		cancel that please	cancel						
0		Bring up the war doc	file_search						
0		pdf file	file_search						
0		folwell fusa marofi's presentations file shared with me	file_search						
0		Cortana list by size all edited documents on August 25th 2014.	file_navigate						
1		good thank you	confirm						
0		sharing planning file	file_share						
1		yeah cancel it	cancel						
0		can i access to my documents	file_search						
0		show me my I was composing download files.	file_search						
0		re-open the last document I was working on.	file_open						
0		Can you please open a document newest?	file_open						
0		Hey show me my recently editions	file_search						
0		share brownbag file with jay	file_share						
0		Cortana continue work on document last opened	file_open						
0		vss by rigoureau abluch dougan chopa with the name of take a break	file_search						
0		Share the deck I was recently working on.	file_share						
0		opening the last document I had up before.	file_open						
0		presentation sarki created about get together on christmas eve	file_search						
0		find documents 9-26-2012	file_search						
0		show my I have recently opened files	file_search						
0		open skills deck	file_open						
1		yes that ' s correct	confirm						
0		Please bring back up the last document I has open	file_search						
0		Show me the final document I made changes to	file_search						
0		keep that document	file_download						
0		find my resume I was editing between 1 am and 4am this morning 	file_search						
0		file titled pick up children from school	file_search						
0		i need to invite more people to my party, bring up my party list.	file_search						
0		pull up the powerpoint presentation on growing foods hydroponically	file_search						
0		share payroll files with alice	file_share						
0		share file with Jacob	file_share						
0		show mdr a house council meeting with tarkovski	file_share						
0		Hey Cortana I need to proceed with the document I used most recently.	file_open						
0		Show this file with mianowski	file_share						
0		I need you to re-open the docx I last edited	file_open						
0		I you need to reopen the document most recent	file_open						
0		rideshare file of type powerpoints	file_search						
0		I had been working on a docx , please open a docx.	file_open						
1		no should be rehearsal	reject						
0		Go for the files I uploaded.	file_navigate						
0		Bring up the document file that I was working on	file_search						
0		Go for the files I was creating.	file_navigate						
0		open with my meeting participants at next	file_share						
0		Open voice skills ppt	file_open						
0		Can you open my that was closed file for me	file_open						
0		what music do i have	file_search						
0		Open Cortana excel.	file_open						
0		Share the attached files	file_share						
0		Please pull up my that was closed document	file_search						
0		Open me the ship room slide	file_open						
0		keep this ppt	file_download						
0		find my slides from bobs birthday	file_search						
0		What are the files I was last working on	file_search						
0		Share the deck.	file_share						
1		ok	confirm						
0		photo file	file_search						
0		Cortana open this docxation.	file_open						
0		Search for a particular note.	file_search						
0		My Files 	file_search						
0		share voice skills files with alice	file_share						
0		Please pulling my the last used document	file_search						
0		go to recent files	file_navigate						
0		Cortana open my bill doucments again	file_open						
0		Reopen last docx opens	file_open						
0		share files with conversation tomorrow	file_share						
0		Bring up the war doc I worked on last night.	file_search						
0		Share this file with my next meeting.	file_share						
0		opens the document I used most recently.	file_open						
0		Search my photos from last trip.	file_search						
0		share voice skills files with John	file_share						
0		Open the file that I shared with me new.	file_open						
0		share the LT review deck to roger	file_share						
0		Navigate with powerpoint deck	file_navigate						
0		Go for pictures	file_navigate						
0		Can opening the last document recent	file_open						
0		show zoo with masterov	file_share						
0		find econ 1100 study guide downloaded today	file_search						
0		Share my attached files.	file_share						
0		can you find my graphic	file_search						
0		Go is my excel	file_navigate						
0		Open this file.	file_open						
0		Find my movies to see note	file_search						
0		upload payroll file	file_download						
0		display snapshot747 and shapshot248	file_search						
0		Retrieve what I only working on and open it up.	file_open						
0		Share the deck.	file_share						
0		Cortana open yesterday download file	file_open						
0		Navigate with image	file_navigate						
0		share preview test plan document file using alice	file_share						
0		cachado's ppts file shared with mwebaze frøslev	file_search						
1		none of these	select_none						
0		Cortana continue to work on document last opened	file_open						
0		Cortana brought up the document I was working on before the telephone interrupted me.	file_search						
0		Show in my Excel	file_search						
0		OneNote files triviere prabhunath opened	file_search						
0		Go of my powerpoint deck	file_navigate						
0		show with my 11AM chat	file_share						
0		third one	file_download						
0		show me the excel I was using	file_search						
0		open the docx I was working on today to page one.	file_open						
0		show me the excel I uploaded	file_search						
0		find notes called people to call	file_search						
0		Find my day planner I saved on Monday.	file_search						
0		please open the document recent.	file_open						
0		show me my Excel	file_search						
0		Can to open the last document I last edited	file_open						
0		show me your files the today.	file_search						
0		open document I uploaded.	file_open						
0		Open the paper I used most recently	file_open						
0		Open the paper that was closed	file_open						
0		pull up my notes	file_search						
0		Deck for Tuesday shiproom 	file_search						
0		sharing files with my next chat	file_share						
0		I was creating a document , then open the document.	file_open						
0		Show email robert bessey with cmuchalova	file_share						
0		Please opens the last document I was composing	file_open						
0		Reopen last document opens	file_open						
1		help	reject						
0		Decks on 3S Answer 	file_search						
0		polycrates's mpp file shared with me	file_search						
0		Open the last docx that newest	file_open						
0		Navigate of word	file_navigate						
0		find txt	file_search						
0		Cortana shows the document I last edited.	file_navigate						
0		show with my meeting attendees in next	file_share						
0		Show me of my PowerPoint	file_search						
0		Hey Cortana I need to proceed with the document I was creating.	file_open						
0		show my downloads files	file_search						
0		Hey could you please direct me in my last files I uploaded?	file_navigate						
0		share deployment timeline file using Anna Green	file_share						
0		mariapia espinhal skopil's pdf files shared with tesord smoothe goodare vakulenko	file_search						
0		Share workplace download I was working on in next meeting	file_share						
0		Open tax dr	file_open						
0		Take me where I can see all of my latest files	file_search						
0		Hey could you please direct me to my last files I had up before?	file_navigate						
0		Browse my files in this last week	file_navigate						
0		share that I created file with my tomorrow this meeting participants	file_share						
0		Share the paper I had been working on with voice skills stand up meeting participants	file_share						
0		Please open the my deployment timeline docx	file_open						
0		show contents of d drive	file_search						
0		Show me the last document I changed	file_search						
0		find me the file where star citizen is located	file_search						
0		share LT review discussion file with my tomorrow design sync chat	file_share						
0		Show PowerPoint.	file_search						
0		Cortana show the document I was working on recently.	file_search						
0		download my recent file	file_download						
0		cryea.dll	file_search						
0		find oxford hotel bill	file_search						
0		Show me the files that I was only	file_search						
0		let me see note with mayo	file_navigate						
0		Share the document I had up before with shiproom meeting attendees	file_share						
0		Cortana continue work on document last opened	file_open						
0		Show me my I had been working on files	file_search						
0		rohlikova polycrates's tsv files shared with mittermajer	file_search						
0		show my I used most recently Word files.	file_search						
0		display the excel I've recently used	file_search						
0		save payroll file	file_download						
1		sounds good	confirm						
0		Open preview test plan document download	file_open						
0		sharefile with my next meeting participants	file_share						
0		Cortana bring up the document I was working on before the telephone call interrupted me.	file_search						
0		Go of my PowerPoint	file_navigate						
0		opens the document I was writing.	file_open						
0		show with alice	file_share						
0		Hey can you please direct me in my last files I updated?	file_navigate						
0		can you find the checklist item by zuccaretti	file_search						
0		Go to the files I just edited.	file_navigate						
0		Open the paper I updated	file_open						
0		Share the downloaded files I was last working on to the conversation	file_share						
0		Open excel ship room	file_open						
0		note zacny shimeon open	file_search						
0		Open the last docx which I was creating	file_open						
0		Share the document I used most recently with the conversation	file_share						
0		personal tab	file_download						
0		Recent documents	file_search						
0		Open 'voice skills' document	file_open						
0		I you need to re-open the document recently	file_open						
0		cancel	cancel						
0		Open teams file search spec docx.	file_open						
0		find sticky notes	file_search						
0		Open the bikey spreadsheet.	file_open						
0		Share the paper I've recently used to shiproom chat	file_share						
0		I need to display my I was editing files.	file_search						
0		Open file the	file_open						
﻿0		Find my file called budget fy15	file_search						
0		Reopen last documents open	file_open						
0		search a file	file_search						
0		Open the paper I was last working on	file_open						
0		share a file with my 10 pm on Wednesday meeting	file_share						
0		how can i export this data into a spreadsheet	file_search						
0		notes open by text set up	file_search						
0		Show to my files	file_search						
0		Retrieve what I only working on and open it up.	file_open						
0		Pull up lt review dr	file_search						
0		Cortana open brownbag docx.	file_open						
0		find the onenote I corrected yesterday	file_search						
0		show me archives I was creating.	file_search						
0		Share workplace paper I used most recently with the meeting	file_share						
0		swim meet file of type vst	file_search						
0		pdfs mentula deout daimler shared	file_search						
0		file with the title of girls birthday party of type powerpoint created by prabhunath tynni wuermeling	file_search						
0		shows me files I was editing.	file_navigate						
0		Bring up the document that was closed.	file_search						
0		open with Jacob	file_share						
0		Cortana open brownbag document.	file_open						
1		no its	reject						
0		download insurance powerpoint deck	file_download						
0		shows me files I was editing.	file_navigate						
0		Open brownbag Excel I just edited	file_open						
0		Send file to my next meeting.	file_share						
0		show my photos from April 2015	file_search						
0		Hey show me my recently modifications	file_search						
0		show my memos files	file_search						
0		pdfprevhndlrshim.exe	file_search						
0		ouhakki's presentations file shared with tinus	file_search						
0		it is number two	file_download						
0		Show me the final document I made changes to	file_search						
0		show my recent PPT file.	file_search						
1		no that 's wrong	reject						
0		Find the paper I was only working on and open it please.	file_search						
0		find a document named test	file_search						
0		show me my file from this week.	file_search						
0		save brownbag picture	file_download						
0		Bring up the document I was editing.	file_search						
0		Send a document.	file_share						
0		Open the file science shiproom.	file_open						
0		Cortana open my bill doucments again	file_open						
0		Can you can open the docx I was using?	file_open						
0		open the docx I is working on today on page one.	file_open						
0		file with the name of english homework of type vdw composed by bortnyik tejwani arantia	file_search						
0		Launch that document I was writing	file_open						
0		where is my re book	file_search						
0		pdf file readinger opened	file_search						
0		can i see my pictures	file_navigate						
0		Open teams file search spec docx.	file_open						
0		open skills deck	file_open						
0		share the deployment timeline spreadsheet with this chat	file_share						
0		Share lt review paper I've recently used with design sync meeting attendees	file_share						
0		Hey Cortana, open onenote file	file_open						
0		vssx titled by register travel	file_search						
0		Go is my ppt	file_navigate						
0		Cortana open that was closed docxation.	file_open						
0		Send me the document	file_share						
0		file with the title of robotics meeting of type powerpoint	file_search						
0		My Photos	file_search						
0		winkelsas zalayeta koues's Docx file shared with quinn-musgrove vahman	file_search						
0		show with John	file_share						
0		Bring up a document I was creating.	file_search						
0		Cortana open my bills doucments again	file_open						
0		share that I created files with roger	file_share						
0		sharing the preview test plan document word with this meeting attendees	file_share						
0		shared file with conversation 10 pm on Wednesday	file_share						
0		sobisek's jpeg files shared with bigliardi fassino richard-baldwin kuan-swan	file_search						
0		Open this download I updated	file_open						
0		list my music	file_navigate						
0		open the file this	file_open						
0		What were the files I was last working on	file_search						
0		Open insurance excel	file_open						
0		what is my recently opened files	file_search						
0		do i have windows defender	file_search						
1		don't	reject						
0		I you need to re-open the docx I had up before	file_open						
0		Share the paper I updated with the meeting attendees	file_share						
0		save LT review discussion paper	file_download						
0		I want to see notes from last week	file_navigate						
0		sharefile with my meeting participants at next	file_share						
0		Open PRFAQ search document.	file_open						
0		upload this memos	file_download						
0		I need to view my I just edited files.	file_open						
0		Share file specs with Jay.	file_share						
0		Hey Cortana I need to continue the document I last edited.	file_open						
0		show me the excel I was working on	file_search						
0		show me my recently viewed items	file_search						
0		shared file with Anna Green	file_share						
0		go back to previous document	file_navigate						
0		bill will be meeting me vstm by readinger	file_search						
0		open the file planning	file_open						
0		Hey show me my I have recently opened edits	file_search						
0		Open SQI metrics 2018-2019 PowerPoint.	file_open						
0		show my photos from April 2015	file_search						
1		bing cancel	cancel						
0		open skills with mohit	file_share						
0		saving payroll file	file_download						
0		Can you please open the docx I used most recently?	file_open						
0		showing me my downloaded files files	file_navigate						
0		Share workplace file about this chat	file_share						
0		luder's power point file shared with tenneroni	file_search						
0		pictures from south africa	file_search						
0		Open the file size ship room.	file_open						
0		Share most recently used ppt I had been working on with next meeting	file_share						
0		Open ship room deck.	file_open						
0		Display Snapshot747 and Shapshot248	file_search						
0		hey cortana, share the brownbag excel with this conversation	file_share						
0		show me my I was last working on downloaded files	file_search						
0		open your spreadsheet recent	file_open						
0		Open the last docx which I was creating	file_open						
0		Share lt review document I've recently used in the chat	file_share						
0		show me the files the this week.	file_search						
0		Cortana open the my tax ppt again	file_open						
0		please raise the I used most recently document	file_navigate						
0		Show me my PPTX.	file_search						
1		cancel appointment	cancel						
0		Send me the document	file_share						
0		keep preview test plan document file	file_download						
0		Please bring back up the last document I was opened	file_search						
0		variboba's vstm file shared with me	file_search						
0		Show in my Excel	file_search						
0		show me the work presentation	file_search						
1		yes	confirm						
0		Navigate to files.	file_navigate						
0		Show me to my files	file_search						
0		open the document I is working on today to page one.	file_open						
0		Please bring back up the last document I had open	file_search						
0		Show with next meeting.	file_share						
0		take me out to the file that was closed.	file_search						
0		Cortana open newest paper.	file_open						
0		open your spreadsheet last active	file_open						
0		I uploaded a docx , please open a docx.	file_open						
0		Find 2013 Year in Review in onedrive.	file_search						
0		Please access my accounting document.	file_search						
0		cortana, find my landscaping files from monday	file_search						
0		share insurance file	file_share						
0		Cortana make up my planning excel.	file_navigate						
0		file with the title of discuss cheating methods of type mpp	file_search						
0		Share most recently used Word in the 10 pm on Wednesday chat	file_share						
0		PDF yastremiz opened	file_search						
0		polhook.dll	file_search						
0		download the file	file_download						
0		show me the excel I just edited	file_search						
0		return to the previous document	file_navigate						
0		Download fire skills list.	file_download						
0		show my files from this week.	file_search						
0		Hey could you show me the files I was writing yesterday?	file_search						
0		I need you to re-open the document I was just working on	file_open						
0		Share the document I was creating in the meeting attendees	file_share						
0		Share this excel last active using next meeting	file_share						
0		Hey can you show me the files I had been working on this week?	file_search						
0		Open the docx I updated	file_open						
0		save that I created file	file_download						
0		Show find nancy a sweater with marzukki	file_share						
0		share file with my chat in 10 pm on Wednesday	file_share						
0		Decks I worked on last week 	file_search						
0		I want to see the most recent files I have made	file_navigate						
0		Cortana bringing up my that I created pictures.	file_search						
0		Files I worked last week 	file_search						
0		Hey could you please direct me to my last files I was using?	file_navigate						
0		Please locate note pertaining to party.	file_search						
0		show me the files I was using this week.	file_search						
0		Navigate to PPT	file_navigate						
0		sharefile with my chat at tomorrow	file_share						
0		specs authored by spencer	file_search						
0		find	file_search						
0		Navigate to my I was using files	file_navigate						
0		share file with my tomorrow meeting	file_share						
0		Latest science shiproom PPT.	file_navigate						
0		can you find the meet with david by omandia iwazaki	file_search						
0		find text federal id number file	file_search						
0		opening files I was creating.	file_open						
0		Open Cortana experiences and devices docx.	file_open						
0		Hey show me my I updated changes	file_search						
0		Share lt review paper I've recently used with design sync meeting attendees	file_share						
0		I need to see my I just edited file.	file_navigate						
0		Can you open the last docx I was using	file_open						
0		Open file.	file_open						
0		can you find the t ball docx by jouaux elce	file_search						
0		Cortana display my I was just working on file.	file_search						
0		where's the document i was working on yesterday	file_search						
0		Can to open the last document I was writing	file_open						
0		grenery asvaldsson furtwangler's msg file shared with me	file_search						
0		cortana can you pull up my photos	file_search						
0		please raise the I last edited document	file_navigate						
0		Show of my I used most recently files	file_search						
0		what apps do i have	file_search						
0		Can you please open a docx the last used?	file_open						
1		sounds perfect	confirm						
0		Open my recent files	file_open						
0		file with the name of corp it of type vsdm walked by elseth	file_search						
0		excels bastelaere elseth moosburgger mykura changed	file_search						
0		share recent files	file_share						
0		Open the word docx.	file_open						
0		opening the file deployment timeline	file_open						
0		Cortana open my bills doucments again	file_open						
0		Open insurance file	file_open						
0		gif richel schampel up	file_search						
0		I last edited a docx , please open your docx.	file_open						
0		Cortana, please bring up my science presentation.	file_search						
0		file uploaded by ntombekhaya ofsthun taviv giurcanu	file_search						
0		I want to view my final history presentation.	file_open						
0		helmus beckworth's presentation file shared with tognotti iliescu taivalsaari	file_search						
0		share file with conversation tomorrow	file_share						
0		Find the document I was just working on and open it please.	file_search						
0		What were the files I was last working on	file_search						
0		show me my Word archives	file_search						
0		save insurance document	file_download						
0		shared file with John	file_share						
0		hey cortana, share LT review discussion files on this meeting	file_share						
0		Open the presentation.	file_open						
0		cortana share a file with meeting tomorrow	file_share						
0		Go to my recent files.	file_navigate						
0		Files shared in emails last week 	file_search						
0		OneNote named wigwam weekend	file_search						
0		Open the last paper I updated	file_open						
0		file named field day of type xls edited by elce fyffe gambaletta esterik	file_search						
0		Search for files.	file_search						
0		show with my chat at tomorrow	file_share						
0		Bring up the paper I was working on recently.	file_search						
0		look for my file named march budget from last tuesday	file_search						
0		share lt review file with alice	file_share						
0		can you show me the photos	file_search						
0		cortana share the excel I was writing to the chat	file_share						
0		Share lt review word with the tomorrow conversation	file_share						
0		find The version of MeetingDeck.pptx that I last modified	file_search						
0		Show is my PPT	file_search						
0		Open brownbag PowerPoint	file_open						
0		open the document I is working on today to page one.	file_open						
0		show me sitter note	file_search						
0		Cortana opening the downloads document I used most recently	file_open						
0		show holiday meals with tarkovski	file_share						
0		take me out to the file most recent.	file_search						
0		show my I was creating memos	file_search						
0		Navigate to files	file_navigate						
1		alright	confirm						
0		Show this file with jacobitz	file_share						
0		opening the document I just edited last weeks.	file_open						
0		recent files windows	file_search						
0		Cortana opened my tax PowerPoint again	file_open						
0		Take me where I can see all of my latest files	file_search						
0		I need that document I worked on opens.	file_open						
0		Open the last document that I updated	file_open						
0		download recent file	file_download						
0		Share that downloads in the 10 pm on Wednesday meeting participants	file_share						
0		Search for the excel spreadsheet I work on last Monday	file_search						
0		share my recent file	file_share						
0		Please bring back up the last document I was opened	file_search						
0		send the liverpool in football finals file to ashfaque	file_share						
0		please bring up the the last used paper	file_search						
0		Cortana open I was working on docx.	file_open						
0		Go the files	file_navigate						
0		Cortana bring up the document I was working on before the telephone call interrupted me.	file_search						
0		Navigate in powerpoint deck	file_navigate						
0		Open the docx that I've recently used	file_open						
0		Cortana continue work on document last opened	file_open						
0		Please open the my preview test plan document document	file_open						
0		please open the docx I was editing.	file_open						
0		can you find the send off party for greg by komazuka kakalios vicariot	file_search						
0		show me the excel recent	file_search						
0		download insurance file	file_download						
0		sharing files with my 11AM meeting participants	file_share						
1		that 's fine	confirm						
0		Cortana show the document I was working on.	file_search						
0		Share file that of shiproom chat	file_share						
0		Navigate in my I have recently opened files	file_navigate						
0		Show this file with geliot	file_share						
0		Hey can you resume the document I previously worked for?	file_open						
0		Open paper I was editing	file_open						
0		Show this file with shinki	file_share						
0		go to downloads	file_navigate						
0		The PowerPoint I was working on last	file_navigate						
0		Take me where I can see all my latest files	file_search						
0		find files	file_search						
0		Cortana open my bill doucments again	file_open						
0		Open the last document in I was creating	file_open						
0		I would like to see the presentation that I saved today	file_navigate						
0		Can you open my I was composing files for me	file_open						
0		show me my file from yesterday.	file_search						
0		Share the spreadsheet I was working on with the meeting attendees	file_share						
0		sharefile with meeting participants 10 pm on Wednesday	file_share						
0		open the docx I was working on today on page one.	file_open						
0		find documents I created yesterday	file_search						
0		reopen the last docx most recent.	file_open						
0		I want the document to be opened which most recent.	file_open						
0		doc file degai lomago kotab up	file_search						
1		okay then	confirm						
0		show me all documents containing the text crocker highlands	file_search						
1		good thank you	confirm						
0		Open on I just edited I last edited docx I just edited I last edited	file_open						
0		Cortana open tax docxation.	file_open						
0		hey cortana. share that file to my 11AM this meeting attendees	file_share						
0		View River photos	file_open						
0		share LT review discussion file with alice	file_share						
0		Go to downloads.	file_navigate						
0		Share workplace PowerPoint I last edited of tomorrow conversation	file_share						
0		sharing files with meeting participants 11AM	file_share						
0		Cortana continue working on the document last opened	file_open						
0		go to factory folder	file_navigate						
