TurnNumber	PreviousTurnIntent	query	intent	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext
0		opens the document most recent.	file_open						
0		Show rosie ' s birthday with silos	file_share						
0		number two	file_download						
0		Hey Cortana I necessary to continue with the document I was writing.	file_open						
0		Go of downloaded files	file_navigate						
0		share workplace file using jay	file_share						
0		Hey Cortana I need to continue with the document I was writing.	file_open						
0		Can you please open the docx recently?	file_open						
0		Open Microsoft customer presentation	file_open						
0		save preview test plan document file	file_download						
0		Open file tax	file_open						
0		Can you please open your docx I was just working on?	file_open						
0		please go to my I had up before files.	file_navigate						
0		Cortana continue to work on the document last opened	file_open						
0		Share my PowerPoint	file_share						
0		Share a file on this meeting	file_share						
0		Open the powerpoint deck I was editing	file_open						
0		save the image	file_download						
0		I need the document I used most recently opened.	file_open						
0		share that files alice	file_share						
0		Hey Cortana, open spreadsheets file	file_open						
0		Open LT review discussion docx	file_open						
0		Can you please open a docx I've recently used?	file_open						
0		Open Calendar Voice Skills Document	file_open						
0		hey cortana, share the document recently to the meeting attendees	file_share						
0		Is gonna shout?	file_other						
0		Show find nancy a sweater with notkoff	file_share						
0		Spell apologize	file_other						
0		Share brownbag paper recent with the conversation	file_share						
0		Retrieve what I only working on and open it up.	file_open						
0		Open LT review discussion docx	file_open						
0		Please opening my this document	file_open						
0		Please open my workplace docx	file_open						
0		Gary.	file_other						
0		sharefile with my next meeting	file_share						
0		Open for paper I last edited	file_open						
0		share a file with my 11AM meeting	file_share						
0		Navigate of my I had up before files	file_navigate						
0		save LT review discussion file	file_download						
0		re-opening the last document most recent.	file_open						
0		explore okoboji.com	file_other						
0		Open up I was using I was creating document I was using I was creating	file_open						
0		Open ship room powerpoint	file_open						
0		Open the paper I last edited	file_open						
0		Please opening the last document I was just working on	file_open						
0		go to downloads	file_navigate						
0		Hey can you reopen the document I previously worked on?	file_open						
0		sharing files with my tomorrow conversation	file_share						
0		Open the docx I updated	file_open						
0		I need to see my I had been working on files.	file_navigate						
0		Send me the document.	file_share						
0		Please open the my deployment timeline docx	file_open						
0		Cortana open I was using docx.	file_open						
0		please open the document I was editing.	file_open						
0		Can you please open document I was last working on?	file_open						
0		Share deployment timeline downloads using the next meeting attendees	file_share						
0		download this deck	file_download						
0		Cortana open the Excel docx I uploaded	file_open						
0		Cortana open tax documentation.	file_open						
0		open the document I is working on today on page one.	file_open						
0		Cortana open I last edited document.	file_open						
0		share this file with jay	file_share						
0		Can you can open the docx I was working on recently?	file_open						
0		Open up I've recently used I used most recently document I've recently used I used most recently	file_open						
0		I need you re-open the docx I've recently used	file_open						
0		saving tax powerpoint deck	file_download						
0		share the files with jay	file_share						
0		share the language factory document on this channel	file_share						
0		Browse the files from last weeks	file_navigate						
0		Share that PowerPoint I have recently opened to the meeting	file_share						
0		Open Microsoft customer presentation	file_open						
0		Open SQI metrics 2018-2019 file.	file_open						
0		I need a document to be opened to I was working on recently.	file_open						
0		Can opening the last document I was editing	file_open						
0		Go in my PPT	file_navigate						
0		Open most recently used OneNote	file_open						
0		share a file with my meeting at next	file_share						
0		Share a file on this chat	file_share						
0		Navigate of memos	file_navigate						
0		Cortana opening the image document recent	file_open						
0		Cortana opening the OneNote document recently	file_open						
0		open the docx I was working on today on page one.	file_open						
0		I need you to re-open the docx I was creating	file_open						
0		Cortana opens my tax memos again	file_open						
0		I need a document to open that last active.	file_open						
0		Open Max file.	file_open						
0		I need this document I used most recently opened.	file_open						
0		cortana open my documents	file_open						
0		download this excel	file_download						
0		share payroll files John	file_share						
0		Open PowerPoint deck.	file_open						
0		Open my excel.	file_open						
0		Open powerpoint ship room	file_open						
0		Share a file on this conversation	file_share						
0		Open Cortana experiences and devices docx.	file_open						
0		Can you please open your docx I've recently used?	file_open						
0		Open the paper I was working on 	file_open						
0		Open up I was using I was creating document I was using I was creating	file_open						
0		Navigate to a file	file_navigate						
0		Share the document I uploaded with this meeting	file_share						
0		share a file with jay ongg	file_share						
1		ok with that	confirm						
0		list my that was closed opened documents	file_navigate						
0		Go for files	file_navigate						
0		Show fix the green car with ple?aš	file_share						
1		yeah add that	confirm						
0		share file with alice	file_share						
0		Share the excel I was writing in the meeting	file_share						
0		I need this document recently opened.	file_open						
0		Hi please tell me my I was just working on files	file_navigate						
0		Go with download	file_navigate						
0		Browse my files in yesterday	file_navigate						
0		Open this downloaded files I've recently used	file_open						
0		I want the document to be opened which I was last working on.	file_open						
0		Can you open the last paper I have recently opened	file_open						
0		please open the docx I was working on recently.	file_open						
0		Navigate for files	file_navigate						
0		What does the markets do yesterday?	file_other						
0		Share planning deck	file_share						
0		Open file.	file_open						
0		opened file preview test plan document	file_open						
0		Pull on deployment timeline doc	file_open						
0		give me the list of notes	file_navigate						
0		share the teams document on this channel	file_share						
0		Please opened my deployment timeline document	file_open						
0		let me know what is on errands list this weekend.	file_navigate						
0		share a file with jay ongg	file_share						
0		hey cortana open my e drive	file_open						
0		Reopen last docx opened	file_open						
0		I need a document to be opened this the last used.	file_open						
0		Who sings lady in red?	file_other						
0		saving most recently used image	file_download						
0		Open 'voice skills' file	file_open						
0		download that file	file_download						
0		please download the file	file_download						
0		Please opens the last document newest	file_open						
0		Show me a	file_other						
0		show skills with mohit	file_share						
0		I need that document I have recently opened opened.	file_open						
1		cancel the no subject	cancel						
0		distance between reading to new holland, pennsylvania	file_other						
0		Browse my files in last weeks	file_navigate						
0		saving lt review file	file_download						
0		Stages links	file_other						
0		showing me my I had been working on PPT	file_navigate						
0		opening files I was working on recently.	file_open						
0		show with roger	file_share						
0		Navigate to pictures	file_navigate						
0		Open file.	file_open						
0		I was last working on a document , please open the document.	file_open						
0		share deployment timeline file using jay	file_share						
0		Share insurance Excel newest of the meeting	file_share						
0		Share my deck	file_share						
0		Show meeting the staff with dzhumadilov	file_share						
0		re-open the last docx I uploaded.	file_open						
0		Can opening the last document I was just working on	file_open						
0		What's playing at the ultra star hazard center	file_other						
0		Open paper I used most recently	file_open						
0		Please open my that document	file_open						
0		Open the last document which I worked on	file_open						
0		Open me the latest ship room slide.	file_open						
0		Open a document I have recently opened	file_open						
0		Navigate is my I was composing files	file_navigate						
0		Cortana open my bills doucments again	file_open						
0		Go to my recent files.	file_navigate						
0		Share brownbag powerpoint deck	file_share						
0		Launch that document I to compose	file_open						
0		Open that I created document I had up before	file_open						
0		Launch that document I to compose	file_open						
0		list of my last active opened documents	file_navigate						
0		Retrieve what I is just working on and open it up.	file_open						
0		tell me something interesting	file_other						
0		save the book	file_download						
0		Cortana continue to work on the document last opened	file_open						
0		aol mail	file_other						
0		Open payroll downloads	file_open						
0		Open the last docx that I was just working on	file_open						
0		say something funny	file_other						
0		Hey Cortana I need to proceed with the document I had been working on.	file_open						
0		Programs and features	file_other						
0		I want to see the most recent files I have done	file_navigate						
0		Cortana open I uploaded paper.	file_open						
0		Cortana continue to work on document last opened	file_open						
0		share my recent files	file_share						
0		Share insurance paper recent in shiproom meeting	file_share						
0		Cortana open my bill doucments again	file_open						
0		going back to previous document	file_navigate						
0		Wells Fargo online	file_other						
0		opens the document I was working on.	file_open						
0		Cortana open I have recently opened paper.	file_open						
0		Go for my downloaded files	file_navigate						
0		Burger King.	file_other						
0		Hey could you please direct me in my last files the last used?	file_navigate						
0		Open signs ship room.	file_open						
0		Can you please open document I was working on recently?	file_open						
0		Hey Cortana I need to continue the document I last edited.	file_open						
0		I would like to see my I was creating files please.	file_navigate						
0		save lt review paper	file_download						
0		What is 85% of 3235	file_other						
0		return to the previous document	file_navigate						
0		open with meeting tomorrow	file_share						
0		send the document	file_share						
0		send a file to john	file_share						
0		YouTube	file_other						
0		I want to see the most recent files I you made	file_navigate						
0		open with John	file_share						
0		Open zip files.	file_open						
0		preview new doc for editing	file_open						
0		lenovo system interface driver	file_other						
0		I need you to reopen the docx most recent	file_open						
0		Cortana open I last edited docx.	file_open						
0		cortana open with jay	file_share						
0		Share LT review discussion file of this meeting	file_share						
0		open my recent file	file_open						
0		I want the document to be opened which I was composing.	file_open						
0		sharefile with my 10 pm on Wednesday meeting participants	file_share						
0		Share file lt review with shiproom meeting participants	file_share						
0		send the assessment marketing file to labrec	file_share						
0		Launch that document I compose	file_open						
0		Share lt review paper I was last working on using voice skills stand up meeting participants	file_share						
0		Show this file with coduti	file_share						
0		Share tax file on this meeting attendees	file_share						
0		Navigate for PPT	file_navigate						
0		open files I've recently used.	file_open						
0		Open up I was last working on I was creating paper I was last working on I was creating	file_open						
0		Please open the my voice skills docx	file_open						
0		Cortana open that was closed documentation.	file_open						
0		Download fire instance answers.	file_download						
0		Open Q for file.	file_open						
0		I need a document to open that newest.	file_open						
0		Open the file size ship room	file_open						
0		Can you can open the document I was editing?	file_open						
0		Open this pictures	file_open						
0		open the document I had been working today to page one.	file_open						
0		saving LT review discussion downloads	file_download						
0		Open Cortana core science docx.	file_open						
0		open the document I had been working on last weeks.	file_open						
0		open file payroll	file_open						
0		cortana share the files John	file_share						
0		sharing files with jay ongg	file_share						
0		recent a docx , please open your docx.	file_open						
0		open the docx I was creating today.	file_open						
0		go back to the previous document	file_navigate						
0		Open my insurance details document	file_open						
0		hey cortana. share the file on this conversation	file_share						
0		sharing files with conversation 10 pm on Wednesday	file_share						
0		I last edited a docx , please open a docx.	file_open						
0		Pull on brownbag doc	file_open						
0		Open file 'LT review discussion'	file_open						
0		visit my I was working on files.	file_navigate						
0		show fix the green car with hatchuel	file_share						
0		Share the document I was working on with the meeting participants	file_share						
0		I need you to re-open the docx I had been working on	file_open						
0		Stop.	file_other						
0		please release the document recent.	file_open						
0		Can you please open your document that was closed?	file_open						
0		Share Cortana deck template.	file_share						
1		please cancel	cancel						
0		shared file with jay ongg	file_share						
0		Hey can you reopen the document I previously worked on?	file_open						
0		Open Cortana core science docx.	file_open						
0		Inside it	file_other						
0		Rapunzel.	file_other						
0		Open a docx I last edited	file_open						
0		open the document I is working on today to page one.	file_open						
0		Share the deck I was working on on.	file_share						
0		open the docx I was working on today on page one.	file_open						
0		Cortana displays the document I was writing.	file_navigate						
0		Open my excel.	file_open						
0		go back to previous document	file_navigate						
0		share insurance file with John	file_share						
0		show with Anna Green	file_share						
0		Navigate in ppt	file_navigate						
0		Can you opened my I worked on file for me	file_open						
0		Share voice skills paper recent to design sync chat	file_share						
0		cortana open with my meeting participants in tomorrow	file_share						
0		showing me my downloaded files files	file_navigate						
0		Go is my excel	file_navigate						
0		go back to previous document	file_navigate						
0		Open the document	file_open						
0		Hey can you reopen the document I previously worked on?	file_open						
0		Cortana open that I created document.	file_open						
0		keep that I created file	file_download						
0		Download fire skills list.	file_download						
0		Please open the last docx newest	file_open						
0		Did the Cleveland Cavaliers play today?	file_other						
0		share the title document on this channel	file_share						
0		Open up Cortana agent file.	file_open						
0		reopening the last document that was closed.	file_open						
0		Share the file to this chat	file_share						
0		Tell me a joke.	file_other						
0		Retrieve what I only working on and open it up.	file_open						
0		i want to see the list that has the word golf	file_navigate						
0		Open Cortana core science document	file_open						
0		sharefile with my meeting attendees at 11AM	file_share						
0		show printer driver with fracassi	file_share						
0		Launch the paper I was composing	file_open						
0		Good morning.	file_other						
0		Show hearing with soltys	file_share						
0		Share this deck with Akshay Bhat.	file_share						
0		Open file.	file_open						
0		Open teams file search spec.	file_open						
0		Open the OneNote I was working.	file_open						
0		open the docx I just edited.	file_open						
0		Share file specs with next meeting.	file_share						
0		Can go to downloads	file_navigate						
0		list my I last edited open documents	file_navigate						
0		What time is it?	file_other						
0		Hey can you resume the document I previously worked for?	file_open						
0		Open file.	file_open						
0		Cortana opens my planning PowerPoint again	file_open						
0		Hey Cortana, open slides file	file_open						
0		keep insurance file	file_download						
0		Go to my recent files.	file_navigate						
0		sharing files with my next chat	file_share						
0		share this files jay	file_share						
0		Launch that document I was composing	file_open						
0		list my that was closed opened documents	file_navigate						
0		Share the document I last edited to the meeting	file_share						
0		going back to previous document	file_navigate						
0		Go of OneNote	file_navigate						
0		re-opening the last document I was last working on.	file_open						
0		show meet my mom with muermans	file_share						
0		Start	file_other						
0		Open that I created excel	file_open						
0		Hey can you please direct me in my last files I worked on?	file_navigate						
0		Open teams file search spec.	file_open						
0		opens the document recent this last week.	file_open						
0		open the worksheet I was just working on	file_open						
0		go to factory document	file_navigate						
0		share file with alice	file_share						
0		Share planning excel I just edited with next meeting attendees	file_share						
0		Hey can you resume the document I previously worked for?	file_open						
0		I need the document to be opened that I had up before.	file_open						
0		I need that document I was working on open.	file_open						
0		Launch LT review discussion paper last active	file_open						
0		Share the document I updated using the meeting participants	file_share						
0		Open this downloaded files I've recently used	file_open						
0		please launch the document I was working on recently.	file_open						
0		Cortana continue to work on document last opened	file_open						
0		saving lt review file	file_download						
0		Go of OneNote	file_navigate						
0		Open PRFAQ search document.	file_open						
0		Open my recent word docx.	file_open						
0		keep that I created file	file_download						
0		Call nuts for candy.	file_other						
0		Open the document newest	file_open						
0		Cortana open I was working on docx.	file_open						
0		Navigate for my I was working on recently files	file_navigate						
0		open take car into garage vdw by dibakar dattagupta	file_open						
0		I was editing a docx , please , open the docx.	file_open						
0		share this files Anna Green	file_share						
0		Share that I created Excel I was using in the chat	file_share						
0		Cortana opening my the ppt again	file_open						
0		Open file that	file_open						
0		share LT review discussion files alice	file_share						
0		Share the deck.	file_share						
0		Share planning memos I was working on recently in tomorrow meeting participants	file_share						
0		Open the paper I had been working on	file_open						
0		Share the paper last active with the conversation	file_share						
0		I need you re-open the docx I updated	file_open						
1		this is my yes	confirm						
0		upload that file	file_download						
0		show candie 's boots with krozewski	file_share						
0		Open the file size shiproom Doug.	file_open						
0		Open my lt review details docx	file_open						
0		I need you to re-open the document I updated	file_open						
0		share deployment timeline files with jay ongg	file_share						
0		show with my meeting participants in 11AM	file_share						
0		save lt review file	file_download						
0		share the brownbag excel with this conversation	file_share						
0		Open the file size shiproom Doug.	file_open						
0		Launch voice skills document recently	file_open						
0		Please open the last docx newest	file_open						
0		upload workplace file	file_download						
0		I was working on recently a document , please open a document.	file_open						
0		Cortana open brownbag paper.	file_open						
0		open the worksheet newest	file_open						
0		Share most recently used file on this meeting attendees	file_share						
0		open file tax	file_open						
0		I need to see my I was just working on files.	file_navigate						
0		please run the document I was working on.	file_open						
0		Cortana opened my invoice doucments again	file_open						
0		Retrieve what I was just working and open it up.	file_open						
0		Open the file size ship room.	file_open						
0		Go to my recent files.	file_navigate						
0		Can you can open the document I was using?	file_open						
0		Share the paper newest with voice skills stand up meeting attendees	file_share						
0		Please open the last document recently	file_open						
0		Open the document I just edited	file_open						
0		open the docx I was working on today on page one.	file_open						
0		Cortana open insurance docxation.	file_open						
1		that's it	confirm						
0		open a file recent.	file_open						
0		go to factory folder	file_navigate						
1		cancel that	cancel						
Teams-multiturn-05282020v37		no,show more files	select_more	files	InProgress			PreviousTurnDomain(files)TaskFrameStatus(inprogress)	
1		that ' s correct	confirm						
0		Share this file in this chat	file_share						
0		Share that I created Excel I was using in the chat	file_share						
0		download brownbag PowerPoint	file_download						
0		Browse the files from this last week	file_navigate						
0		Launch that document I to compose	file_open						
0		send the document	file_share						
0		save tax article	file_download						
0		I want a document to be opened where I have recently opened.	file_open						
0		Share the LT review deck with ramps.	file_share						
0		sharing most recently used file with alice	file_share						
0		cortana Sharefile voice skills of this meeting	file_share						
0		cortana Open with next meeting.	file_share						
0		sharing files with alice	file_share						
0		Open calendar voice skills document.	file_open						
0		upload workplace file	file_download						
0		Share the file in this meeting attendees	file_share						
0		upload that I created file	file_download						
0		Hey can you please direct me in my last files I was composing?	file_navigate						
0		Open voice skills file	file_open						
0		share file with this chat	file_share						
0		Open the document I was working on 	file_open						
0		Browse my file from last weeks	file_navigate						
0		Cortana opens the powerpoint deck document I've recently used	file_open						
0		Open voice skills document last active	file_open						
0		Open workplace docx the last used	file_open						
0		share payroll files with alice	file_share						
0		Share voice skills memos I was creating in tomorrow meeting participants	file_share						
0		Cortana shows the document I was working on.	file_navigate						
0		Open the docx that I was working on.	file_open						
0		Show this file with joann	file_share						
0		open the document I was creating today.	file_open						
0		newest a document , please open your document.	file_open						
0		I need the document to be opened that I had up before.	file_open						
0		Cortana open that document.	file_open						
0		Share my Excel	file_share						
0		Reopen last document is opened	file_open						
0		View my clips.	file_open						
0		share this file of my 10 pm on Wednesday this meeting participants	file_share						
0		share planning files John	file_share						
0		opened file LT review discussion	file_open						
0		I want a document to be opened which I was last working on.	file_open						
0		Pull on the doc	file_open						
1		no no no no no no no no	reject						
0		Open the OneNote I was working on	file_open						
0		upload workplace file	file_download						
0		Show specs with addictive.	file_share						
0		Open the paper I had up before	file_open						
0		third one	file_download						
0		Open my deployment timeline info docx	file_open						
0		Hey	file_other						
0		open the note onenote	file_open						
0		open the docx I is working on today to page one.	file_open						
1		no i just cancel it	cancel						
0		I need you to reopen the document I last edited	file_open						
0		opens the document recent.	file_open						
1		ohh no	reject						
0		send a file to adi miller	file_share						
0		reopening the last document newest.	file_open						
0		Open my the info document	file_open						
0		Open lt review OneNote	file_open						
0		Show meet my mom with stolorow	file_share						
0		Hey Cortana, open presentation file	file_open						
0		Share my pictures	file_share						
1		ok anything will pan out	confirm						
0		Launch that document I was compose	file_open						
0		Hey can you resume the document I previously worked at?	file_open						
0		Hi please tell me my I worked on files	file_navigate						
0		Open our work in Sunnyvale docx.	file_open						
0		The PowerPoint I was working on last	file_navigate						
0		saving preview test plan document image	file_download						
0		Share payroll document I last edited with voice skills stand up chat	file_share						
0		share this files Anna Green	file_share						
0		Share that pictures I had been working on using 11AM meeting	file_share						
0		list my I was last working on open document	file_navigate						
0		Share file preview test plan document with design sync chat	file_share						
0		please visit my I was working on recently files.	file_navigate						
0		Share a file on this meeting	file_share						
0		open file specs	file_open						
0		Cortana opened my invoice doucments again	file_open						
0		Full image Carson Facebook	file_other						
0		Open my I worked on I was composing draft I worked on I was composing	file_open						
0		Open files.	file_open						
0		Cortana open last active docx.	file_open						
0		Open Cortana debkafile.	file_open						
0		Share the document newest using the chat	file_share						
0		Show this file with kuromitsu	file_share						
0		Pull to the document I was using	file_navigate						
1		and that 's correct	confirm						
0		I want to see the most recent files I have	file_navigate						
0		Cortana open the my deployment timeline download again	file_open						
0		I want a document to be opened that I worked on.	file_open						
0		Can you please open the document recently?	file_open						
0		Pull on brownbag doc	file_open						
0		Open LU and search document please.	file_open						
0		Share file workplace to this conversation	file_share						
0		please visit my I had been working on file.	file_navigate						
0		Open the docx that recently	file_open						
0		opening the last document that was closed.	file_open						
0		Open file search docx.	file_open						
0		going back to previous document	file_navigate						
0		cortana share the file in this meeting participants	file_share						
0		Download fire instance answers.	file_download						
0		hey cortana, share brownbag image I was composing of the meeting participants	file_share						
0		please go to my I was working on files.	file_navigate						
0		Open preview test plan document document recently	file_open						
0		Share the file of this chat	file_share						
0		facebook log in	file_other						
0		Cortana open the documents.	file_open						
0		download workplace file	file_download						
0		I you need to reopen the document I was last working on	file_open						
0		show with my next meeting participants	file_share						
0		share LT review discussion files with my 10 pm on Wednesday this chat	file_share						
0		Open a OneNote.	file_open						
0		Download this file.	file_download						
0		Open insurance article I had been working on	file_open						
0		Open the website	file_other						
0		Open the latest ship room slide	file_open						
0		Can you open my I last edited files to me	file_open						
0		Share my powerpoint deck	file_share						
0		Rushlimbaugh.com.	file_other						
1		yes cortana thank you	confirm						
0		What's the time?	file_other						
0		keep payroll PowerPoint	file_download						
0		list shopping notes	file_navigate						
0		Share brownbag image I was composing of the meeting participants	file_share						
0		Share insurance document I have recently opened in the conversation	file_share						
0		show with conversation tomorrow	file_share						
0		Sharefile brownbag using this conversation	file_share						
0		save most recently used article	file_download						
0		Reopen last document opens	file_open						
0		Can you open the last docx I had been working on	file_open						
0		open the document I had been working today to page one.	file_open						
0		open the files that was closed.	file_open						
0		download the file	file_download						
0		Go for files	file_navigate						
0		I want a document to be opened where I have recently opened.	file_open						
0		Open on I was working on recent docx I was working on recent	file_open						
0		Send the document.	file_share						
0		opening the document the last used.	file_open						
0		Open Cortana deck PowerPoint.	file_open						
0		Wanna different time	file_other						
0		I need to view my I have recently opened files.	file_open						
0		3037 WESTMINSTER AVE, NORFOLK, ZILLOW	file_other						
0		Can you open my most recent files to me	file_open						
0		open the document I had been working today to page one.	file_open						
0		re-open the last document I just edited.	file_open						
0		can you see my I have recently opened files.	file_navigate						
0		Do you know who Siri is?	file_other						
0		please open the document last active.	file_open						
0		saving planning picture	file_download						
0		Share file payroll using this conversation	file_share						
0		save lt review image	file_download						
0		Share a file on this chat	file_share						
0		open with meeting attendees tomorrow	file_share						
0		Open file.	file_open						
0		sharefile with my meeting participants in 11AM	file_share						
0		How strong is my signal strength	file_other						
0		I want to review my notes from restaurant BRavos	file_open						
0		saving tax paper	file_download						
0		Launch that document I was writing	file_open						
0		Sharefile voice skills using this meeting	file_share						
0		Open the docx I was working on	file_open						
0		share file with my tomorrow meeting	file_share						
0		sharefile with my meeting attendees at next	file_share						
0		saving tax paper	file_download						
0		sharing workplace file with John	file_share						
0		Open 'voice skills' deck	file_open						
0		please raise the I worked on document	file_navigate						
0		return to the previous document	file_navigate						
0		Open deltix review deck.	file_open						
0		Share the document I last edited with the chat	file_share						
0		open with roger	file_share						
0		Navigate to my most recent files	file_navigate						
0		Open powerpoint ship room	file_open						
0		Navigate in my I've recently used files	file_navigate						
0		open the docx I is working on today on page one.	file_open						
0		Open the file.	file_open						
0		Open lt review OneNote	file_open						
0		show with my 11AM chat	file_share						
0		go to cortana folder	file_navigate						
0		Open preview test plan document article I've recently used	file_open						
0		Show improving self management with swengley	file_share						
0		Open ship room PowerPoint.	file_open						
0		open document I just edited this week.	file_open						
0		Navigate to my I have recently opened files	file_navigate						
0		Open the dr	file_open						
0		Share voice skills paper that was closed to design sync chat	file_share						
0		Navigate to downloaded files	file_navigate						
0		Open the excel I used most recently	file_open						
0		Open file specs.	file_open						
0		Reopen last documents open	file_open						
1		select nothing	select_none						
0		show with alice	file_share						
0		please open the document I was working on recently.	file_open						
0		keep that document	file_download						
0		please visit my I had up before file.	file_navigate						
0		Please opened my tax document	file_open						
0		share that I created files with roger	file_share						
0		Share the file I worked on with Arnita.	file_share						
0		open the paper recent this last week.	file_open						
0		Open my recent files.	file_open						
0		I you need to reopen the docx recently	file_open						
0		Launch that document I compose	file_open						
0		Open calendar voice skills docx.	file_open						
0		Cortana open deployment timeline documents.	file_open						
0		Open Calendar Voice Skills Document	file_open						
0		What can you do	file_other						
0		Please opened the last document the last used	file_open						
0		Hey Cortana I need to continue with the paper I was editing.	file_open						
0		reopening the last document last active.	file_open						
0		upload tax file	file_download						
0		Go with download	file_navigate						
0		Please opened my payroll document	file_open						
0		please go to my most recent file.	file_navigate						
1		no send the time	reject						
0		showing me my I was last working on files	file_navigate						
0		hey cortana, share LT review discussion files with jay	file_share						
0		Send the document.	file_share						
0		Open notes on AI strategy file.	file_open						
0		Please open the my this document	file_open						
0		Cortana open the pictures paper I was working on recently	file_open						
0		I need this document recent opened.	file_open						
0		Stop.	file_other						
0		What time is it?	file_other						
0		Share planning image to the 11AM meeting participants	file_share						
0		open the docx I is working on today to page one.	file_open						
0		Go to downloads	file_navigate						
0		Open PRFAQ search docx.	file_open						
0		Share the paper I used most recently to voice skills stand up conversation	file_share						
0		reopen the last document most recent.	file_open						
0		Happy birthday bro don't get this car starters.	file_other						
0		yahoo mail login	file_other						
1		cancel this	cancel						
0		Hey could you resume the document I previously worked on?	file_open						
0		Go back to this.	file_other						
0		I need the document most recent opened.	file_open						
0		Open workplace word	file_open						
0		Open the file I was working on.	file_open						
0		return to previous document	file_navigate						
0		saving preview test plan document picture	file_download						
0		Cortana view my I uploaded files.	file_open						
0		save planning book	file_download						
0		Share file deployment timeline using this chat	file_share						
0		Open the paper last active	file_open						
0		Send file to my next meeting.	file_share						
0		Can you please open a document I was just working on?	file_open						
0		opening files last active.	file_open						
0		sharing this file	file_share						
1		council	cancel						
0		I want a document to be opened where I last edited.	file_open						
0		mapquest	file_other						
0		share file with my next meeting	file_share						
0		share my recent file	file_share						
0		Cortana continue work on document last opened	file_open						
0		What time is it?	file_other						
0		Go with download	file_navigate						
0		Share most recently used document I had up before using the meeting	file_share						
0		Open the file file shiproom.	file_open						
0		Open Microsoft customer presentation	file_open						
0		Reopen last docx is opened	file_open						
0		hey cortana, share the LT review.pptx deck	file_share						
0		Share the PowerPoint I've recently used of the chat	file_share						
0		Share the document I had up before with shiproom meeting attendees	file_share						
0		sharefile with roger	file_share						
0		Open and paper newest	file_open						
0		Show speaks with this chat.	file_share						
0		Open LU and search document please.	file_open						
0		share insurance file using roger	file_share						
0		opening the spreadsheet I used most recently	file_open						
0		Hey Cortana I necessary to continue with the document I had up before.	file_open						
0		Share the file to this chat	file_share						
0		save this paper	file_download						
0		Bluetoothboatcaspase.com	file_other						
0		Share preview test plan document file of this meeting attendees	file_share						
0		Open the last document in I was working on recently	file_open						
0		Navigate to my I have recently opened files	file_navigate						
0		Open file specs.	file_open						
0		open with my meeting participants in 11AM	file_share						
0		I need a document to open that I was just working on.	file_open						
0		view a presentation	file_open						
0		send the discuss rules file to buscalferri	file_share						
0		sharing preview test plan document file with jay ongg	file_share						
0		Navigate the files	file_navigate						
0		7	file_other						
1		that 's great	confirm						
0		share workplace file	file_share						
0		open the spreadsheet I have recently opened	file_open						
0		Open tax document	file_open						
0		Share the paper last active to voice skills stand up chat	file_share						
0		please go to my I was writing file.	file_navigate						
0		Share workplace document I was just working on with the chat	file_share						
0		Go to files I used most recently.	file_navigate						
0		Open the file.	file_open						
0		sharefile with my 11AM meeting participants	file_share						
0		The PowerPoint I was working on last	file_navigate						
0		Open the last docx which recently	file_open						
0		Stop.	file_other						
0		On this computer	file_other						
0		Open planning document	file_open						
0		Navigate is my that was closed files	file_navigate						
0		Open excel ship room	file_open						
0		Show LT review discussion with this meeting	file_share						
0		I need a document to be opened to recent.	file_open						
0		Share voice skills pictures I just edited using the meeting	file_share						
0		Please open the last document I was working on recently	file_open						
0		Reopen last document opens	file_open						
0		Can opens the last document I updated	file_open						
0		download my recent files	file_download						
0		Open my lt review details paper	file_open						
0		Share LT review discussion memos I was working on using the chat	file_share						
0		Share a file on this meeting participants	file_share						
0		send you the document	file_share						
0		Open Calendar Voice Skills file	file_open						
0		Why is Josh such a P****	file_other						
0		Show this file with masterov	file_share						
0		open file specs	file_open						
0		Open planning paper I used most recently	file_open						
0		cortana share the LT review discussion ppt with this meeting	file_share						
0		Cortana open that was closed documents.	file_open						
0		Retrieve what I was just working on and open it up.	file_open						
0		Stop.	file_other						
0		Go to files	file_navigate						
0		Open my that details document	file_open						
0		open the docx I was working on.	file_open						
0		Open triage process document.	file_open						
0		opens the document I last edited today.	file_open						
0		saving most recently used image	file_download						
0		Share that files on this meeting participants	file_share						
0		shared file with meeting participants 10 pm on Wednesday	file_share						
0		shared file with conversation 10 pm on Wednesday	file_share						
0		Open file.	file_open						
0		Hey can you reopen the document I previously worked on?	file_open						
0		Open a docx I have recently opened	file_open						
0		open with my meeting in tomorrow	file_share						
0		There is no	file_other						
0		show with jay ongg	file_share						
0		Browse my files in this week	file_navigate						
0		save voice skills book	file_download						
0		hey cortana, share this file.	file_share						
0		sharefile with my conversation at tomorrow	file_share						
0		Share LT review discussion ppt recent in the meeting	file_share						
0		tell me something interesting	file_other						
0		Share voice skills deck with the next meeting	file_share						
0		list my I was last working on open document	file_navigate						
0		Please opening the last document I just edited	file_open						
0		Share the file on this chat	file_share						
0		opening the last document I was last working on.	file_open						
0		Open Calendar Voice Skills Document	file_open						
0		I was last working on a document , please open your document.	file_open						
0		Tell me a joke	file_other						
0		Open preview test plan docx pictures	file_open						
0		I was composing a document , please , open the document.	file_open						
