TurnNumber	PreviousTurnIntent	query	intent
0		remove aziz crystalfrom this team	teamspace_removemember
0		remove aziz pattyfrom the team	teamspace_removemember
0		remove aziz ahmadfrom the team	teamspace_removemember
0		remove aziz gilfrom this team	teamspace_removemember
0		remove aziz carolinafrom team	teamspace_removemember
0		remove aziz jiefrom this group	teamspace_removemember
0		remove aziz annfrom this group	teamspace_removemember
0		remove aziz rubyfrom this team	teamspace_removemember
0		remove aziz waifrom the team	teamspace_removemember
0		remove aziz vijayfrom group	teamspace_removemember
0		remove aziz fredrikfrom team	teamspace_removemember
0		remove aziz dilipfrom this team	teamspace_removemember
0		remove aziz blakefrom group	teamspace_removemember
0		remove aziz philippfrom the team	teamspace_removemember
0		remove aziz robertfrom group	teamspace_removemember
0		remove aziz taniafrom team	teamspace_removemember
0		remove aziz keikofrom group	teamspace_removemember
0		remove aziz michaelafrom this team	teamspace_removemember
0		remove aziz lucianofrom the group	teamspace_removemember
0		remove aziz danfrom the group	teamspace_removemember
0		remove aziz yoonfrom group	teamspace_removemember
0		remove aziz calvinfrom the team	teamspace_removemember
0		remove aziz laurencefrom group	teamspace_removemember
0		remove aziz siddharthafrom the team	teamspace_removemember
0		remove aziz rajufrom the team	teamspace_removemember
0		remove aziz isaacfrom team	teamspace_removemember
0		remove aziz richfrom this team	teamspace_removemember
0		remove aziz narayananfrom the team	teamspace_removemember
0		remove aziz sunnyfrom group	teamspace_removemember
0		remove aziz anilfrom the group	teamspace_removemember
0		remove aziz jifrom this team	teamspace_removemember
0		remove aziz charlesfrom this team	teamspace_removemember
0		remove aziz ceciliafrom this team	teamspace_removemember
0		remove aziz fernandofrom the group	teamspace_removemember
0		remove aziz sherryfrom group	teamspace_removemember
0		remove aziz kathyfrom this team	teamspace_removemember
0		remove aziz nikifrom this team	teamspace_removemember
0		remove aziz yuanfrom the team	teamspace_removemember
0		remove aziz patfrom the team	teamspace_removemember
0		remove aziz lydiafrom the group	teamspace_removemember
0		remove aziz atsushifrom the team	teamspace_removemember
0		remove aziz tomerfrom this group	teamspace_removemember
0		remove aziz tomasfrom this team	teamspace_removemember
0		remove aziz yufrom this group	teamspace_removemember
0		remove aziz darylfrom group	teamspace_removemember
0		remove aziz sandrafrom team	teamspace_removemember
0		remove aziz arunfrom group	teamspace_removemember
0		remove aziz lingfrom the team	teamspace_removemember
0		remove aziz ahmadfrom team	teamspace_removemember
0		remove aziz hollyfrom this team	teamspace_removemember
0		remove aziz bharatfrom team	teamspace_removemember
0		remove aziz lukefrom group	teamspace_removemember
0		remove aziz kellyfrom group	teamspace_removemember
0		remove aziz yujifrom group	teamspace_removemember
0		remove aziz wadefrom this group	teamspace_removemember
0		remove aziz winniefrom this group	teamspace_removemember
0		remove aziz shalinifrom this team	teamspace_removemember
0		remove aziz ranjanfrom group	teamspace_removemember
0		remove aziz karthikfrom group	teamspace_removemember
0		remove aziz kirkfrom this team	teamspace_removemember
0		remove aziz nancyfrom group	teamspace_removemember
0		remove aziz oscarfrom the team	teamspace_removemember
0		remove aziz junkofrom this team	teamspace_removemember
0		remove aziz drewfrom the team	teamspace_removemember
0		remove aziz dejanfrom the team	teamspace_removemember
0		remove aziz erinfrom the team	teamspace_removemember
0		remove aziz yokofrom the group	teamspace_removemember
0		remove aziz samirfrom this group	teamspace_removemember
0		remove aziz anandfrom the group	teamspace_removemember
0		remove aziz nicfrom this team	teamspace_removemember
0		remove aziz leonardfrom this team	teamspace_removemember
0		remove aziz kendallfrom group	teamspace_removemember
0		remove aziz danielefrom team	teamspace_removemember
0		remove aziz volkerfrom this group	teamspace_removemember
0		remove aziz omarfrom the team	teamspace_removemember
0		remove aziz gianlucafrom this group	teamspace_removemember
0		remove aziz alejandrafrom the group	teamspace_removemember
0		remove aziz curtfrom this group	teamspace_removemember
0		remove aziz juliefrom this team	teamspace_removemember
0		remove aziz jamiefrom the team	teamspace_removemember
0		remove aziz ruthfrom this team	teamspace_removemember
0		remove aziz minafrom team	teamspace_removemember
0		remove aziz leofrom this team	teamspace_removemember
0		remove aziz waynefrom the team	teamspace_removemember
0		remove aziz evgenyfrom the group	teamspace_removemember
0		remove aziz victorfrom this group	teamspace_removemember
0		remove aziz surajfrom team	teamspace_removemember
0		remove aziz tomomifrom team	teamspace_removemember
0		remove aziz amitfrom this group	teamspace_removemember
0		remove aziz jensfrom the team	teamspace_removemember
0		remove aziz glennfrom the team	teamspace_removemember
0		remove aziz stephanefrom group	teamspace_removemember
0		remove aziz mahmoudfrom the group	teamspace_removemember
0		remove aziz julianfrom the team	teamspace_removemember
0		remove aziz monicafrom group	teamspace_removemember
0		remove aziz magdalenafrom this group	teamspace_removemember
0		remove aziz saadfrom the team	teamspace_removemember
0		remove aziz lornafrom the team	teamspace_removemember
0		remove aziz syedfrom team	teamspace_removemember
0		remove aziz colleenfrom this group	teamspace_removemember
0		remove aziz blainefrom group	teamspace_removemember
0		remove aziz marcelofrom the team	teamspace_removemember
0		remove aziz anilfrom group	teamspace_removemember
0		remove aziz ivanafrom the group	teamspace_removemember
0		remove aziz siobhanfrom the group	teamspace_removemember
0		remove aziz andreasfrom this team	teamspace_removemember
0		remove aziz albertofrom the group	teamspace_removemember
0		remove aziz sunilfrom team	teamspace_removemember
0		remove aziz nicolefrom the team	teamspace_removemember
0		remove aziz anniefrom the group	teamspace_removemember
0		remove aziz moniquefrom group	teamspace_removemember
0		remove aziz marifrom the team	teamspace_removemember
0		remove aziz andreeafrom the team	teamspace_removemember
0		remove aziz erikofrom team	teamspace_removemember
0		remove aziz yosukefrom group	teamspace_removemember
0		remove aziz raulfrom team	teamspace_removemember
0		remove aziz hemafrom the team	teamspace_removemember
0		remove aziz kyokofrom the team	teamspace_removemember
0		remove aziz jayfrom group	teamspace_removemember
0		remove aziz stanleyfrom group	teamspace_removemember
0		remove aziz sabinafrom group	teamspace_removemember
0		remove aziz jorgefrom team	teamspace_removemember
0		remove aziz anufrom group	teamspace_removemember
0		remove aziz xiangfrom group	teamspace_removemember
0		remove aziz marisafrom group	teamspace_removemember
0		remove aziz arifrom the team	teamspace_removemember
0		remove aziz dylanfrom team	teamspace_removemember
0		remove aziz ankurfrom the team	teamspace_removemember
0		remove aziz rudyfrom the team	teamspace_removemember
0		remove aziz siddharthfrom group	teamspace_removemember
0		remove aziz robertofrom team	teamspace_removemember
0		remove aziz lawrencefrom the team	teamspace_removemember
0		remove aziz maheshfrom the team	teamspace_removemember
0		remove aziz ashishfrom group	teamspace_removemember
0		remove aziz wenfrom this team	teamspace_removemember
0		remove aziz anjalifrom the team	teamspace_removemember
0		remove aziz yingfrom group	teamspace_removemember
0		remove aziz nareshfrom the group	teamspace_removemember
0		remove aziz garethfrom the team	teamspace_removemember
0		remove aziz chrisfrom this team	teamspace_removemember
0		remove aziz yifrom the team	teamspace_removemember
0		remove aziz tommyfrom this group	teamspace_removemember
0		remove aziz santhoshfrom this group	teamspace_removemember
0		remove aziz anuragfrom group	teamspace_removemember
0		remove aziz huafrom the team	teamspace_removemember
0		remove aziz rameshfrom the group	teamspace_removemember
0		remove aziz renefrom the team	teamspace_removemember
0		remove aziz mayumifrom this team	teamspace_removemember
0		remove aziz xingfrom the team	teamspace_removemember
0		remove aziz geraldinefrom the group	teamspace_removemember
0		remove aziz antoniofrom team	teamspace_removemember
0		remove ayman yuliafrom this group	teamspace_removemember
0		remove aziz michaelafrom the group	teamspace_removemember
0		remove aziz jinfrom group	teamspace_removemember
0		remove aziz bonniefrom this group	teamspace_removemember
0		remove aziz yvonnefrom the group	teamspace_removemember
0		remove aziz waifrom team	teamspace_removemember
0		remove aziz billyfrom group	teamspace_removemember
0		remove aziz heathfrom the team	teamspace_removemember
0		remove aziz kellyfrom the team	teamspace_removemember
0		remove aziz rolandfrom this team	teamspace_removemember
0		remove aziz junkofrom the team	teamspace_removemember
0		remove aziz jillfrom this group	teamspace_removemember
0		remove aziz isabellefrom the group	teamspace_removemember
0		remove aziz prashanthfrom group	teamspace_removemember
0		remove aziz caitlinfrom the team	teamspace_removemember
0		remove aziz nelsonfrom the team	teamspace_removemember
0		remove aziz danafrom group	teamspace_removemember
0		remove aziz carlosfrom this group	teamspace_removemember
0		remove aziz xuanfrom group	teamspace_removemember
0		remove aziz mayumifrom the group	teamspace_removemember
0		remove aziz shrutifrom this team	teamspace_removemember
0		remove aziz mikifrom this team	teamspace_removemember
0		remove aziz manufrom this group	teamspace_removemember
0		remove aziz geraldfrom group	teamspace_removemember
0		remove aziz andreifrom the group	teamspace_removemember
0		remove aziz manufrom the group	teamspace_removemember
0		remove aziz vaibhavfrom group	teamspace_removemember
0		remove aziz maciejfrom the group	teamspace_removemember
0		remove aziz radufrom team	teamspace_removemember
0		remove aziz sanjayfrom the team	teamspace_removemember
0		remove aziz lucasfrom the team	teamspace_removemember
0		remove aziz gerardofrom this team	teamspace_removemember
0		remove aziz ricardofrom this team	teamspace_removemember
0		remove aziz paolafrom the group	teamspace_removemember
0		remove aziz geoffreyfrom group	teamspace_removemember
0		remove aziz paulofrom this team	teamspace_removemember
0		remove aziz silviafrom the team	teamspace_removemember
0		remove aziz stuartfrom group	teamspace_removemember
0		remove aziz darrylfrom this group	teamspace_removemember
0		remove aziz saifrom the team	teamspace_removemember
0		remove aziz jennyfrom group	teamspace_removemember
0		remove aziz sabinefrom group	teamspace_removemember
0		remove aziz sergiofrom this group	teamspace_removemember
0		remove aziz sharadfrom this group	teamspace_removemember
0		remove aziz akirafrom the team	teamspace_removemember
0		remove aziz omaimafrom team	teamspace_removemember
0		remove aziz massimofrom this team	teamspace_removemember
0		remove aziz daisukefrom the team	teamspace_removemember
0		remove aziz ravifrom group	teamspace_removemember
0		remove ayman yuriyfrom this team	teamspace_removemember
0		remove aziz tarafrom group	teamspace_removemember
0		remove aziz rodrigofrom group	teamspace_removemember
0		remove aziz ivanfrom group	teamspace_removemember
0		remove aziz bernardofrom this team	teamspace_removemember
0		remove aziz franciscofrom the team	teamspace_removemember
0		remove aziz karinefrom the group	teamspace_removemember
0		remove aziz trishfrom the team	teamspace_removemember
0		remove aziz samanthafrom this team	teamspace_removemember
0		remove aziz marissafrom this team	teamspace_removemember
0		remove aziz pattyfrom this team	teamspace_removemember
0		remove aziz ashwinfrom this team	teamspace_removemember
0		remove aziz lewisfrom this group	teamspace_removemember
0		remove aziz alvinfrom team	teamspace_removemember
0		remove aziz yangfrom this group	teamspace_removemember
0		remove aziz sathishfrom the group	teamspace_removemember
0		remove aziz andresfrom this team	teamspace_removemember
0		remove aziz jerryfrom the team	teamspace_removemember
0		remove aziz brunofrom team	teamspace_removemember
0		remove aziz claudiafrom the team	teamspace_removemember
0		remove aziz annfrom the team	teamspace_removemember
0		remove aziz glennfrom team	teamspace_removemember
0		remove aziz jingfrom this group	teamspace_removemember
0		remove aziz fabiofrom the group	teamspace_removemember
0		remove aziz dotanfrom the group	teamspace_removemember
0		remove aziz gemmafrom the group	teamspace_removemember
0		remove aziz tiagofrom the group	teamspace_removemember
0		remove aziz rayfrom this group	teamspace_removemember
0		remove aziz tobiasfrom the team	teamspace_removemember
0		remove aziz hwanfrom group	teamspace_removemember
0		remove aziz sanketfrom the group	teamspace_removemember
0		remove aziz darylfrom team	teamspace_removemember
0		remove aziz jonfrom the team	teamspace_removemember
0		remove aziz xuefrom this team	teamspace_removemember
0		remove aziz melodyfrom the group	teamspace_removemember
0		remove aziz nanfrom this team	teamspace_removemember
0		remove aziz minfrom this group	teamspace_removemember
0		remove aziz hidekifrom group	teamspace_removemember
0		remove aziz kelseyfrom team	teamspace_removemember
0		remove aziz byronfrom this team	teamspace_removemember
0		remove aziz triciafrom group	teamspace_removemember
0		remove aziz surajfrom this group	teamspace_removemember
0		remove aziz sidfrom the team	teamspace_removemember
0		remove aziz takayukifrom group	teamspace_removemember
0		remove aziz noramayfrom group	teamspace_removemember
0		remove aziz nobuyukifrom group	teamspace_removemember
0		remove aziz konstantinfrom the team	teamspace_removemember
0		remove aziz kifrom this team	teamspace_removemember
0		remove aziz timothyfrom the team	teamspace_removemember
0		remove aziz fabianfrom this group	teamspace_removemember
0		remove aziz prateekfrom this group	teamspace_removemember
0		remove aziz praveenfrom the group	teamspace_removemember
0		remove aziz matthewfrom the group	teamspace_removemember
0		remove aziz laurafrom this team	teamspace_removemember
0		remove aziz abigailfrom the group	teamspace_removemember
0		remove aziz jacquelinefrom the team	teamspace_removemember
0		remove aziz narendrafrom the group	teamspace_removemember
0		remove aziz radufrom the team	teamspace_removemember
0		remove aziz ankurfrom the group	teamspace_removemember
0		remove aziz marinafrom group	teamspace_removemember
0		remove aziz catherinefrom group	teamspace_removemember
0		remove aziz yangfrom this team	teamspace_removemember
0		remove aziz aleksandarfrom this team	teamspace_removemember
0		remove aziz patfrom this team	teamspace_removemember
0		remove aziz johnfrom group	teamspace_removemember
0		remove aziz inesfrom group	teamspace_removemember
0		remove aziz kirillfrom team	teamspace_removemember
0		remove aziz nicolafrom team	teamspace_removemember
0		remove aziz jaefrom group	teamspace_removemember
0		remove aziz mariafrom team	teamspace_removemember
0		remove aziz ericafrom this team	teamspace_removemember
0		remove aziz masashifrom team	teamspace_removemember
0		remove aziz songfrom this group	teamspace_removemember
0		remove aziz timothyfrom this team	teamspace_removemember
0		remove ayman yuriyfrom the group	teamspace_removemember
0		remove aziz jackfrom the team	teamspace_removemember
0		remove aziz davidfrom this group	teamspace_removemember
0		remove aziz tingfrom this group	teamspace_removemember
0		remove aziz chandrafrom the team	teamspace_removemember
0		remove aziz michikofrom the group	teamspace_removemember
0		remove aziz rickfrom the team	teamspace_removemember
0		remove aziz hilaryfrom the group	teamspace_removemember
0		remove aziz ingridfrom the group	teamspace_removemember
0		remove aziz loufrom group	teamspace_removemember
0		remove aziz laurenfrom the group	teamspace_removemember
0		remove aziz patricefrom this group	teamspace_removemember
0		remove aziz clarafrom the team	teamspace_removemember
0		remove aziz sriramfrom the group	teamspace_removemember
0		remove aziz philipfrom team	teamspace_removemember
0		remove aziz katjafrom group	teamspace_removemember
0		remove aziz pieterfrom the team	teamspace_removemember
0		remove aziz kumarfrom the group	teamspace_removemember
0		remove aziz alonfrom group	teamspace_removemember
0		remove aziz judyfrom team	teamspace_removemember
0		remove aziz chaofrom group	teamspace_removemember
0		remove aziz kimfrom this group	teamspace_removemember
0		remove aziz ayakofrom this team	teamspace_removemember
0		remove aziz juergenfrom group	teamspace_removemember
0		remove aziz reginafrom the team	teamspace_removemember
0		remove aziz samfrom this team	teamspace_removemember
0		remove aziz pamelafrom this group	teamspace_removemember
0		remove aziz gurufrom this team	teamspace_removemember
0		remove aziz priyafrom this group	teamspace_removemember
0		remove aziz leonardfrom this group	teamspace_removemember
0		remove aziz mukeshfrom team	teamspace_removemember
0		remove aziz torstenfrom group	teamspace_removemember
0		remove aziz clarafrom team	teamspace_removemember
0		remove aziz kaushikfrom the group	teamspace_removemember
0		remove aziz kannanfrom group	teamspace_removemember
0		remove aziz ewafrom group	teamspace_removemember
0		remove aziz ganeshfrom group	teamspace_removemember
0		remove aziz yukifrom this team	teamspace_removemember
0		remove aziz kelvinfrom the team	teamspace_removemember
0		remove aziz venkatafrom this team	teamspace_removemember
0		remove aziz normanfrom team	teamspace_removemember
0		remove aziz eliasfrom group	teamspace_removemember
0		remove aziz shufrom team	teamspace_removemember
0		remove aziz thierryfrom the group	teamspace_removemember
0		remove aziz greggfrom group	teamspace_removemember
0		remove aziz lorenzofrom the group	teamspace_removemember
0		remove aziz rodneyfrom the team	teamspace_removemember
0		remove aziz girishfrom the group	teamspace_removemember
0		remove aziz wendyfrom the group	teamspace_removemember
0		remove aziz divyafrom the group	teamspace_removemember
0		remove aziz abhishekfrom the group	teamspace_removemember
0		remove aziz dianafrom team	teamspace_removemember
0		remove aziz takuyafrom group	teamspace_removemember
0		remove aziz kerrifrom the team	teamspace_removemember
0		remove aziz larafrom the team	teamspace_removemember
0		remove aziz tristanfrom group	teamspace_removemember
0		remove aziz denizfrom this team	teamspace_removemember
0		remove aziz jessfrom this group	teamspace_removemember
0		remove aziz deannafrom group	teamspace_removemember
0		remove aziz alokfrom the team	teamspace_removemember
0		remove aziz brentfrom group	teamspace_removemember
0		remove aziz hwanfrom this group	teamspace_removemember
0		remove aziz eileenfrom group	teamspace_removemember
0		remove aziz clifffrom group	teamspace_removemember
0		remove aziz venkatfrom this team	teamspace_removemember
0		remove aziz shinjifrom group	teamspace_removemember
0		remove aziz ajayfrom the team	teamspace_removemember
0		remove aziz rodfrom team	teamspace_removemember
0		remove aziz marcofrom this group	teamspace_removemember
0		remove aziz srinivasfrom group	teamspace_removemember
0		remove aziz juhafrom team	teamspace_removemember
0		remove aziz patrikfrom the team	teamspace_removemember
0		remove aziz amrfrom group	teamspace_removemember
0		remove aziz prasadfrom group	teamspace_removemember
0		remove aziz henryfrom team	teamspace_removemember
0		remove aziz kathrynfrom the group	teamspace_removemember
0		remove aziz harshfrom this group	teamspace_removemember
0		remove aziz israelfrom group	teamspace_removemember
0		remove aziz cezaryfrom group	teamspace_removemember
0		remove aziz gunjanfrom team	teamspace_removemember
0		remove aziz brettfrom the group	teamspace_removemember
0		remove aziz hanfrom this team	teamspace_removemember
0		remove aziz kenjifrom team	teamspace_removemember
0		remove aziz zackfrom the group	teamspace_removemember
0		remove aziz kamranfrom this group	teamspace_removemember
0		remove aziz naomifrom the team	teamspace_removemember
0		remove aziz mikhailfrom team	teamspace_removemember
0		remove aziz paulofrom this group	teamspace_removemember
0		remove aziz kathyfrom group	teamspace_removemember
0		remove aziz hoonfrom the group	teamspace_removemember
0		remove aziz santoshfrom this group	teamspace_removemember
0		remove azizfrom this team	teamspace_removemember
0		remove aziz yuanfrom this group	teamspace_removemember
0		remove aziz joycefrom the team	teamspace_removemember
0		remove aziz allisonfrom team	teamspace_removemember
0		remove aziz swethafrom the team	teamspace_removemember
0		remove aziz florentfrom the team	teamspace_removemember
0		remove aziz raghufrom this group	teamspace_removemember
0		remove aziz geraldfrom this team	teamspace_removemember
0		remove aziz olaffrom the group	teamspace_removemember
0		remove aziz alexisfrom this group	teamspace_removemember
0		remove aziz jackiefrom group	teamspace_removemember
0		remove aziz marianafrom team	teamspace_removemember
0		remove aziz melissafrom this group	teamspace_removemember
0		remove aziz minhfrom the group	teamspace_removemember
0		remove aziz radhikafrom team	teamspace_removemember
0		remove aziz dirkfrom this team	teamspace_removemember
0		remove aziz loganfrom this team	teamspace_removemember
0		remove aziz arnabfrom the group	teamspace_removemember
0		remove aziz zhengfrom group	teamspace_removemember
0		remove aziz perryfrom team	teamspace_removemember
0		remove aziz tetsuyafrom the team	teamspace_removemember
0		remove aziz raghavendrafrom the group	teamspace_removemember
0		remove aziz mikafrom group	teamspace_removemember
0		remove aziz thomfrom the group	teamspace_removemember
0		remove aziz yumikofrom team	teamspace_removemember
0		remove aziz carstenfrom this team	teamspace_removemember
0		remove aziz jeanettefrom group	teamspace_removemember
0		remove aziz magdalenafrom the team	teamspace_removemember
0		remove aziz yunfrom the group	teamspace_removemember
0		remove aziz bennyfrom group	teamspace_removemember
0		remove aziz volkerfrom team	teamspace_removemember
0		remove aziz carlofrom the team	teamspace_removemember
0		remove aziz grantfrom team	teamspace_removemember
0		remove aziz laurifrom group	teamspace_removemember
0		remove aziz yolandafrom the team	teamspace_removemember
0		remove aziz tomaszfrom this team	teamspace_removemember
0		remove aziz brunofrom this group	teamspace_removemember
0		remove aziz katarinafrom group	teamspace_removemember
0		remove aziz svenfrom this group	teamspace_removemember
0		remove aziz elliottfrom the team	teamspace_removemember
0		remove aziz chikakofrom this group	teamspace_removemember
0		remove aziz johanfrom group	teamspace_removemember
0		remove aziz damienfrom this group	teamspace_removemember
0		remove aziz betsyfrom team	teamspace_removemember
0		remove aziz terifrom this group	teamspace_removemember
0		remove aziz isabellefrom this group	teamspace_removemember
0		remove aziz ellenfrom the team	teamspace_removemember
0		remove aziz jeanettefrom this team	teamspace_removemember
0		remove aziz emmanuelfrom the group	teamspace_removemember
0		remove aziz jorgefrom the team	teamspace_removemember
0		remove aziz vamsifrom this group	teamspace_removemember
0		remove aziz raofrom the team	teamspace_removemember
0		remove ayman yuefrom group	teamspace_removemember
0		remove aziz soniafrom the group	teamspace_removemember
0		remove aziz mingfrom the group	teamspace_removemember
0		remove aziz debfrom group	teamspace_removemember
0		remove aziz lisefrom this team	teamspace_removemember
0		remove aziz daniellefrom group	teamspace_removemember
0		remove aziz lorrainefrom this group	teamspace_removemember
0		remove aziz jakefrom this team	teamspace_removemember
0		remove aziz joergfrom the team	teamspace_removemember
0		remove aziz magnusfrom this team	teamspace_removemember
0		remove aziz shyamfrom group	teamspace_removemember
0		remove aziz hyunfrom this team	teamspace_removemember
0		remove aziz georgfrom the group	teamspace_removemember
0		remove aziz sarafrom group	teamspace_removemember
0		remove aziz jesusfrom this group	teamspace_removemember
0		remove aziz dickfrom the group	teamspace_removemember
0		remove aziz kerryfrom the group	teamspace_removemember
0		remove aziz yuryfrom the group	teamspace_removemember
0		remove aziz sekharfrom this team	teamspace_removemember
0		remove aziz hidekifrom team	teamspace_removemember
0		remove aziz mattiasfrom group	teamspace_removemember
0		remove aziz xifrom the team	teamspace_removemember
0		remove ayman yukafrom the team	teamspace_removemember
0		remove aziz norbertfrom this team	teamspace_removemember
0		remove aziz surajfrom this team	teamspace_removemember
0		remove aziz saschafrom group	teamspace_removemember
0		remove aziz sophiafrom the group	teamspace_removemember
0		remove aziz feifrom the group	teamspace_removemember
0		remove aziz maximfrom group	teamspace_removemember
0		remove aziz kimberlyfrom team	teamspace_removemember
0		remove aziz gerardofrom team	teamspace_removemember
0		remove aziz brittanyfrom this group	teamspace_removemember
0		remove aziz kimfrom team	teamspace_removemember
0		remove aziz janafrom team	teamspace_removemember
0		remove ayman yusukefrom the team	teamspace_removemember
0		remove aziz tomomifrom the group	teamspace_removemember
0		remove aziz shengfrom the team	teamspace_removemember
0		remove aziz carolynfrom this group	teamspace_removemember
0		remove aziz apurvafrom the group	teamspace_removemember
0		remove aziz ruifrom this team	teamspace_removemember
0		remove aziz irisfrom team	teamspace_removemember
0		remove aziz sallyfrom this team	teamspace_removemember
0		remove aziz mariuszfrom the team	teamspace_removemember
0		remove aziz pradeepfrom the group	teamspace_removemember
0		remove aziz simonefrom team	teamspace_removemember
0		remove aziz bernadettefrom team	teamspace_removemember
0		remove aziz mikafrom this team	teamspace_removemember
0		remove aziz jackiefrom this group	teamspace_removemember
0		remove aziz miyukifrom the team	teamspace_removemember
0		remove aziz juhafrom this team	teamspace_removemember
0		remove aziz vigneshfrom the team	teamspace_removemember
0		remove aziz jennafrom the team	teamspace_removemember
0		remove aziz thierryfrom this team	teamspace_removemember
0		remove aziz caryfrom group	teamspace_removemember
0		remove aziz jufrom team	teamspace_removemember
0		remove aziz bhanufrom this group	teamspace_removemember
0		remove aziz karinefrom this group	teamspace_removemember
0		remove aziz arturofrom this team	teamspace_removemember
0		remove aziz geraldinefrom the team	teamspace_removemember
0		remove aziz lynnefrom team	teamspace_removemember
0		remove aziz mariannefrom this team	teamspace_removemember
0		remove aziz chasefrom this team	teamspace_removemember
0		remove aziz sophiefrom group	teamspace_removemember
0		remove aziz siobhanfrom this group	teamspace_removemember
0		remove aziz mattiasfrom the team	teamspace_removemember
0		remove aziz tamarafrom team	teamspace_removemember
0		remove aziz yokofrom this team	teamspace_removemember
0		remove aziz ayakofrom team	teamspace_removemember
0		remove aziz pennyfrom group	teamspace_removemember
0		remove aziz magdalenafrom this team	teamspace_removemember
0		remove aziz kennyfrom the team	teamspace_removemember
0		remove aziz eddyfrom this team	teamspace_removemember
0		remove aziz lloydfrom group	teamspace_removemember
0		remove aziz ethanfrom team	teamspace_removemember
0		remove aziz theresafrom the team	teamspace_removemember
0		remove aziz kellifrom group	teamspace_removemember
0		remove aziz richfrom group	teamspace_removemember
0		remove aziz carolinafrom this group	teamspace_removemember
0		remove aziz maureenfrom this team	teamspace_removemember
0		remove aziz glenfrom this group	teamspace_removemember
0		remove aziz arunfrom this group	teamspace_removemember
0		remove ayman zacharyfrom this group	teamspace_removemember
0		remove aziz sheriffrom this group	teamspace_removemember
0		remove aziz calebfrom this team	teamspace_removemember
0		remove aziz ewafrom this group	teamspace_removemember
0		remove aziz xifrom the group	teamspace_removemember
0		remove aziz janinefrom the group	teamspace_removemember
0		remove aziz haitaofrom team	teamspace_removemember
0		remove aziz ranjitfrom this team	teamspace_removemember
0		remove aziz tiagofrom this team	teamspace_removemember
0		remove aziz vinodfrom this team	teamspace_removemember
0		remove aziz richfrom the team	teamspace_removemember
0		remove aziz lesleyfrom team	teamspace_removemember
0		remove aziz jeongfrom team	teamspace_removemember
0		remove aziz erichfrom group	teamspace_removemember
0		remove aziz norafrom group	teamspace_removemember
0		remove aziz anniefrom team	teamspace_removemember
0		remove aziz jadefrom the team	teamspace_removemember
0		remove aziz alexanderfrom group	teamspace_removemember
0		remove aziz jofrom the group	teamspace_removemember
0		remove aziz gregfrom this team	teamspace_removemember
0		remove aziz cheefrom team	teamspace_removemember
0		remove aziz alvinfrom group	teamspace_removemember
0		remove aziz takahirofrom the team	teamspace_removemember
0		remove aziz hirokofrom the team	teamspace_removemember
0		remove aziz radufrom the group	teamspace_removemember
0		remove aziz lifrom team	teamspace_removemember
0		remove aziz yumikofrom the team	teamspace_removemember
0		remove aziz kobefrom group	teamspace_removemember
0		remove aziz adrianafrom group	teamspace_removemember
0		remove aziz swatifrom this group	teamspace_removemember
0		remove aziz vicfrom this team	teamspace_removemember
0		remove aziz bingfrom the team	teamspace_removemember
0		remove aziz allenfrom group	teamspace_removemember
0		remove aziz yuichifrom this group	teamspace_removemember
0		remove aziz yingfrom the group	teamspace_removemember
0		remove aziz aleksandrafrom this group	teamspace_removemember
0		remove aziz stephaniefrom team	teamspace_removemember
0		remove aziz xiangfrom this team	teamspace_removemember
0		remove aziz dilipfrom the group	teamspace_removemember
0		remove aziz biancafrom the group	teamspace_removemember
0		remove aziz mattfrom this team	teamspace_removemember
0		remove aziz rachaelfrom this team	teamspace_removemember
0		remove aziz johannfrom team	teamspace_removemember
0		remove aziz megumifrom the team	teamspace_removemember
0		remove aziz ashwinfrom team	teamspace_removemember
0		remove ayman zzzwillfrom the team	teamspace_removemember
0		remove aziz conniefrom group	teamspace_removemember
0		remove aziz stefanfrom this team	teamspace_removemember
0		remove aziz mohanfrom team	teamspace_removemember
0		remove aziz carinafrom group	teamspace_removemember
0		remove aziz yumikofrom this group	teamspace_removemember
0		remove aziz gemmafrom this team	teamspace_removemember
0		remove aziz melaniefrom the group	teamspace_removemember
0		remove aziz rajeshfrom the team	teamspace_removemember
0		remove aziz hiroakifrom group	teamspace_removemember
0		remove aziz andersonfrom team	teamspace_removemember
0		remove aziz laurencefrom this group	teamspace_removemember
0		remove aziz yanivfrom group	teamspace_removemember
0		remove aziz hayleyfrom the team	teamspace_removemember
0		remove aziz markfrom this group	teamspace_removemember
0		remove aziz hernanfrom the team	teamspace_removemember
0		remove aziz nielsfrom the team	teamspace_removemember
0		remove aziz michelfrom the team	teamspace_removemember
0		remove aziz xingfrom group	teamspace_removemember
0		remove aziz naomifrom this team	teamspace_removemember
0		remove aziz clausfrom team	teamspace_removemember
0		remove aziz wesleyfrom group	teamspace_removemember
0		remove aziz yoonfrom this group	teamspace_removemember
0		remove aziz xuanfrom the group	teamspace_removemember
0		remove aziz carlosfrom team	teamspace_removemember
0		remove aziz naokofrom the team	teamspace_removemember
0		remove aziz simonafrom this group	teamspace_removemember
0		remove aziz arjunfrom team	teamspace_removemember
0		remove aziz alejandrofrom group	teamspace_removemember
0		remove aziz lorenfrom group	teamspace_removemember
0		remove aziz igorfrom the group	teamspace_removemember
0		remove aziz garrettfrom the team	teamspace_removemember
