TurnNumber	PreviousTurnIntent	query	domain	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext	Source
0		campfire song attachments to file for june trip	files							AttachmentData_modifiy.tsv
0		file form rudy brown with attachment	files							AttachmentData_modifiy.tsv
0		attachments fom last monday	files							AttachmentData_modifiy.tsv
0		files with office attachment	files							AttachmentData_modifiy.tsv
0		mpp attachment girls trip	files							AttachmentData_modifiy.tsv
0		could you show me files that have an csv attachment	files							AttachmentData_modifiy.tsv
0		show me file with attachments	files							AttachmentData_modifiy.tsv
0		file with attachment for may fund raiser	files							AttachmentData_modifiy.tsv
0		files from anthony with attachment about science	files							AttachmentData_modifiy.tsv
0		find attachments in file	files							AttachmentData_modifiy.tsv
0		look for files from connie with a onenote attachment	files							AttachmentData_modifiy.tsv
0		i want to see any file with attachments	files							AttachmentData_modifiy.tsv
0		from lia spec attachment	files							AttachmentData_modifiy.tsv
0		show me files from jordan with vdw attachments	files							AttachmentData_modifiy.tsv
0		file from joe png attachment	files							AttachmentData_modifiy.tsv
0		find research study attachments in files	files							AttachmentData_modifiy.tsv
0		from john document attachments	files							AttachmentData_modifiy.tsv
0		file to jack from jill with attachments dated november 1st	files							AttachmentData_modifiy.tsv
0		find holiday pdf attachments from brad	files							AttachmentData_modifiy.tsv
0		files to me with an attachment	files							AttachmentData_modifiy.tsv
0		files with doc attachments from february	files							AttachmentData_modifiy.tsv
0		sundays file with attachment on park sheets	files							AttachmentData_modifiy.tsv
0		file with surgeon update onenote attachment	files							AttachmentData_modifiy.tsv
0		arts and crafts file from july 2019 with attachment	files							AttachmentData_modifiy.tsv
0		files sent from xinan xu with attachments	files							AttachmentData_modifiy.tsv
0		sunday files with attachment	files							AttachmentData_modifiy.tsv
0		attachment png from mingzhu	files							AttachmentData_modifiy.tsv
0		office party files with attachment	files							AttachmentData_modifiy.tsv
0		file from glenn to cherie with attachment from last month	files							AttachmentData_modifiy.tsv
0		files with attachments sent from james to monica about girl scouts from november 2019 to december 2019	files							AttachmentData_modifiy.tsv
0		show me file from jordan with decks attachments	files							AttachmentData_modifiy.tsv
0		files to jack from jill with attachments dated november 1st	files							AttachmentData_modifiy.tsv
0		files from edith to berty about engagement with attachments about food	files							AttachmentData_modifiy.tsv
0		files containing vsdm attachment	files							AttachmentData_modifiy.tsv
0		file from roman with attachment about musical	files							AttachmentData_modifiy.tsv
0		deck attachments from lia	files							AttachmentData_modifiy.tsv
0		karas file containing thank you note attachment	files							AttachmentData_modifiy.tsv
0		attachments in file from peter	files							AttachmentData_modifiy.tsv
0		with attachments this week	files							AttachmentData_modifiy.tsv
0		to john presentations attachments	files							AttachmentData_modifiy.tsv
0		files from ruth and laura with attachments about dolls	files							AttachmentData_modifiy.tsv
0		file with attachments about christmas	files							AttachmentData_modifiy.tsv
0		files was from mark with some attachment	files							AttachmentData_modifiy.tsv
0		menu attachment	files							AttachmentData_modifiy.tsv
0		search for file with attachments	files							AttachmentData_modifiy.tsv
0		show file with onenote attachments from marie	files							AttachmentData_modifiy.tsv
0		attachments from carla	files							AttachmentData_modifiy.tsv
0		attachment onenote from youngs	files							AttachmentData_modifiy.tsv
0		bank reconciliation attachment to connie	files							AttachmentData_modifiy.tsv
0		doc attachment from han zhang	files							AttachmentData_modifiy.tsv
0		ruths file from june with attachments	files							AttachmentData_modifiy.tsv
0		files with attachment from crisco	files							AttachmentData_modifiy.tsv
0		last weeks files that contain attachments from lisa	files							AttachmentData_modifiy.tsv
0		file from bishop with attachments from december	files							AttachmentData_modifiy.tsv
0		find me an file from barb that included an attachment	files							AttachmentData_modifiy.tsv
0		there is some attachments to this files	files							AttachmentData_modifiy.tsv
0		attachments from preceding month	files							AttachmentData_modifiy.tsv
0		attachments in my files	files							AttachmentData_modifiy.tsv
0		files with attachments from month of february	files							AttachmentData_modifiy.tsv
0		files to lara with attachment	files							AttachmentData_modifiy.tsv
0		vstm attachment from dad	files							AttachmentData_modifiy.tsv
0		show me files from files with decks	files							AttachmentData_modifiy.tsv
0		search for files to jim two months ago that had an attachment	files							AttachmentData_modifiy.tsv
0		files from someone with attachment	files							AttachmentData_modifiy.tsv
0		docx attachment from han zhang	files							AttachmentData_modifiy.tsv
0		find onenote budget review attachment sent to liam jones	files							AttachmentData_modifiy.tsv
0		attachments in files from peter	files							AttachmentData_modifiy.tsv
0		with attachment from ollie	files							AttachmentData_modifiy.tsv
0		show me attachment ppts with tim	files							AttachmentData_modifiy.tsv
0		show me file from saku with attachments	files							AttachmentData_modifiy.tsv
0		tracy has attachment	files							AttachmentData_modifiy.tsv
0		files sent from anna on march 18th with attachment	files							AttachmentData_modifiy.tsv
0		file containing attachments	files							AttachmentData_modifiy.tsv
0		pull up all file that have an attachment	files							AttachmentData_modifiy.tsv
0		contain attachment	files							AttachmentData_modifiy.tsv
0		attachment in outbox	files							AttachmentData_modifiy.tsv
0		docs attachment from january	files							AttachmentData_modifiy.tsv
0		from john msg attachments	files							AttachmentData_modifiy.tsv
0		show me file from sonia with excel attachments	files							AttachmentData_modifiy.tsv
0		find file with resume attachments	files							AttachmentData_modifiy.tsv
0		file with attachment from ben in last week	files							AttachmentData_modifiy.tsv
0		tax form file with pptx attachment	files							AttachmentData_modifiy.tsv
0		vstx attachment girls trip	files							AttachmentData_modifiy.tsv
0		file from dwight kruger with documents attachments	files							AttachmentData_modifiy.tsv
0		attachment power point from mingzhu	files							AttachmentData_modifiy.tsv
0		files from juniper to george with attachment from last week	files							AttachmentData_modifiy.tsv
0		file received in february with an attachment	files							AttachmentData_modifiy.tsv
0		from liza attachment onenote	files							AttachmentData_modifiy.tsv
0		attachment with vcs	files							AttachmentData_modifiy.tsv
0		attachment in an files	files							AttachmentData_modifiy.tsv
0		files from last year with attachment from cindy	files							AttachmentData_modifiy.tsv
0		files with attachment from last june	files							AttachmentData_modifiy.tsv
0		file with attachment on basketball	files							AttachmentData_modifiy.tsv
0		file from penny with dog vcs attachment from december	files							AttachmentData_modifiy.tsv
0		sundays file with attachment on park onenotes	files							AttachmentData_modifiy.tsv
0		files containing new edition blueprint attachment sent from jed	files							AttachmentData_modifiy.tsv
0		file with attachment on scheduling	files							AttachmentData_modifiy.tsv
0		search for files from thomas with an attachment	files							AttachmentData_modifiy.tsv
0		photography club files with attachments sent from ben to ruth	files							AttachmentData_modifiy.tsv
0		files sent between july 2015 and june 2016 from mary to edith with attachments about mr pamuke	files							AttachmentData_modifiy.tsv
0		view files with words attachments sent to amanda	files							AttachmentData_modifiy.tsv
0		recent file with attachments	files							AttachmentData_modifiy.tsv
0		show me file from malik with attachments	files							AttachmentData_modifiy.tsv
0		look for file received from connor with a presentation attachment	files							AttachmentData_modifiy.tsv
0		sending some attachment from last night program	files							AttachmentData_modifiy.tsv
0		files from ana with attachments	files							AttachmentData_modifiy.tsv
0		files me information of birthday celebrate with some attachment	files							AttachmentData_modifiy.tsv
0		files from anthony with attachment from september	files							AttachmentData_modifiy.tsv
0		to jim attachment presentationn	files							AttachmentData_modifiy.tsv
0		attachments opened with received files	files							AttachmentData_modifiy.tsv
0		files from joe pdf attachment	files							AttachmentData_modifiy.tsv
0		tax form file with msg attachment	files							AttachmentData_modifiy.tsv
0		files that has vdw attachments	files							AttachmentData_modifiy.tsv
0		files from greg to ellen with attachment about tigers	files							AttachmentData_modifiy.tsv
0		look for messages with workbook attachments	files							AttachmentData_modifiy.tsv
0		office party file with attachment	files							AttachmentData_modifiy.tsv
0		file from jon hamaker with vssx attachments	files							AttachmentData_modifiy.tsv
0		mias files with tsv attachments	files							AttachmentData_modifiy.tsv
0		file received containing attachment	files							AttachmentData_modifiy.tsv
0		file with attachment between october and december	files							AttachmentData_modifiy.tsv
0		vsdx attachment from dad	files							AttachmentData_modifiy.tsv
0		file with slide attachments	files							AttachmentData_modifiy.tsv
0		files with attachments from february 4th to may 6th about movies	files							AttachmentData_modifiy.tsv
0		find msg budget review attachment sent to liam jones	files							AttachmentData_modifiy.tsv
0		files from lizzie to sally re resignation with spreadsheets attachment	files							AttachmentData_modifiy.tsv
0		file from malik with attachments last week	files							AttachmentData_modifiy.tsv
0		file from robert to cora re chamberlain visit with vcs attachments july 2015 to august 2015	files							AttachmentData_modifiy.tsv
0		excels attachment	files							AttachmentData_modifiy.tsv
0		files from john with tsv attachments	files							AttachmentData_modifiy.tsv
0		find excel budget review attachment sent to liam jones	files							AttachmentData_modifiy.tsv
0		files from quinn to jen with attachment	files							AttachmentData_modifiy.tsv
0		file from ufcu with attachment mortgage statement	files							AttachmentData_modifiy.tsv
0		powerpoints was included on attachment	files							AttachmentData_modifiy.tsv
0		show me attachment pdfs with tim	files							AttachmentData_modifiy.tsv
0		open up files from bob with attachment	files							AttachmentData_modifiy.tsv
0		cooking class file with attachments sent from angela between may 5 and may 20	files							AttachmentData_modifiy.tsv
0		file from july with presentations attachments	files							AttachmentData_modifiy.tsv
0		file received from sylvia with attachment	files							AttachmentData_modifiy.tsv
0		files from robert to cora with attachment	files							AttachmentData_modifiy.tsv
0		search for message from paul to riley with fall trip itinerary attachment	files							AttachmentData_modifiy.tsv
0		file from bob with attachments about party	files							AttachmentData_modifiy.tsv
0		from malik with ppt attachment	files							AttachmentData_modifiy.tsv
0		show me my recent files that have attachments linked	files							AttachmentData_modifiy.tsv
0		files with attachment about credit card receipts from brenda	files							AttachmentData_modifiy.tsv
0		from lia pptx attachment	files							AttachmentData_modifiy.tsv
0		show me files with attachments from may	files							AttachmentData_modifiy.tsv
0		files stan sent me with some attachments	files							AttachmentData_modifiy.tsv
0		find attachment from christen slides	files							AttachmentData_modifiy.tsv
0		to gina with attachment png	files							AttachmentData_modifiy.tsv
0		any files with attachments about movies dated in may	files							AttachmentData_modifiy.tsv
0		attachments in files	files							AttachmentData_modifiy.tsv
0		office party attachments from last tuesday	files							AttachmentData_modifiy.tsv
0		from cindy attachment spreadsheets	files							AttachmentData_modifiy.tsv
0		files on vacation with attachment	files							AttachmentData_modifiy.tsv
0		excel was included on attachment	files							AttachmentData_modifiy.tsv
0		to jim attachment funny meme	files							AttachmentData_modifiy.tsv
0		attachment to tulsi	files							AttachmentData_modifiy.tsv
0		to john onenotes attachments	files							AttachmentData_modifiy.tsv
0		files with attachments please	files							AttachmentData_modifiy.tsv
0		files from jo this week with attachment	files							AttachmentData_modifiy.tsv
0		closing cost paper attachment	files							AttachmentData_modifiy.tsv
0		george files with attachment	files							AttachmentData_modifiy.tsv
0		attachments to nancy	files							AttachmentData_modifiy.tsv
0		attachment file about math homework	files							AttachmentData_modifiy.tsv
0		find jims file attachment	files							AttachmentData_modifiy.tsv
0		files from july with excels attachments	files							AttachmentData_modifiy.tsv
0		find file for ppt attachments	files							AttachmentData_modifiy.tsv
0		show me file from jon with attachments last week	files							AttachmentData_modifiy.tsv
0		attachment to pam	files							AttachmentData_modifiy.tsv
0		i want to see files with attachments	files							AttachmentData_modifiy.tsv
0		file from yesterday with attachments	files							AttachmentData_modifiy.tsv
0		i need to see my files with attachments	files							AttachmentData_modifiy.tsv
0		file from john with office work attachment	files							AttachmentData_modifiy.tsv
0		look for files received from connor with a vstm attachment	files							AttachmentData_modifiy.tsv
0		files with an attachment	files							AttachmentData_modifiy.tsv
0		some attachment was files ed to me	files							AttachmentData_modifiy.tsv
0		files from susanne to nancy with attachment	files							AttachmentData_modifiy.tsv
0		files attachment from guillermo	files							AttachmentData_modifiy.tsv
0		file for march hiking trip with attachments	files							AttachmentData_modifiy.tsv
0		file from lizzie to sally re resignation with pptx attachment	files							AttachmentData_modifiy.tsv
0		attachment from work files	files							AttachmentData_modifiy.tsv
0		file to david with attachments	files							AttachmentData_modifiy.tsv
0		april 2019 file with attachments	files							AttachmentData_modifiy.tsv
0		files to john with attachment that i sent today	files							AttachmentData_modifiy.tsv
0		find attachment from christen ppts	files							AttachmentData_modifiy.tsv
0		files attachment from steve to jackie	files							AttachmentData_modifiy.tsv
0		files i got from jill with attachment	files							AttachmentData_modifiy.tsv
0		poker file attachment	files							AttachmentData_modifiy.tsv
0		attachment docx file	files							AttachmentData_modifiy.tsv
0		file with youtube decks attachments between april and may	files							AttachmentData_modifiy.tsv
0		excels sent attachments	files							AttachmentData_modifiy.tsv
0		vinces mail to me on february 22 2019 with attachments	files							AttachmentData_modifiy.tsv
0		which files contain csv attachments	files							AttachmentData_modifiy.tsv
0		file to sara with attachment	files							AttachmentData_modifiy.tsv
0		project attachment	files							AttachmentData_modifiy.tsv
0		files with png attachment	files							AttachmentData_modifiy.tsv
0		recent attachments	files							AttachmentData_modifiy.tsv
0		file from this week with attachment	files							AttachmentData_modifiy.tsv
0		find file from tony with attachment	files							AttachmentData_modifiy.tsv
0		large attachment	files							AttachmentData_modifiy.tsv
0		attachment renovation file	files							AttachmentData_modifiy.tsv
0		show me any file with attachments	files							AttachmentData_modifiy.tsv
0		file that contain attachments	files							AttachmentData_modifiy.tsv
0		provide results of sent files with attachments	files							AttachmentData_modifiy.tsv
0		from tim slide attachments	files							AttachmentData_modifiy.tsv
0		find file with an attachment	files							AttachmentData_modifiy.tsv
0		files with attachment from october 2008	files							AttachmentData_modifiy.tsv
0		file that includes attachments	files							AttachmentData_modifiy.tsv
0		file from bob with an attachment	files							AttachmentData_modifiy.tsv
0		file from tom about telephone with attachment	files							AttachmentData_modifiy.tsv
0		file with attachment in date range june to july 2019	files							AttachmentData_modifiy.tsv
0		files from march with attachment	files							AttachmentData_modifiy.tsv
0		homework attachment from dylan	files							AttachmentData_modifiy.tsv
0		attachment from mary anne sheets	files							AttachmentData_modifiy.tsv
0		tim with excel attachments	files							AttachmentData_modifiy.tsv
0		file from joe with pdf attachment	files							AttachmentData_modifiy.tsv
0		butters sent me an attachment regarding tomorrows festivity	files							AttachmentData_modifiy.tsv
0		birthday file containing attachment	files							AttachmentData_modifiy.tsv
0		onenotes attachments sent to jim	files							AttachmentData_modifiy.tsv
0		look for messages with ppt attachments	files							AttachmentData_modifiy.tsv
0		attachment vssm from mingzhu	files							AttachmentData_modifiy.tsv
0		file from june 1st to june 3rd with attachments	files							AttachmentData_modifiy.tsv
0		vst attachment in files	files							AttachmentData_modifiy.tsv
0		files with attachment on dancing	files							AttachmentData_modifiy.tsv
0		files about big dig with attachment	files							AttachmentData_modifiy.tsv
0		attachments in files work workbook	files							AttachmentData_modifiy.tsv
0		look for files that have attachments	files							AttachmentData_modifiy.tsv
0		let me see lauras files that has spec attachment	files							AttachmentData_modifiy.tsv
0		files received in january with insurance attachment	files							AttachmentData_modifiy.tsv
0		look for file with attachments sent last week	files							AttachmentData_modifiy.tsv
0		pull up files with attachment	files							AttachmentData_modifiy.tsv
0		file with attachment from lou from last friday	files							AttachmentData_modifiy.tsv
0		decks attachment from goku	files							AttachmentData_modifiy.tsv
0		locate files with data sweep attachment	files							AttachmentData_modifiy.tsv
0		xls attachments from lia	files							AttachmentData_modifiy.tsv
0		funny cat documents attachment in files	files							AttachmentData_modifiy.tsv
0		sundays file with attachment on park spreadsheet	files							AttachmentData_modifiy.tsv
0		from susan to ruben with attachment	files							AttachmentData_modifiy.tsv
0		files from january to don with attachment vsdx	files							AttachmentData_modifiy.tsv
0		ppt attachments from last week	files							AttachmentData_modifiy.tsv
0		files from wife with attachment	files							AttachmentData_modifiy.tsv
0		file with invoice attachments	files							AttachmentData_modifiy.tsv
0		vdw attachments file	files							AttachmentData_modifiy.tsv
0		show files with word attachments from marie	files							AttachmentData_modifiy.tsv
0		file from siri with attachments	files							AttachmentData_modifiy.tsv
0		file from paul with vstx attachments	files							AttachmentData_modifiy.tsv
0		search for an files with an attachment sent by barb	files							AttachmentData_modifiy.tsv
0		search for all files with doc attachments	files							AttachmentData_modifiy.tsv
0		view file with tsv attachments sent to amanda	files							AttachmentData_modifiy.tsv
0		look up files from walter to vera with quarterly report attachment	files							AttachmentData_modifiy.tsv
0		i need to see my files from december that have attachments	files							AttachmentData_modifiy.tsv
0		find davids file with attachment	files							AttachmentData_modifiy.tsv
0		george file with attachment	files							AttachmentData_modifiy.tsv
0		file with large attachments	files							AttachmentData_modifiy.tsv
0		show me attachment vst with tim	files							AttachmentData_modifiy.tsv
0		i need to see my file from tammy with photo attachments	files							AttachmentData_modifiy.tsv
0		file with attachments from work	files							AttachmentData_modifiy.tsv
0		mpt attachments from last week	files							AttachmentData_modifiy.tsv
0		attachment vsdm file	files							AttachmentData_modifiy.tsv
0		files with attachment worksheet	files							AttachmentData_modifiy.tsv
0		files sent from shwetambari recently with attachments	files							AttachmentData_modifiy.tsv
0		file from anna to bates about engagement with onenote attachments from june 2015	files							AttachmentData_modifiy.tsv
0		files received between january 1 and march 1 with attachments	files							AttachmentData_modifiy.tsv
0		file from joe with vsd attachment	files							AttachmentData_modifiy.tsv
0		list of file that has attachments included	files							AttachmentData_modifiy.tsv
0		attachment sent pdfs	files							AttachmentData_modifiy.tsv
0		file with payroll attachment	files							AttachmentData_modifiy.tsv
0		show all file with attachments added	files							AttachmentData_modifiy.tsv
0		search for any file with attachments that have topic trip	files							AttachmentData_modifiy.tsv
0		file with attachments sent from james to monica about girl scouts from november 2019 to december 2019	files							AttachmentData_modifiy.tsv
0		find files from last fall with an attachment about concert tickets	files							AttachmentData_modifiy.tsv
0		need attachment file	files							AttachmentData_modifiy.tsv
0		from vanessa with attachment	files							AttachmentData_modifiy.tsv
0		show file with attachments from july	files							AttachmentData_modifiy.tsv
0		file with an attachment that i have	files							AttachmentData_modifiy.tsv
0		rex attachments	files							AttachmentData_modifiy.tsv
0		december to january file with attachments	files							AttachmentData_modifiy.tsv
0		files having attachments	files							AttachmentData_modifiy.tsv
0		comic attachment	files							AttachmentData_modifiy.tsv
0		attachment from jane	files							AttachmentData_modifiy.tsv
0		file from jim boyle with pdf attachments	files							AttachmentData_modifiy.tsv
0		file to me with an attachment	files							AttachmentData_modifiy.tsv
0		files from last month that have an attachment	files							AttachmentData_modifiy.tsv
0		what is last attachment jon hamaker sent me	files							AttachmentData_modifiy.tsv
0		show me files from zachary jones which have attachments that were sent in february	files							AttachmentData_modifiy.tsv
0		files from jimmy with an attachment	files							AttachmentData_modifiy.tsv
0		from shuyin about planning with attachment last week	files							AttachmentData_modifiy.tsv
0		file with attachment about dogs	files							AttachmentData_modifiy.tsv
0		give me file with workbook attachments	files							AttachmentData_modifiy.tsv
0		peter with attachment spreadsheet	files							AttachmentData_modifiy.tsv
0		credit card bill files with attachments from june	files							AttachmentData_modifiy.tsv
0		file with attachments from john	files							AttachmentData_modifiy.tsv
0		stacey hot chocolate pastry sent to files document attachment	files							AttachmentData_modifiy.tsv
0		file sent from abraham jacob with attachments	files							AttachmentData_modifiy.tsv
0		look for files with pptx attachments	files							AttachmentData_modifiy.tsv
0		file containing attachments from december	files							AttachmentData_modifiy.tsv
0		file from stacey to carrie with a weather attachment for july	files							AttachmentData_modifiy.tsv
0		from last years file with attachment from nicole	files							AttachmentData_modifiy.tsv
0		attachment files from sam	files							AttachmentData_modifiy.tsv
0		kellys file with updated project attachment	files							AttachmentData_modifiy.tsv
0		file with attachment to beer	files							AttachmentData_modifiy.tsv
0		school calendar attachment files	files							AttachmentData_modifiy.tsv
0		files about testing with attachment	files							AttachmentData_modifiy.tsv
0		file from aclu with attachment monthly gift	files							AttachmentData_modifiy.tsv
0		vsdm hasattachmentstrue	files							AttachmentData_modifiy.tsv
0		look for doc attachments	files							AttachmentData_modifiy.tsv
0		from jake with resume attachment	files							AttachmentData_modifiy.tsv
0		file to lucas with attachment	files							AttachmentData_modifiy.tsv
0		find binary vssm in todays files attachments	files							AttachmentData_modifiy.tsv
0		open attachment	files							AttachmentData_modifiy.tsv
0		files attachment from mom	files							AttachmentData_modifiy.tsv
0		supply list attachment from duke	files							AttachmentData_modifiy.tsv
0		files with onenotes attachment from april	files							AttachmentData_modifiy.tsv
0		file with attachment sent second week of march	files							AttachmentData_modifiy.tsv
0		what is last attachment that shwetambari sent me	files							AttachmentData_modifiy.tsv
0		file from jose with attachments	files							AttachmentData_modifiy.tsv
0		files spec with attachment	files							AttachmentData_modifiy.tsv
0		find files with attachments for today	files							AttachmentData_modifiy.tsv
0		labor day files with attachment and instructions	files							AttachmentData_modifiy.tsv
0		december file with docx attachment	files							AttachmentData_modifiy.tsv
0		kristy with attachment excels	files							AttachmentData_modifiy.tsv
0		presentations attachment from goku	files							AttachmentData_modifiy.tsv
0		file attachments from third week in january	files							AttachmentData_modifiy.tsv
0		funny cat pdf attachment in files	files							AttachmentData_modifiy.tsv
0		file with ppts attachments	files							AttachmentData_modifiy.tsv
0		show files with ics attachment	files							AttachmentData_modifiy.tsv
0		poker files attachment	files							AttachmentData_modifiy.tsv
0		april files with vss attachment	files							AttachmentData_modifiy.tsv
0		what is last attachment that shwetambari mokadam sent me	files							AttachmentData_modifiy.tsv
0		show file with ppts attachments from marie	files							AttachmentData_modifiy.tsv
0		february file attachments	files							AttachmentData_modifiy.tsv
0		momentum attachment	files							AttachmentData_modifiy.tsv
0		to zenia with attachment coupon	files							AttachmentData_modifiy.tsv
0		file with attachment from august	files							AttachmentData_modifiy.tsv
0		files to louis and frances from may and june that have attachments	files							AttachmentData_modifiy.tsv
0		file from ken with screenshot attachments from january	files							AttachmentData_modifiy.tsv
0		to hilary doc attachment	files							AttachmentData_modifiy.tsv
0		file from lizzie to sally re resignation with presentation attachment	files							AttachmentData_modifiy.tsv
0		jos files with attachments	files							AttachmentData_modifiy.tsv
0		cindys file with attachments	files							AttachmentData_modifiy.tsv
0		files with multiple attachmentes	files							AttachmentData_modifiy.tsv
0		attachments in file vstx	files							AttachmentData_modifiy.tsv
0		look at attachments in files	files							AttachmentData_modifiy.tsv
0		could you show me file that have an power point attachment	files							AttachmentData_modifiy.tsv
0		file sent from luke last month with attachments	files							AttachmentData_modifiy.tsv
0		file from lijah to leah with mpt attachments	files							AttachmentData_modifiy.tsv
0		files replies with attachment	files							AttachmentData_modifiy.tsv
0		attachment sent sheets	files							AttachmentData_modifiy.tsv
0		from anu with attachments	files							AttachmentData_modifiy.tsv
0		ppts attachments in file from january	files							AttachmentData_modifiy.tsv
0		look for file from connie with a ppts attachment	files							AttachmentData_modifiy.tsv
0		file with sheet as attachment	files							AttachmentData_modifiy.tsv
0		attachment to files from ben	files							AttachmentData_modifiy.tsv
0		from tao files with attachment	files							AttachmentData_modifiy.tsv
0		november files with attachments	files							AttachmentData_modifiy.tsv
0		wedding plans file from lucy that comes with attachment	files							AttachmentData_modifiy.tsv
0		show me most recent attachments sent by zachary james	files							AttachmentData_modifiy.tsv
0		attachment from mary anne docx	files							AttachmentData_modifiy.tsv
0		file with frog vsd attachment	files							AttachmentData_modifiy.tsv
0		files sent to john with vstx attachment	files							AttachmentData_modifiy.tsv
0		files without any attachment	files							AttachmentData_modifiy.tsv
0		file for open houses show attachments	files							AttachmentData_modifiy.tsv
0		funny cat powerpoints attachment in files	files							AttachmentData_modifiy.tsv
0		messages with attachment march 1 through march 10	files							AttachmentData_modifiy.tsv
0		files sent from ana to rigel 7005 booking group with attachments	files							AttachmentData_modifiy.tsv
0		files with large attachments	files							AttachmentData_modifiy.tsv
0		view files with words attachments	files							AttachmentData_modifiy.tsv
0		file from jon hamaker with mpp attachments	files							AttachmentData_modifiy.tsv
0		i need to see files from john with deck attachments	files							AttachmentData_modifiy.tsv
0		i sent files with attachment	files							AttachmentData_modifiy.tsv
0		view file from jerry with ppt attachment	files							AttachmentData_modifiy.tsv
0		to lia documents attachment	files							AttachmentData_modifiy.tsv
0		file re october to november budget plus attachments	files							AttachmentData_modifiy.tsv
0		attachment presentations file	files							AttachmentData_modifiy.tsv
0		pull up file with attachment	files							AttachmentData_modifiy.tsv
0		files with any attachment	files							AttachmentData_modifiy.tsv
0		file with attachment about credit card receipts from brenda	files							AttachmentData_modifiy.tsv
0		find vivs files with xlsx attachment	files							AttachmentData_modifiy.tsv
0		files from paul with mpp attachments	files							AttachmentData_modifiy.tsv
0		file from jemebeth with attachments	files							AttachmentData_modifiy.tsv
0		files from jemebeth with attachments	files							AttachmentData_modifiy.tsv
0		look up files with employee review attachments	files							AttachmentData_modifiy.tsv
0		let me see lauras file that has csv attachment	files							AttachmentData_modifiy.tsv
0		doc attachments from lia	files							AttachmentData_modifiy.tsv
0		show me recent png attachments	files							AttachmentData_modifiy.tsv
0		search for all files with powerpoints attachments	files							AttachmentData_modifiy.tsv
0		file attachment from colin	files							AttachmentData_modifiy.tsv
0		show me files from sonia with word attachments	files							AttachmentData_modifiy.tsv
0		look for topic billing in file inbox with attachment	files							AttachmentData_modifiy.tsv
0		show files with mpt attachment	files							AttachmentData_modifiy.tsv
0		look for messages with spec attachments	files							AttachmentData_modifiy.tsv
0		show me files from viv with an attachment	files							AttachmentData_modifiy.tsv
0		kevin file to dave with attachment	files							AttachmentData_modifiy.tsv
0		find worksheet attachment	files							AttachmentData_modifiy.tsv
0		files with slides attachments re bills from june 2016 to july 2017	files							AttachmentData_modifiy.tsv
0		files containing multiple attachments	files							AttachmentData_modifiy.tsv
0		files from carl to carol with attachments	files							AttachmentData_modifiy.tsv
0		files from jane to jon with attachment for new parking garage	files							AttachmentData_modifiy.tsv
0		ned received attachment from kyle	files							AttachmentData_modifiy.tsv
0		file pdf with attachment	files							AttachmentData_modifiy.tsv
0		get all file i have with attachments	files							AttachmentData_modifiy.tsv
0		files from sc johnson but only ones with attachments	files							AttachmentData_modifiy.tsv
0		find all file with attachments between june 3rd and june 20th	files							AttachmentData_modifiy.tsv
0		file with attachment about pop singers	files							AttachmentData_modifiy.tsv
0		files attachment from saru to kelp	files							AttachmentData_modifiy.tsv
0		files with attachment about car pool schedule	files							AttachmentData_modifiy.tsv
0		show me my files that have dog food attachments linked	files							AttachmentData_modifiy.tsv
0		file from january to don with attachment power point	files							AttachmentData_modifiy.tsv
0		presentation attachment from january	files							AttachmentData_modifiy.tsv
0		ics attachment from han zhang	files							AttachmentData_modifiy.tsv
0		attachments in file from sue	files							AttachmentData_modifiy.tsv
0		from cindy attachment workbook	files							AttachmentData_modifiy.tsv
0		he file from jose with attachments	files							AttachmentData_modifiy.tsv
0		find file from malik with attachments in december	files							AttachmentData_modifiy.tsv
0		show me files from ashok with attachments	files							AttachmentData_modifiy.tsv
0		document attachment to jack	files							AttachmentData_modifiy.tsv
0		show me file from sonia with onenote attachments	files							AttachmentData_modifiy.tsv
0		attachment files about math homework	files							AttachmentData_modifiy.tsv
0		attachment from pam	files							AttachmentData_modifiy.tsv
0		locate file with data sweep attachment	files							AttachmentData_modifiy.tsv
0		files with presentations attachments re bills from june 2016 to july 2017	files							AttachmentData_modifiy.tsv
0		file from ellen with attachments about birthday party	files							AttachmentData_modifiy.tsv
0		file from allison with attachments	files							AttachmentData_modifiy.tsv
0		attachments with files from july1 through july 5	files							AttachmentData_modifiy.tsv
0		files in july with fireworks attachment	files							AttachmentData_modifiy.tsv
0		files attachments about pizza recipes	files							AttachmentData_modifiy.tsv
0		to jim attachment png	files							AttachmentData_modifiy.tsv
0		mias files with onenote attachments	files							AttachmentData_modifiy.tsv
0		file from jimmy with an attachment	files							AttachmentData_modifiy.tsv
0		find attachment from christen pdf	files							AttachmentData_modifiy.tsv
0		attachment onenote angelina	files							AttachmentData_modifiy.tsv
0		file attachment from buster to lucille	files							AttachmentData_modifiy.tsv
0		power point attachments sent to jim	files							AttachmentData_modifiy.tsv
0		file with an attachment	files							AttachmentData_modifiy.tsv
0		birthday messages containing attachments from november 15th	files							AttachmentData_modifiy.tsv
0		attachment to file from jo	files							AttachmentData_modifiy.tsv
0		files from john with attachment from april	files							AttachmentData_modifiy.tsv
0		last night meeting attachment	files							AttachmentData_modifiy.tsv
0		find file barb sent that had an attachment	files							AttachmentData_modifiy.tsv
